seq,time_sent,time_received,delay(offset=-483176230500),payload_bytes
41,1757857512598701800,1.757857029425957e+18,3485696.0,1038
42,1757857512698810500,1.757857029543188e+18,20607744.0,1038
43,1757857512798975600,1.757857029626182e+18,3436800.0,1038
44,1757857512899345200,1.757857029749094e+18,25979136.0,1038
45,1757857512999149600,1.757857029826428e+18,3508736.0,1038
46,1757857513099350900,1.757857029955818e+18,32697600.0,1038
47,1757857513198762400,1.7578570300263e+18,3767808.0,1038
48,1757857513298845300,1.757857030126226e+18,3611136.0,1038
49,1757857513398965200,1.757857030226247e+18,3512064.0,1038
50,1757857513498959600,1.757857030357261e+18,34531840.0,1038
51,1757857513598993800,1.757857030427334e+18,4570368.0,1038
52,1757857513698848300,1.757857030564839e+18,42221056.0,1038
53,1757857513798965100,1.757857030634629e+18,11894528.0,1038
54,1757857513899231600,1.757857030726635e+18,3633920.0,1038
55,1757857513999154100,1.757857030841664e+18,18740224.0,1038
56,1757857514099160600,1.7578570309282e+18,5269760.0,1038
57,1757857514198816800,1.757857031046916e+18,24329728.0,1038
58,1757857514298832400,1.757857031126107e+18,3504896.0,1038
59,1757857514398948800,1.75785703125435e+18,31631616.0,1038
60,1757857514499247100,1.757857031327354e+18,4337408.0,1038
61,1757857514598887600,1.757857031426197e+18,3539712.0,1038
62,1757857514698842900,1.757857031526341e+18,3728640.0,1038
63,1757857514798869100,1.757857031655146e+18,32507392.0,1038
64,1757857514899230300,1.757857031726694e+18,3694080.0,1038
65,1757857514999221800,1.757857031862138e+18,39146752.0,1038
66,1757857515099024500,1.757857031932738e+18,9944064.0,1038
67,1757857515198990200,1.757857032068967e+18,46207232.0,1038
68,1757857515299163900,1.757857032139643e+18,16709376.0,1038
69,1757857515399179400,1.75785703222649e+18,3540992.0,1038
70,1757857515499195300,1.757857032326642e+18,3676928.0,1038
71,1757857515599170600,1.757857032426314e+18,3373824.0,1038
72,1757857515698873500,1.757857032526236e+18,3592704.0,1038
73,1757857515798966400,1.75785703265506e+18,32324096.0,1038
74,1757857515899078200,1.757857032726231e+18,3383296.0,1038
75,1757857515999185300,1.75785703282631e+18,3354880.0,1038
76,1757857516098987700,1.757857032947751e+18,24993536.0,1038
77,1757857516199110500,1.757857033026572e+18,3692032.0,1038
78,1757857516299246300,1.757857033126708e+18,3692032.0,1038
79,1757857516399420000,1.757857033226654e+18,3464448.0,1038
80,1757857516498893900,1.757857033326063e+18,3399680.0,1038
81,1757857516599373100,1.757857033427246e+18,4103424.0,1038
82,1757857516698890900,1.757857033526301e+18,3640320.0,1038
83,1757857516798946200,1.757857033626229e+18,3513088.0,1038
84,1757857516898992500,1.757857033726202e+18,3440128.0,1038
85,1757857516999331800,1.757857033826465e+18,3363584.0,1038
86,1757857517099013900,1.75785703392649e+18,3706624.0,1038
87,1757857517198902600,1.75785703402638e+18,3707904.0,1038
88,1757857517298963200,1.757857034126427e+18,3694080.0,1038
89,1757857517399259100,1.757857034226514e+18,3485184.0,1038
90,1757857517499117100,1.757857034327337e+18,4450304.0,1038
91,1757857517599214100,1.757857034426895e+18,3911424.0,1038
92,1757857517699084200,1.757857034526678e+18,3824128.0,1038
93,1757857517798963600,1.757857034626336e+18,3602688.0,1038
94,1757857517899357800,1.757857034726926e+18,3798784.0,1038
95,1757857517999250200,1.757857034826704e+18,3684096.0,1038
96,1757857518099004500,1.757857034926466e+18,3692032.0,1038
97,1757857518198936100,1.757857035026472e+18,3766272.0,1038
98,1757857518298971200,1.757857035127217e+18,4476160.0,1038
99,1757857518398806700,1.757857035228775e+18,6198528.0,1038
