time_s,throughput_mbps,retrans
0,303.74200569010964,0
1.001136,273.6630031090768,55
2.001192,179.28659808334737,568
3.001303,94.389398891412,605
4.001117,49.27952375548216,160
5.001189,60.821968591965245,84
6.001114,24.125353911016248,1
7.000778,11.534186126947422,0
8.000791,26.21445312510766,25
9.000789,35.653724003447024,0
10.000729,24.10856862467974,0
11.001089,35.65194100357488,1
12.001079,34.602315013878545,0
13.001099,47.18516626204024,0
14.001115,33.55376001345798,96
15.001135,24.1122810231657,36
16.001341,12.58599525532075,159
17.001096,26.213246925721695,11
18.00114,23.067448314914213,0
19.001193,35.653724003447024,0
20.001133,11.534543628737442,1
21.001115,0.0,29
22.000779,23.069894439775286,0
23.000726,10.48520377950646,0
24.000779,0.0,1
25.000743,23.067404319665982,19
26.000798,23.05942470834936,10
27.001199,35.65418731508285,0
28.001126,34.61463822015375,115
29.00079,47.18224153678357,0
30.000868,23.08423098690223,61
31.000194,49.2341817986242,0
32.001187,23.070194225439998,43
33.001121,34.600376450143905,0
34.001197,23.066364980740207,0
35.001297,23.080534722093383,21
36.000783,22.013755826031247,0
37.001071,11.534289250189483,1
38.001075,24.117344312884626,0
39.001071,11.533897391679293,30
40.001109,24.124968408164467,0
41.000789,23.06057884031178,0
42.00114,11.534336,27
43.00114,24.11618717166396,0
44.001184,11.53242094301157,1
45.00135,24.12260387665084,15
46.001128,23.067264085932255,0
47.001189,11.535004976297493,141
48.001131,0.0,40
49.001186,23.07012546657146,16
50.001123,12.58717869628893,16
51.000784,23.06853450081956,0
52.00079,10.486253148191805,0
53.000743,0.0,1
54.000732,11.534278250289141,0
55.000737,0.0,0
56.000732,0.0,0
57.00118,0.0,0
58.001132,0.0,0
59.001091,11.523884478947183,9
