time_s,rtt_ms
0.0,2.78
0.203,3.96
0.402,2.51
0.603,2.61
0.805,3.89
1.005,3.25
1.215,12.4
1.414,10.9
1.609,5.09
1.811,6.54
2.011,6.1
2.211,5.51
2.412,5.56
2.612,4.5
2.814,5.13
3.016,6.92
3.215,5.66
3.416,5.49
3.617,5.75
3.819,5.75
4.02,6.43
4.219,4.53
4.419,3.39
4.622,5.91
4.823,6.15
5.023,6.68
5.223,5.94
5.424,5.87
5.623,4.71
5.826,6.22
6.027,6.89
6.227,6.77
6.429,7.47
6.628,5.23
6.829,5.88
7.03,6.53
7.231,5.88
7.43,4.6
7.63,3.38
7.834,6.74
8.035,6.34
8.234,5.23
8.436,6.23
8.635,4.94
8.836,5.06
9.036,5.17
9.237,5.53
9.438,5.44
9.641,6.75
9.841,5.54
10.042,5.49
10.243,5.56
10.443,5.06
10.645,6.11
10.847,7.59
11.048,7.73
11.247,5.54
11.451,7.8
11.649,4.98
11.85,5.2
12.051,5.45
12.253,6.68
12.453,5.78
12.652,3.95
12.856,6.72
13.057,6.36
13.256,4.97
13.457,5.54
13.658,5.42
13.858,4.35
14.06,6.14
14.259,4.03
14.461,5.3
14.663,6.54
14.862,4.73
15.063,4.53
15.264,5.12
15.466,5.99
15.665,4.86
15.866,5.99
16.068,6.63
16.268,5.87
16.468,5.92
16.67,7.21
16.87,6.54
17.069,5.23
17.269,4.88
17.47,4.32
17.673,7.07
17.872,5.14
18.073,5.8
18.274,5.53
18.478,8.51
18.676,5.05
18.877,6.07
19.079,7.3
19.278,5.62
19.478,5.07
19.68,6.25
19.88,5.81
20.08,5.57
20.281,5.25
20.483,6.19
20.684,7.13
20.895,16.8
21.085,5.6
21.285,5.11
21.486,5.55
21.688,6.84
21.887,4.77
22.09,6.46
22.291,6.19
22.49,4.29
22.689,3.01
22.892,5.71
23.094,6.47
23.296,7.28
23.494,4.7
23.696,5.82
23.896,5.52
24.099,7.26
24.298,5.4
24.498,5.07
24.7,6.4
24.9,5.54
25.101,5.59
25.304,6.82
25.503,4.61
25.704,4.78
25.906,5.19
26.106,4.77
26.307,5.02
26.51,6.77
26.71,5.45
26.911,5.9
27.111,5.52
27.312,5.87
27.514,6.89
27.713,6.49
27.914,5.72
28.113,5.06
28.314,5.38
28.516,6.01
28.716,5.3
28.916,5.4
29.118,5.8
29.32,6.74
29.521,6.69
29.72,4.58
29.92,3.35
30.123,5.98
30.325,6.74
30.524,5.2
30.726,6.19
30.926,5.49
31.127,5.78
31.327,4.46
31.528,4.31
31.73,6.07
31.932,7.55
32.134,7.71
32.333,6.04
32.535,7.23
32.732,3.9
32.934,5.54
33.136,6.18
33.336,5.53
33.538,6.82
33.738,5.77
33.939,5.28
34.14,5.19
34.342,6.93
34.541,5.07
34.742,5.66
34.943,5.32
35.144,5.65
35.345,6.15
35.546,5.89
35.746,5.69
35.946,4.93
36.147,5.36
36.348,5.3
36.549,5.83
36.751,5.84
36.951,6.17
37.152,6.74
37.353,6.11
37.554,6.62
37.753,4.16
37.956,7.12
38.156,6.77
38.356,4.62
38.557,5.25
38.759,6.53
38.961,7.62
39.161,6.2
39.364,8.34
39.563,6.99
39.762,4.99
39.964,6.46
40.164,5.78
40.365,5.38
40.566,5.3
40.768,7.06
40.966,4.36
41.168,5.63
41.368,4.33
41.57,6.01
41.772,7.42
41.973,7.04
42.172,6.07
42.373,6.08
42.574,6.49
42.774,5.92
42.975,5.89
43.175,6.14
43.376,6.32
43.577,6.64
43.778,6.28
43.977,5.01
44.178,5.61
44.38,6.03
44.58,5.24
44.78,5.49
44.983,6.98
45.182,5.91
45.383,6.44
45.581,3.99
45.783,4.67
45.985,6.06
46.186,6.22
46.385,5.23
46.586,4.67
46.788,5.67
46.991,7.82
47.19,6.35
47.39,5.35
47.592,7.15
47.794,8.0
47.994,7.15
48.193,6.42
48.392,4.45
48.594,5.09
48.794,5.11
48.994,4.02
49.196,6.26
49.396,5.35
49.595,3.7
49.798,5.2
50.0,6.38
50.201,6.55
50.4,4.53
50.602,5.63
50.805,7.67
51.005,6.52
51.203,4.06
51.405,5.09
51.606,5.88
51.808,6.75
52.008,5.59
52.209,5.94
52.41,6.69
52.61,5.04
52.811,5.69
53.012,5.6
53.213,5.71
53.414,6.09
53.615,5.71
53.818,7.43
54.018,6.79
54.218,6.18
54.419,5.64
54.62,6.27
54.82,5.45
55.021,5.21
55.222,5.62
55.424,6.49
55.623,5.06
55.825,6.31
56.025,6.22
56.226,7.14
56.425,5.31
56.626,5.57
56.829,7.14
57.027,5.81
57.228,5.55
57.432,8.8
57.632,7.22
57.831,5.91
58.031,5.67
58.232,4.88
58.435,7.45
58.634,6.18
58.833,4.11
59.034,5.19
59.237,6.53
59.438,6.6
59.639,6.85
59.839,6.47
0.0,2.78
0.203,3.96
0.402,2.51
0.603,2.61
0.805,3.89
1.005,3.25
1.215,12.4
1.414,10.9
1.609,5.09
1.811,6.54
2.011,6.1
2.211,5.51
2.412,5.56
2.612,4.5
2.814,5.13
3.016,6.92
3.215,5.66
3.416,5.49
3.617,5.75
3.819,5.75
4.02,6.43
4.219,4.53
4.419,3.39
4.622,5.91
4.823,6.15
5.023,6.68
5.223,5.94
5.424,5.87
5.623,4.71
5.826,6.22
6.027,6.89
6.227,6.77
6.429,7.47
6.628,5.23
6.829,5.88
7.03,6.53
7.231,5.88
7.43,4.6
7.63,3.38
7.834,6.74
8.035,6.34
8.234,5.23
8.436,6.23
8.635,4.94
8.836,5.06
9.036,5.17
9.237,5.53
9.438,5.44
9.641,6.75
9.841,5.54
10.042,5.49
10.243,5.56
10.443,5.06
10.645,6.11
10.847,7.59
11.048,7.73
11.247,5.54
11.451,7.8
11.649,4.98
11.85,5.2
12.051,5.45
12.253,6.68
12.453,5.78
12.652,3.95
12.856,6.72
13.057,6.36
13.256,4.97
13.457,5.54
13.658,5.42
13.858,4.35
14.06,6.14
14.259,4.03
14.461,5.3
14.663,6.54
14.862,4.73
15.063,4.53
15.264,5.12
15.466,5.99
15.665,4.86
15.866,5.99
16.068,6.63
16.268,5.87
16.468,5.92
16.67,7.21
16.87,6.54
17.069,5.23
17.269,4.88
17.47,4.32
17.673,7.07
17.872,5.14
18.073,5.8
18.274,5.53
18.478,8.51
18.676,5.05
18.877,6.07
19.079,7.3
19.278,5.62
19.478,5.07
19.68,6.25
19.88,5.81
20.08,5.57
20.281,5.25
20.483,6.19
20.684,7.13
20.895,16.8
21.085,5.6
21.285,5.11
21.486,5.55
21.688,6.84
21.887,4.77
22.09,6.46
22.291,6.19
22.49,4.29
22.689,3.01
22.892,5.71
23.094,6.47
23.296,7.28
23.494,4.7
23.696,5.82
