time_s,throughput_mbps,retrans
0,60.795883120917665,0
1.000354,32.5075145846236,0
2.000303,35.6229450242315,0
3.001107,35.679021850231635,0
4.000338,34.576624007534,0
5.001101,30.408613375270082,0
6.001104,31.457437500788572,0
7.001099,32.531359932069925,0
8.000315,29.360100000026698,0
9.000316,36.6709320456532,0
10.001113,35.68166323144593,0
11.00027,36.669468812554726,0
12.001107,36.729101555175745,0
13.000319,32.50605168867806,0
14.000313,31.4571862502794,0
15.000316,35.64848176996469,0
16.000403,31.43452272531142,0
17.001127,32.53184895587859,0
18.000328,34.602834750867416,0
19.000333,34.602591380016165,0
20.000345,35.65290367384705,0
21.000308,28.288893523696697,0
22.001109,28.311665062951516,0
23.001105,31.45671376019266,0
24.001123,31.457469376140057,0
25.001117,34.60342256746674,0
26.001105,37.77854276714233,0
27.000316,33.5278770322387,0
28.001108,36.70023437515073,0
29.001106,36.700050625325964,0
30.001109,34.603111125307336,0
31.001106,32.50536775733359,0
32.001121,33.55500200968294,0
33.001104,31.457122500788564,0
34.001109,33.580926904126514,0
35.00032,36.67126401926431,0
36.001108,36.72917604767655,0
37.000318,31.432512016512256,0
38.001106,31.481931177518312,0
39.000323,35.6537580075613,0
40.000262,37.746472635716465,0
41.000322,39.846047125635465,0
42.000318,34.575487280403706,0
43.001114,37.7785044567522,0
44.000326,36.70052750368003,0
45.000316,34.57559024173926,0
46.001109,34.60331944030306,0
47.0011,31.45705875155612,0
48.001107,32.50566225115483,0
49.001113,35.65172637556858,0
50.001109,36.70045312734122,0
51.001101,33.55413200268219,0
52.00111,31.4573737502794,0
53.001107,31.457216250129193,0
54.001109,31.457343750129194,0
55.001107,34.60297500003147,0
56.001108,34.60262850416203,0
57.001119,35.652119508043526,0
58.001104,35.679377275213824,0
59.000325,25.138472758784598,0
