time_s,cwnd_bytes,rtt_ms
0.0,11,2.855
1.0,11,2.855
2.0,11,2.855
3.0,11,2.855
4.0,11,2.855
5.0,11,2.855
6.0,11,2.855
7.0,11,2.855
8.0,11,2.855
9.0,11,2.855
10.0,11,2.855
11.0,11,2.855
12.0,11,2.855
13.0,11,2.855
14.0,11,2.855
15.0,11,2.855
16.0,11,2.855
17.0,11,2.855
18.0,11,2.855
19.0,11,2.855
20.0,11,2.855
21.0,11,2.855
22.0,11,2.855
23.0,11,2.855
24.0,11,2.855
25.0,11,2.855
26.0,11,2.855
27.0,11,2.855
28.0,11,2.855
29.0,11,2.855
30.0,11,2.855
31.0,11,2.855
32.0,11,2.855
33.0,11,2.855
34.0,11,2.855
35.0,11,2.855
36.0,11,2.855
37.0,11,2.855
38.0,11,2.855
39.0,11,2.855
40.0,11,2.855
41.0,11,2.855
42.0,11,2.855
43.0,11,2.855
44.0,11,2.855
45.0,11,2.855
46.0,11,2.855
47.0,11,2.855
48.0,11,2.855
49.0,11,2.855
50.0,11,2.855
51.0,11,2.855
52.0,11,2.855
53.0,11,2.855
54.0,11,2.855
55.0,11,2.855
56.0,11,2.855
57.0,11,2.855
58.0,11,2.855
