time_s,rtt_ms
0.0,2.5
0.205,6.33
0.411,11.3
0.622,21.5
0.816,15.1
1.031,29.5
1.244,41.5
1.437,33.8
1.635,30.9
1.85,45.6
2.037,32.1
2.234,28.5
2.44,33.0
2.647,39.7
2.84,31.0
3.036,26.6
3.251,40.5
3.436,24.5
3.644,31.7
3.839,26.0
4.039,25.5
4.232,17.3
4.451,35.3
4.65,33.8
4.858,40.5
5.059,41.0
5.245,26.8
5.461,41.5
5.655,34.6
5.853,30.8
6.05,27.3
6.258,34.1
6.46,35.9
6.663,37.9
6.858,33.1
7.056,30.2
7.252,25.8
7.447,18.9
7.669,40.5
7.843,14.6
8.072,43.0
8.258,28.4
8.446,15.8
8.679,47.6
8.851,19.1
9.056,24.2
9.258,25.4
9.458,24.6
9.674,39.7
9.896,61.0
10.051,15.1
10.282,45.7
10.473,36.3
10.657,19.6
10.869,31.1
11.256,217.0
11.321,75.5
11.486,40.2
11.667,20.2
11.883,35.6
12.077,28.1
12.279,29.4
12.481,31.3
12.666,14.8
12.891,38.3
13.097,43.8
13.285,31.8
13.49,35.8
13.694,38.8
13.883,27.3
14.085,28.5
14.283,25.8
14.491,31.9
14.693,34.0
14.915,56.4
15.095,36.0
15.272,12.2
15.519,58.8
15.665,4.23
15.879,17.1
16.09,27.4
16.296,32.6
16.495,31.2
16.699,33.9
16.886,21.8
17.097,31.2
17.304,38.4
17.499,32.7
17.706,38.4
17.892,23.4
18.097,27.2
18.311,41.0
18.504,33.5
18.703,31.5
18.895,22.4
19.112,38.0
19.309,35.5
19.505,29.5
19.698,21.7
19.898,20.9
20.098,20.5
20.311,32.7
20.518,38.5
20.73,49.7
20.914,32.3
21.132,49.4
21.327,43.9
21.525,40.3
21.728,42.7
21.925,38.8
22.125,37.6
22.325,36.2
22.503,13.4
22.714,23.8
22.909,16.9
23.118,25.9
23.32,26.9
23.515,21.9
23.712,18.9
23.951,57.6
24.14,45.0
24.326,31.2
24.523,26.8
24.72,23.2
24.918,19.8
25.149,49.9
25.328,28.7
25.529,28.4
25.745,43.0
25.931,29.3
26.119,16.4
26.333,29.0
26.515,11.4
26.717,11.7
26.931,24.8
27.144,37.0
27.339,31.2
27.545,36.5
27.735,25.8
27.954,44.2
28.142,31.4
28.333,21.5
28.534,21.6
28.736,22.4
28.934,20.0
29.132,17.3
29.353,37.6
29.559,42.0
29.743,26.0
29.943,25.4
30.143,24.9
30.415,96.4
30.545,25.1
30.734,13.7
30.95,28.7
31.147,24.7
31.351,27.3
31.549,24.8
31.751,26.1
31.94,15.6
32.142,16.3
32.357,30.4
32.549,21.4
32.742,13.6
32.953,23.5
33.16,29.3
33.377,45.3
33.55,17.8
33.783,49.6
33.97,35.2
34.162,27.0
34.362,26.9
34.561,25.3
34.764,26.7
34.968,30.1
35.164,25.3
35.363,23.7
35.573,32.4
35.772,30.5
35.984,41.3
36.182,39.0
36.386,42.5
36.563,18.6
36.778,32.0
36.961,15.0
37.17,22.8
37.374,26.0
37.573,24.3
37.776,26.4
37.981,30.6
38.177,25.8
38.392,38.7
38.577,23.1
38.783,28.4
38.989,33.1
39.183,26.7
39.39,33.0
39.577,19.3
39.785,26.4
39.973,13.4
40.185,24.3
40.403,41.7
40.619,56.5
40.792,28.7
40.996,31.0
41.19,24.9
41.419,53.2
41.599,32.8
41.801,33.1
41.983,14.8
42.206,36.3
42.412,42.1
42.594,23.3
42.802,30.4
43.006,33.6
43.214,40.3
43.415,41.3
43.598,23.1
43.82,44.4
44.005,28.5
44.213,35.5
44.405,26.8
44.612,33.0
44.792,12.7
45.02,39.3
45.218,37.2
45.607,17.5
45.807,17.3
46.006,15.1
46.229,37.8
46.411,19.2
46.618,25.9
46.813,20.1
47.019,25.3
47.219,24.9
47.426,31.0
47.622,27.2
47.832,36.2
48.023,26.8
48.229,31.5
48.417,18.3
48.649,49.5
48.844,43.8
49.029,28.0
49.228,27.4
49.415,13.3
49.638,35.3
49.842,38.6
50.027,22.8
50.231,26.0
50.431,25.1
50.64,34.3
50.842,35.7
51.021,12.9
51.241,32.3
51.449,39.2
51.624,13.7
51.835,24.1
52.045,32.8
52.24,27.2
52.435,21.8
52.649,34.1
52.843,27.8
53.04,23.2
53.248,30.9
53.441,23.6
53.656,37.4
53.852,32.1
54.04,19.6
54.245,23.8
54.439,17.1
54.671,48.2
54.837,14.6
55.055,32.0
55.252,28.3
55.465,40.1
55.683,57.6
55.85,25.1
56.061,35.4
56.27,43.2
56.459,31.7
56.652,23.5
56.848,18.9
57.064,34.0
57.249,19.2
57.453,21.8
57.647,15.1
57.863,30.2
58.073,39.2
58.249,14.9
58.463,28.0
58.657,21.5
58.847,10.6
59.049,11.5
59.268,29.1
59.467,27.6
59.67,29.1
59.87,29.1
