time_s,rtt_ms
0.0,53.6
0.152,4.56
0.355,6.25
0.554,4.67
0.756,5.69
0.957,5.8
1.156,2.87
1.358,5.09
1.559,5.34
1.759,3.96
1.959,4.13
2.16,4.16
2.36,3.48
2.563,5.99
2.763,5.82
2.962,4.41
3.163,4.54
3.365,5.27
3.565,4.62
3.765,3.49
3.966,3.83
4.167,4.09
4.367,3.44
4.569,5.04
4.767,2.92
4.971,6.04
5.17,4.46
5.372,5.57
5.57,3.31
5.771,3.28
5.973,4.18
6.174,4.14
6.375,4.88
6.574,4.15
6.774,3.36
6.976,4.73
7.178,5.46
7.377,3.87
7.581,6.71
7.778,2.74
7.981,4.44
8.181,3.65
8.383,4.54
8.584,4.82
8.785,3.66
8.986,4.37
9.186,3.48
9.386,2.62
9.588,3.05
9.789,3.95
9.99,4.09
10.191,4.34
10.392,4.71
10.594,5.13
10.793,4.37
10.993,2.81
11.196,5.33
11.396,4.23
11.596,3.28
11.798,4.36
12.0,5.52
12.2,4.68
12.4,3.52
12.602,4.38
12.803,4.31
13.005,5.01
13.202,2.41
13.406,5.21
13.606,4.55
13.807,4.47
14.007,3.61
14.21,4.87
14.412,5.55
14.61,2.75
14.813,4.52
15.014,4.37
15.215,4.43
15.416,4.08
15.617,5.25
15.818,4.84
16.017,3.88
16.219,5.36
16.419,4.67
16.62,4.2
16.82,3.46
17.022,4.23
17.222,4.13
17.422,3.63
17.625,5.25
17.825,4.2
18.026,4.45
18.226,3.51
18.427,3.68
18.629,4.27
18.831,6.07
19.028,2.81
19.232,5.36
19.431,3.37
19.633,4.46
19.834,4.15
20.033,2.97
20.236,5.44
20.437,5.35
20.635,2.96
20.836,3.19
21.04,6.17
21.239,4.98
21.441,6.17
21.64,4.68
21.841,4.69
22.041,3.26
22.243,4.29
22.443,3.89
22.644,4.04
22.844,3.46
23.047,5.49
23.248,5.44
23.448,4.2
23.651,6.31
23.848,4.42
24.049,4.02
24.249,3.89
24.45,4.04
24.651,4.77
24.851,4.93
25.05,3.82
25.251,5.09
25.451,4.1
25.653,5.84
25.853,5.73
26.054,5.09
26.252,2.91
26.455,5.86
26.656,6.14
26.854,3.47
27.058,6.17
27.256,4.14
27.458,5.43
27.66,5.91
27.858,4.08
28.063,8.17
28.258,2.84
28.461,4.69
28.662,4.67
28.863,4.41
29.064,4.92
29.265,5.51
29.465,4.54
29.668,6.32
29.866,3.66
30.068,4.18
30.267,2.56
30.47,4.75
30.67,3.79
30.872,4.21
31.073,5.09
31.274,4.57
31.473,2.99
31.674,3.01
31.874,3.1
32.076,4.27
32.277,4.36
32.476,3.16
32.678,4.52
32.88,5.03
33.078,3.04
33.279,3.03
33.483,6.83
33.683,4.91
33.882,3.78
34.083,3.92
34.285,5.21
34.485,4.52
34.686,4.61
34.887,4.11
35.088,4.55
35.29,5.84
35.489,4.16
35.69,4.52
35.89,3.77
36.093,5.11
36.293,4.64
36.494,4.5
36.695,4.46
36.895,3.53
37.097,4.81
37.298,4.38
37.498,3.43
37.702,5.96
37.901,4.7
38.101,3.74
38.303,5.38
38.503,5.07
38.703,3.73
38.904,3.97
39.104,3.78
39.307,5.02
39.505,2.95
39.727,23.9
39.907,3.2
40.109,5.13
40.31,5.53
40.51,4.05
40.711,4.94
40.912,4.86
41.111,4.28
41.312,4.39
41.514,5.47
41.716,6.01
41.916,5.79
42.116,4.12
42.317,5.03
42.518,4.9
42.717,3.42
42.917,3.04
43.118,3.57
43.319,2.99
43.521,5.03
43.72,3.31
43.922,4.27
44.122,4.12
44.324,4.74
44.525,4.5
44.725,4.1
44.926,4.78
45.129,6.4
45.329,5.36
45.527,2.72
45.728,2.69
45.93,3.07
46.133,5.32
46.332,3.7
46.534,4.74
46.733,2.79
46.935,3.5
47.137,3.68
47.339,4.91
47.539,4.6
47.739,3.61
47.941,4.77
48.142,4.36
48.342,2.96
48.543,4.14
48.744,3.94
48.945,5.07
49.145,4.53
49.347,5.46
49.546,3.18
49.747,3.88
49.947,3.52
50.15,5.97
50.348,3.14
50.55,4.98
50.751,5.45
50.949,3.01
51.152,5.63
51.352,4.13
51.553,4.43
51.753,3.24
51.955,4.81
52.156,4.39
52.357,4.81
52.558,4.24
52.759,4.6
52.96,4.75
53.161,4.23
53.36,2.53
53.564,5.38
53.764,4.41
53.964,3.69
54.164,2.76
54.367,4.15
54.567,3.39
54.769,4.42
54.969,4.07
55.171,5.26
55.372,5.16
55.571,3.65
55.775,6.0
55.972,3.14
56.175,5.12
56.375,4.58
56.574,2.83
56.779,6.27
56.977,4.07
57.177,3.71
57.379,3.55
57.579,3.05
57.78,3.44
57.985,7.37
58.183,4.71
58.385,5.19
58.585,4.95
58.785,4.56
58.986,4.67
59.187,4.27
59.386,3.42
59.586,2.51
59.789,4.25
