time_s,rtt_ms
0.0,2.98
0.238,40.3
0.437,39.1
0.648,49.4
0.839,39.2
1.029,28.6
1.222,21.0
1.419,17.2
1.619,17.0
1.815,12.7
2.023,19.4
2.227,22.3
2.436,29.9
2.63,23.6
2.836,28.6
3.031,23.0
3.232,23.3
3.442,32.1
3.627,17.0
3.822,11.6
4.03,18.0
4.235,22.7
4.433,19.8
4.635,20.5
4.852,36.4
5.036,19.1
5.231,14.2
5.448,30.5
5.643,24.5
5.832,12.7
6.061,40.0
6.242,21.3
6.439,17.1
6.642,19.8
6.853,29.7
7.044,19.1
7.255,29.5
7.452,25.6
7.655,27.6
7.848,19.8
8.048,19.0
8.264,34.5
8.466,35.0
8.666,34.5
8.851,18.9
9.055,22.0
9.263,30.3
9.46,26.7
9.659,24.5
9.868,32.4
10.051,15.2
10.259,21.7
10.465,26.4
10.669,29.4
10.873,32.8
11.072,31.3
11.254,12.7
11.451,8.55
11.669,25.9
11.868,24.5
12.059,14.3
12.282,36.9
12.466,20.4
12.684,37.1
12.869,21.2
13.065,17.2
13.27,21.1
13.46,10.8
13.668,18.0
13.873,22.8
14.081,29.2
14.269,17.2
14.474,20.9
14.68,26.3
14.876,22.1
15.08,25.7
15.275,19.6
15.474,17.0
15.695,37.8
15.899,40.3
16.095,35.8
16.283,22.2
16.487,25.9
16.689,27.8
16.887,24.5
17.099,35.4
17.316,51.7
17.522,55.8
17.693,25.8
17.893,24.3
18.092,22.4
18.288,17.5
18.504,33.3
18.698,26.0
18.895,22.6
19.087,13.9
19.318,44.2
19.501,26.1
19.706,30.7
19.901,24.3
20.102,24.9
20.305,27.8
20.507,28.5
20.704,24.3
20.909,28.7
21.104,22.7
21.335,52.9
21.514,30.6
21.707,21.9
21.914,28.2
22.095,8.51
22.299,11.6
22.512,24.0
22.719,29.9
22.922,32.5
23.142,52.0
23.315,24.8
23.511,19.0
23.716,24.1
23.93,37.0
24.125,31.8
24.313,18.5
24.527,31.7
24.731,34.1
24.937,39.3
25.133,34.9
25.329,30.9
25.524,25.7
25.744,44.1
25.933,33.4
26.13,29.5
26.333,31.7
26.543,40.5
26.737,32.8
26.917,11.4
27.137,31.1
27.343,36.4
27.531,22.8
27.763,55.2
27.94,30.8
28.137,27.8
28.34,29.7
28.531,19.9
28.738,25.8
28.948,34.6
29.137,22.9
29.349,34.4
29.563,47.2
29.744,28.1
29.944,27.5
30.155,37.0
30.336,18.2
30.54,20.9
30.733,14.0
30.936,16.7
31.137,16.4
31.342,20.7
31.544,21.2
31.749,25.5
31.952,27.3
32.145,20.0
32.348,22.6
32.54,13.5
32.745,17.6
32.956,27.7
33.149,19.2
33.339,9.08
33.546,14.9
33.741,10.3
33.954,22.6
34.16,26.5
34.347,12.8
34.561,27.0
34.744,8.55
34.95,13.7
35.151,13.9
35.356,18.2
35.55,11.5
35.773,33.8
35.965,24.3
36.165,24.0
36.349,6.92
36.567,24.5
36.759,15.8
36.96,15.2
37.17,25.0
37.367,21.6
37.578,30.9
37.762,14.9
37.983,35.2
38.171,22.8
38.376,26.3
38.563,12.9
38.77,19.2
38.976,25.2
39.174,22.4
39.366,12.9
39.578,24.8
39.798,43.7
39.979,24.1
40.183,27.1
40.388,31.5
40.575,18.0
40.801,43.4
40.979,21.0
41.183,24.5
41.385,25.3
41.586,25.3
41.793,33.3
41.994,33.5
42.197,35.1
42.395,32.5
42.582,19.2
42.783,20.3
42.984,20.5
43.189,24.7
43.397,31.0
43.582,15.9
43.804,37.6
44.0,33.1
44.204,36.6
44.391,22.9
44.587,16.8
44.807,38.2
44.99,19.8
45.193,23.2
45.414,42.9
45.589,18.5
45.811,39.9
45.999,28.1
46.19,17.9
46.395,22.5
46.586,12.7
46.792,19.3
46.994,20.6
47.214,39.7
47.405,29.6
47.601,24.0
47.805,28.9
48.001,24.2
48.212,34.3
48.412,34.1
48.598,19.5
48.803,24.1
48.999,20.1
49.214,33.8
49.408,26.9
49.604,22.3
49.821,39.2
50.004,21.3
50.212,28.5
50.396,11.8
50.674,89.0
50.817,32.4
51.019,33.2
51.228,41.7
51.414,26.8
51.611,21.8
51.8,10.4
52.001,10.5
52.201,10.0
52.401,8.91
52.609,16.6
52.808,14.9
53.011,17.6
53.207,12.9
53.412,16.9
53.618,22.7
53.813,16.0
54.025,28.0
54.224,26.0
54.411,13.1
54.617,18.1
54.82,21.0
55.019,19.5
55.215,14.7
55.416,14.2
55.623,20.9
55.812,9.66
56.055,51.8
56.219,14.8
56.428,23.5
56.625,20.1
56.816,10.1
57.023,17.2
57.216,9.28
57.43,22.9
57.63,22.3
57.823,14.2
58.023,13.8
58.233,23.2
58.431,20.5
58.625,13.5
58.838,25.3
59.03,16.8
59.237,22.2
59.43,14.6
59.647,30.4
59.86,42.4
0.0,2.98
0.238,40.3
0.437,39.1
0.648,49.4
0.839,39.2
1.029,28.6
1.222,21.0
1.419,17.2
1.619,17.0
1.815,12.7
2.023,19.4
2.227,22.3
2.436,29.9
2.63,23.6
2.836,28.6
3.031,23.0
3.232,23.3
3.442,32.1
3.627,17.0
3.822,11.6
4.03,18.0
4.235,22.7
4.433,19.8
4.635,20.5
4.852,36.4
5.036,19.1
5.231,14.2
5.448,30.5
5.643,24.5
5.832,12.7
6.061,40.0
6.242,21.3
6.439,17.1
6.642,19.8
6.853,29.7
7.044,19.1
7.255,29.5
7.452,25.6
7.655,27.6
7.848,19.8
8.048,19.0
8.264,34.5
8.466,35.0
8.666,34.5
8.851,18.9
9.055,22.0
9.263,30.3
9.46,26.7
9.659,24.5
9.868,32.4
10.051,15.2
10.259,21.7
10.465,26.4
10.669,29.4
10.873,32.8
11.072,31.3
11.254,12.7
11.451,8.55
11.669,25.9
11.868,24.5
12.059,14.3
12.282,36.9
12.466,20.4
12.684,37.1
12.869,21.2
13.065,17.2
13.27,21.1
13.46,10.8
13.668,18.0
13.873,22.8
14.081,29.2
14.269,17.2
14.474,20.9
14.68,26.3
14.876,22.1
15.08,25.7
15.275,19.6
15.474,17.0
15.695,37.8
15.899,40.3
16.095,35.8
16.283,22.2
16.487,25.9
16.689,27.8
16.887,24.5
17.099,35.4
17.316,51.7
17.522,55.8
17.693,25.8
17.893,24.3
18.092,22.4
18.288,17.5
18.504,33.3
18.698,26.0
18.895,22.6
19.087,13.9
19.318,44.2
19.501,26.1
19.706,30.7
19.901,24.3
20.102,24.9
20.305,27.8
20.507,28.5
20.704,24.3
20.909,28.7
21.104,22.7
21.335,52.9
21.514,30.6
21.707,21.9
21.914,28.2
22.095,8.51
22.299,11.6
22.512,24.0
22.719,29.9
22.922,32.5
23.142,52.0
23.315,24.8
23.511,19.0
23.716,24.1
23.93,37.0
24.125,31.8
24.313,18.5
24.527,31.7
24.731,34.1
24.937,39.3
25.133,34.9
25.329,30.9
25.524,25.7
25.744,44.1
25.933,33.4
26.13,29.5
26.333,31.7
26.543,40.5
26.737,32.8
26.917,11.4
27.137,31.1
27.343,36.4
27.531,22.8
27.763,55.2
27.94,30.8
28.137,27.8
28.34,29.7
28.531,19.9
28.738,25.8
28.948,34.6
29.137,22.9
29.349,34.4
29.563,47.2
29.744,28.1
29.944,27.5
30.155,37.0
30.336,18.2
30.54,20.9
30.733,14.0
30.936,16.7
31.137,16.4
31.342,20.7
31.544,21.2
31.749,25.5
31.952,27.3
32.145,20.0
32.348,22.6
32.54,13.5
32.745,17.6
32.956,27.7
33.149,19.2
33.339,9.08
33.546,14.9
33.741,10.3
33.954,22.6
34.16,26.5
34.347,12.8
34.561,27.0
34.744,8.55
34.95,13.7
35.151,13.9
35.356,18.2
35.55,11.5
35.773,33.8
35.965,24.3
36.165,24.0
36.349,6.92
36.567,24.5
36.759,15.8
36.96,15.2
