time_s,throughput_mbps,retrans
0,675.6173729989265,20
1.001057,235.90010056392055,192
2.001182,83.91007686269684,0
3.000896,71.2876248889234,0
4.001114,83.9036136640779,0
5.000905,106.9373255897921,0
6.001068,106.97208205756334,0
7.000906,106.95379575854946,0
8.000915,98.5711732566006,0
9.000864,124.77605191172059,0
10.0009,121.60782299157592,0
11.001122,131.07317969811766,4
12.001113,107.97990058283368,0
13.00133,109.07666161934796,0
14.001103,94.3818423100154,0
15.000997,95.4092584298144,0
16.001114,95.44055399912673,0
17.000903,93.30338785915467,9
18.001116,87.03233194065416,9
19.00111,94.39156537208763,0
20.000901,83.88650000210286,0
21.000896,82.83701025294296,0
22.000902,82.820028937246,13
23.001113,94.39194803355407,0
24.0009,82.8017324538254,0
25.001332,83.90210305997635,0
26.001141,71.30523781008134,0
27.001112,82.83659550996364,42
28.001123,83.8870850120406,0
29.001111,70.2420150019411,0
30.00129,81.80373605554395,0
31.001109,83.8901902013794,0
32.00106,83.88096031248092,0
33.001121,122.68413056694622,0
34.001115,109.02802822849468,0
35.001334,108.05000716607498,0
36.000902,108.00386875270743,0
37.000897,105.88214345477463,38
38.001124,106.97925036015009,0
39.000895,95.40419800693633,0
40.001065,92.29462430638637,0
41.000849,94.3509871087814,0
42.00107,145.7769927004505,0
43.000899,122.65751121085796,0
44.00111,120.61217088748403,0
45.000895,106.92972960543638,0
46.001129,106.95678566366784,20
47.00111,95.41163530808329,0
48.001202,94.38043015684423,0
49.001111,83.89547605233086,0
50.000999,69.19709065123119,14
51.001128,56.6237823831274,0
52.001116,71.30287900117135,0
53.00112,72.3377828195056,0
54.001313,73.4310147056133,0
55.000895,112.197632,0
56.000895,107.97946302449425,0
57.001116,107.99069910187781,0
58.001233,105.92397392800564,0
59.001065,107.89478506996852,0
0,675.6173729989265,20
1.001057,235.90010056392055,192
2.001182,83.91007686269684,0
3.000896,71.2876248889234,0
4.001114,83.9036136640779,0
5.000905,106.9373255897921,0
6.001068,106.97208205756334,0
7.000906,106.95379575854946,0
8.000915,98.5711732566006,0
9.000864,124.77605191172059,0
10.0009,121.60782299157592,0
11.001122,131.07317969811766,4
12.001113,107.97990058283368,0
13.00133,109.07666161934796,0
14.001103,94.3818423100154,0
15.000997,95.4092584298144,0
16.001114,95.44055399912673,0
17.000903,93.30338785915467,9
18.001116,87.03233194065416,9
19.00111,94.39156537208763,0
20.000901,83.88650000210286,0
21.000896,82.83701025294296,0
22.000902,82.820028937246,13
23.001113,94.39194803355407,0
24.0009,82.8017324538254,0
25.001332,83.90210305997635,0
26.001141,71.30523781008134,0
27.001112,82.83659550996364,42
28.001123,83.8870850120406,0
29.001111,70.2420150019411,0
30.00129,81.80373605554395,0
31.001109,83.8901902013794,0
32.00106,83.88096031248092,0
33.001121,122.68413056694622,0
34.001115,109.02802822849468,0
35.001334,108.05000716607498,0
36.000902,108.00386875270743,0
37.000897,105.88214345477463,38
38.001124,106.97925036015009,0
39.000895,95.40419800693633,0
40.001065,92.29462430638637,0
41.000849,94.3509871087814,0
42.00107,145.7769927004505,0
43.000899,122.65751121085796,0
44.00111,120.61217088748403,0
45.000895,106.92972960543638,0
46.001129,106.95678566366784,20
47.00111,95.41163530808329,0
48.001202,94.38043015684423,0
49.001111,83.89547605233086,0
50.000999,69.19709065123119,14
51.001128,56.6237823831274,0
52.001116,71.30287900117135,0
53.00112,72.3377828195056,0
54.001313,73.4310147056133,0
55.000895,112.197632,0
56.000895,107.97946302449425,0
57.001116,107.99069910187781,0
58.001233,105.92397392800564,0
59.001065,107.89478506996852,0
