time_s,throughput_mbps,retrans
0,37.71464331855814,0
1.000904,70.25873786964196,145
2.000845,42.980528360266256,0
3.001103,51.37112998487525,0
4.00128,68.16780094977987,0
5.001128,78.64469534093223,0
6.001109,70.25409787847532,0
7.001116,69.2054632544148,0
8.001124,79.69297301797965,0
9.001109,70.25444962528853,1
10.001111,70.254801375624,0
11.001108,62.91481125100338,0
12.001104,62.91411750311224,15
13.001111,69.20615625028422,0
14.001109,60.817408,0
15.001109,69.1922494889892,14
16.001308,61.87829901343285,0
17.001109,60.82969560709837,0
18.000907,68.14360593350115,0
19.00111,70.25487256362044,0
20.001106,60.817284750249776,0
21.001108,77.61084263927205,0
22.000899,62.914500000057224,9
23.0009,69.20885411638545,0
24.000859,78.62322694885397,0
25.001113,70.254801375624,9
26.00111,71.30031211439056,0
27.00115,69.20864785008337,0
28.001112,68.15716375111967,0
29.001116,70.26927644366523,0
30.000907,75.4853959319157,0
31.001067,72.34762148490933,0
32.001124,70.2701939015481,25
33.000902,68.1274638145662,0
34.001342,78.67585261422114,0
35.000927,78.6287276637658,0
36.001111,79.69528165420749,0
37.001067,86.00077845494529,0
38.000863,77.57523159774918,0
39.001113,87.03233194065416,0
40.001107,76.54451503070102,0
41.001127,88.06426944874146,0
42.00131,95.4397915584984,0
43.001107,99.59499952978385,0
44.001305,117.43652213555424,0
45.001339,127.9559553859898,0
46.001107,132.09363324543537,0
47.001311,176.19653826184322,0
48.001108,76.5613582491454,125
49.000908,172.9987684054432,0
50.001002,184.56727473576134,0
51.000905,154.22842580568152,19
52.000336,169.70180733596735,0
53.001323,155.22199991066765,0
54.001112,147.85084633047742,0
55.001101,156.23672513272874,0
56.001108,134.21745600055124,4
57.00111,133.17581189555003,0
58.00106,116.4098652614362,0
59.000906,112.06550902033388,0
0,37.71464331855814,0
1.000904,70.25873786964196,145
2.000845,42.980528360266256,0
3.001103,51.37112998487525,0
4.00128,68.16780094977987,0
5.001128,78.64469534093223,0
6.001109,70.25409787847532,0
7.001116,69.2054632544148,0
8.001124,79.69297301797965,0
9.001109,70.25444962528853,1
10.001111,70.254801375624,0
11.001108,62.91481125100338,0
12.001104,62.91411750311224,15
13.001111,69.20615625028422,0
14.001109,60.817408,0
15.001109,69.1922494889892,14
16.001308,61.87829901343285,0
17.001109,60.82969560709837,0
18.000907,68.14360593350115,0
19.00111,70.25487256362044,0
20.001106,60.817284750249776,0
21.001108,77.61084263927205,0
22.000899,62.914500000057224,9
23.0009,69.20885411638545,0
24.000859,78.62322694885397,0
25.001113,70.254801375624,9
26.00111,71.30031211439056,0
27.00115,69.20864785008337,0
28.001112,68.15716375111967,0
29.001116,70.26927644366523,0
30.000907,75.4853959319157,0
31.001067,72.34762148490933,0
32.001124,70.2701939015481,25
33.000902,68.1274638145662,0
34.001342,78.67585261422114,0
35.000927,78.6287276637658,0
36.001111,79.69528165420749,0
37.001067,86.00077845494529,0
38.000863,77.57523159774918,0
39.001113,87.03233194065416,0
40.001107,76.54451503070102,0
41.001127,88.06426944874146,0
42.00131,95.4397915584984,0
43.001107,99.59499952978385,0
44.001305,117.43652213555424,0
45.001339,127.9559553859898,0
46.001107,132.09363324543537,0
47.001311,176.19653826184322,0
48.001108,76.5613582491454,125
49.000908,172.9987684054432,0
50.001002,184.56727473576134,0
51.000905,154.22842580568152,19
52.000336,169.70180733596735,0
53.001323,155.22199991066765,0
54.001112,147.85084633047742,0
55.001101,156.23672513272874,0
56.001108,134.21745600055124,4
57.00111,133.17581189555003,0
58.00106,116.4098652614362,0
59.000906,112.06550902033388,0
