time_s,rtt_ms
0.0,45.7
0.182,26.4
0.401,44.6
0.579,21.9
0.805,46.9
1.01,51.8
1.2,40.8
1.403,42.9
2.045,68.9
2.215,38.9
2.483,106.0
2.692,116.0
2.852,75.6
3.0,22.0
3.209,31.2
3.426,46.9
3.678,98.5
3.877,97.1
4.202,221.0
4.207,23.3
4.462,77.7
4.697,111.0
4.937,151.0
5.041,54.2
5.299,112.0
5.449,61.3
5.617,28.8
5.84,51.1
6.068,79.0
6.245,55.7
6.453,62.4
6.631,39.7
6.844,50.9
7.057,63.6
7.247,52.8
7.481,86.6
7.629,34.4
8.045,249.0
8.049,48.6
8.241,39.8
8.555,154.0
8.691,89.3
8.876,73.4
9.048,44.7
9.255,50.9
9.479,74.5
9.69,85.6
9.879,73.8
10.076,69.8
10.236,30.0
10.476,68.4
10.692,85.0
10.899,91.8
11.078,70.6
11.278,69.4
11.477,67.8
11.666,57.1
11.955,145.0
12.07,60.2
12.291,80.3
12.654,242.0
12.654,37.9
12.874,57.5
13.031,13.6
13.26,41.0
13.46,40.6
13.672,51.5
13.919,97.9
14.086,64.8
14.253,30.6
14.462,38.1
14.686,61.1
14.889,63.8
15.117,90.3
15.326,98.2
15.469,40.6
15.664,34.7
15.895,64.5
16.1,68.9
16.318,86.3
16.479,46.6
16.675,42.9
16.914,80.8
17.221,187.0
17.266,30.4
17.564,128.0
17.879,243.0
17.883,42.6
18.089,47.7
18.395,153.0
18.615,172.0
18.681,38.4
18.9,56.6
19.226,182.0
19.291,46.8
19.749,101.0
20.003,155.0
20.091,42.6
20.285,35.7
20.48,29.3
20.687,36.3
20.907,55.8
21.115,62.7
21.382,129.0
21.517,63.6
21.702,48.5
21.946,90.9
22.111,56.2
22.584,328.0
22.584,127.0
22.701,45.4
22.901,43.6
23.098,40.0
23.451,192.0
23.468,9.17
23.727,67.8
23.899,39.7
24.142,81.3
24.311,49.4
24.506,43.4
24.705,42.7
24.906,43.1
25.12,56.7
25.312,46.7
25.54,73.8
26.015,143.0
26.167,93.6
26.315,40.9
26.563,88.3
26.698,22.2
26.924,47.2
27.146,68.8
27.34,62.9
27.543,65.0
27.917,238.0
27.919,38.6
28.131,49.5
28.454,172.0
28.521,37.8
28.808,124.0
29.03,145.0
29.138,52.6
29.381,94.7
29.773,285.0
29.788,99.3
29.916,26.9
30.141,51.4
30.322,31.5
30.564,72.8
30.74,48.6
30.969,76.1
31.138,45.3
31.353,58.7
31.535,40.0
31.768,72.5
31.938,41.0
32.151,53.5
32.341,43.7
32.542,43.8
32.869,171.0
33.014,114.0
33.128,28.4
33.585,284.0
33.585,81.1
33.818,113.0
33.917,11.7
34.167,61.0
34.361,54.6
34.626,119.0
34.845,137.0
34.962,53.1
35.201,91.8
35.375,65.9
35.551,41.2
35.978,268.0
35.987,74.8
36.169,56.2
36.385,71.4
36.583,68.7
37.008,292.0
37.03,110.0
37.179,58.7
37.41,88.0
37.582,59.9
37.788,65.0
38.038,115.0
38.152,28.4
38.398,73.3
38.589,63.8
38.758,30.8
38.99,61.7
39.429,300.0
39.433,96.6
39.577,39.6
39.795,56.7
40.006,66.4
40.246,106.0
40.418,77.2
40.932,390.0
40.958,213.0
41.427,282.0
42.095,335.0
42.123,155.0
42.433,57.2
42.627,50.2
42.801,23.2
43.252,274.0
43.275,91.1
43.451,66.5
43.615,29.8
43.833,46.3
44.107,119.0
44.206,17.1
44.478,89.4
44.668,79.5
45.327,537.0
45.327,335.0
45.328,127.0
45.471,69.6
46.436,419.0
46.452,228.0
46.452,19.8
46.678,44.6
48.075,1240.0
48.12,1080.0
48.12,872.0
48.12,664.0
48.12,456.0
48.12,248.0
48.12,45.2
48.467,192.0
48.547,72.1
48.745,69.7
48.943,67.2
49.17,93.3
49.319,41.6
49.538,59.7
49.768,88.2
49.941,61.4
50.105,24.4
50.329,47.0
50.544,62.2
50.738,55.1
50.939,55.9
51.406,322.0
51.425,137.0
51.531,42.5
51.805,115.0
52.095,204.0
52.133,38.1
52.318,23.0
52.532,36.1
52.852,155.0
52.938,40.2
53.128,29.6
53.856,351.0
53.86,148.0
53.971,58.3
54.135,21.6
54.349,34.8
54.53,15.7
54.759,43.6
54.944,27.1
55.189,71.7
55.372,52.9
55.59,70.8
55.763,42.4
55.961,39.8
57.062,939.0
57.091,763.0
57.091,555.0
57.091,347.0
57.091,139.0
57.604,244.0
57.742,174.0
58.083,107.0
58.262,84.7
58.479,101.0
58.658,80.2
58.908,130.0
59.077,98.8
59.606,222.0
59.656,63.4
