time_s,rtt_ms
0.0,4.96
0.299,104.0
1.579,145.0
1.655,20.6
1.856,20.6
2.056,19.5
2.27,33.5
2.461,23.4
2.827,188.0
3.382,341.0
3.43,181.0
4.042,385.0
4.071,205.0
4.177,111.0
4.443,177.0
4.649,182.0
4.71,41.4
5.025,156.0
5.471,400.0
5.483,210.0
5.511,29.5
5.89,208.0
6.078,188.0
6.242,153.0
6.352,62.6
6.556,65.7
6.939,40.9
7.196,98.0
7.464,165.0
7.554,54.3
7.752,52.0
8.08,179.0
8.142,41.9
8.524,224.0
8.557,51.6
8.782,75.4
8.934,25.7
9.236,127.0
9.351,41.3
9.546,35.2
9.802,91.1
9.955,42.3
11.296,1183.0
11.296,982.0
11.296,774.0
11.296,566.0
11.296,358.0
11.296,150.0
11.376,29.0
11.576,28.2
11.779,30.6
11.986,36.4
12.198,47.6
12.387,35.9
12.578,25.7
12.78,27.5
12.985,32.1
13.191,37.1
13.395,40.5
13.595,39.1
13.79,33.5
13.993,35.6
14.183,24.1
14.394,34.2
14.946,386.0
15.079,116.0
15.186,23.4
15.389,25.5
15.898,333.0
15.898,128.0
15.995,24.1
16.203,31.2
16.391,19.0
16.602,29.8
16.806,33.1
17.209,235.0
17.209,31.6
17.411,32.7
17.622,41.9
17.925,145.0
18.01,29.1
18.202,20.8
18.507,124.0
18.623,40.2
19.185,400.0
19.198,212.0
19.212,27.1
19.433,48.2
19.612,26.3
19.81,23.1
20.031,44.0
20.646,252.0
20.646,44.4
20.864,61.8
21.03,27.5
21.23,26.1
21.42,15.5
21.641,35.5
22.172,163.0
22.246,36.4
22.442,31.6
22.636,24.3
22.85,37.1
23.046,32.1
23.258,43.3
23.455,39.6
23.883,268.0
23.883,65.6
24.255,236.0
24.255,29.2
24.474,47.6
24.669,41.3
24.857,28.9
25.118,88.9
25.25,21.8
25.477,48.3
25.658,28.0
25.853,22.7
26.129,98.4
26.272,40.9
26.563,131.0
26.652,19.6
26.871,38.0
27.062,28.5
27.544,311.0
27.545,103.0
27.666,24.4
28.123,280.0
28.123,73.0
28.272,22.3
28.494,44.1
28.686,34.7
29.068,216.0
29.081,23.2
29.291,33.6
29.49,32.5
29.681,22.0
29.901,41.5
30.091,30.4
30.281,19.4
30.731,269.0
30.732,65.8
30.907,40.1
31.138,70.3
31.303,34.7
31.491,22.2
31.707,37.5
32.21,136.0
32.289,13.9
32.509,33.9
32.707,31.3
32.904,27.3
33.095,17.6
33.34,61.7
33.764,285.0
33.785,104.0
33.908,26.3
34.126,43.6
35.089,805.0
35.089,599.0
35.089,391.0
35.089,183.0
35.12,14.8
35.33,24.1
35.572,65.5
35.742,34.9
35.941,33.4
36.139,29.8
36.345,35.4
36.539,29.1
36.728,17.2
37.406,494.0
37.406,291.0
37.406,84.0
37.558,35.8
37.739,16.7
37.955,31.8
38.163,39.9
38.351,27.2
38.565,40.8
39.474,749.0
39.474,544.0
39.474,336.0
39.474,128.0
39.572,26.2
39.775,28.2
39.985,37.5
40.19,41.5
40.389,38.8
40.581,30.7
40.79,38.2
40.99,37.7
41.408,255.0
41.408,46.4
41.598,35.2
41.792,28.7
41.996,30.8
42.446,280.0
42.446,75.9
42.6,29.2
42.931,159.0
42.992,19.8
43.232,59.4
43.591,13.6
43.809,30.0
43.995,15.6
44.222,42.4
44.412,31.2
44.6,18.9
44.807,25.0
45.017,34.4
45.215,31.7
45.421,37.2
45.626,41.5
46.116,331.0
46.119,125.0
46.262,68.8
47.017,208.0
47.029,11.3
47.234,14.9
47.439,19.2
47.651,30.7
48.276,456.0
48.278,253.0
48.291,57.8
48.465,30.1
48.65,15.2
48.896,60.5
49.068,31.8
49.268,30.7
49.49,53.0
49.728,90.7
49.875,35.6
50.086,46.1
50.331,91.5
50.55,109.0
50.674,33.1
50.903,61.6
51.097,54.4
51.353,110.0
51.569,125.0
51.701,57.0
52.219,374.0
52.219,169.0
52.399,150.0
52.491,41.6
52.731,80.6
52.993,141.0
53.206,154.0
53.278,27.0
53.482,29.8
53.689,35.8
53.902,47.0
54.172,117.0
54.298,43.3
55.33,47.7
55.509,26.9
55.705,22.3
55.918,34.7
56.114,30.8
56.328,44.0
56.521,36.4
56.732,46.6
56.921,34.6
57.163,76.7
57.33,42.2
57.537,48.4
57.737,47.0
57.942,51.3
58.169,78.0
58.321,28.9
58.526,34.1
58.729,36.4
58.934,40.3
59.143,48.4
59.348,51.9
59.629,133.0
59.719,22.7
