time_s,rtt_ms
0.0,2.65
0.223,24.7
0.424,24.9
0.626,25.9
0.832,31.9
1.029,29.1
1.231,31.2
1.439,39.2
1.692,91.6
1.854,52.2
2.053,50.7
2.272,70.2
2.469,64.5
2.635,30.9
2.838,33.8
3.055,50.6
3.236,29.9
3.446,40.2
3.655,47.7
3.849,40.8
4.044,34.9
4.249,39.5
4.477,67.0
4.656,45.3
4.836,25.4
5.053,41.5
5.249,36.2
5.453,39.1
5.645,31.1
5.854,38.9
6.042,26.6
6.255,39.0
6.46,42.9
6.637,20.0
6.837,18.9
7.053,35.2
7.255,35.9
7.474,54.9
7.655,35.9
7.878,58.1
8.049,28.8
8.243,21.5
8.459,36.8
8.647,23.9
8.859,35.8
9.068,43.6
9.256,30.3
9.461,34.8
9.661,33.6
9.874,45.4
10.072,41.9
10.265,35.2
10.47,39.0
10.683,51.1
10.859,26.6
11.072,39.0
11.278,44.1
11.474,39.6
11.676,41.4
11.892,56.1
12.087,50.8
12.267,30.1
12.467,29.9
12.686,47.5
12.874,34.7
13.065,24.5
13.272,30.6
13.47,27.6
13.672,28.5
13.886,40.2
14.065,19.3
14.287,40.5
14.474,26.6
14.686,37.9
14.884,35.1
15.09,41.5
15.277,27.5
15.482,31.3
15.694,43.0
15.881,29.2
16.083,30.3
16.268,14.8
16.472,17.3
16.674,19.4
16.883,27.1
17.099,41.6
17.309,51.4
17.496,38.6
17.7,41.0
17.899,40.3
18.101,41.5
18.281,19.9
18.511,49.6
18.705,42.3
18.906,42.8
19.123,59.5
19.305,40.7
19.511,45.1
19.721,54.4
19.919,52.2
20.114,46.5
20.31,41.5
20.514,44.6
20.705,34.2
20.892,20.3
21.111,38.9
21.317,44.3
21.505,32.1
21.705,31.4
21.914,39.5
22.114,38.4
22.309,33.3
22.503,26.6
22.705,26.8
22.905,26.3
23.138,58.3
23.321,40.7
23.5,18.4
23.716,33.1
23.896,12.4
24.118,34.4
24.313,28.5
24.518,32.2
24.694,7.14
24.925,37.8
25.125,37.5
25.343,54.9
25.531,42.7
25.717,27.2
25.918,27.8
26.123,31.2
26.317,25.0
26.511,17.9
26.724,30.8
26.912,17.6
27.125,29.9
27.325,29.0
27.515,18.7
27.732,34.7
27.93,31.4
28.129,30.1
28.333,32.9
28.529,29.2
28.723,22.0
28.928,26.4
29.134,31.7
29.348,44.8
29.539,34.6
29.741,36.1
29.947,41.8
30.162,56.5
30.351,44.2
30.541,33.3
30.754,46.4
30.952,43.8
31.146,36.1
31.337,26.5
31.563,52.1
31.738,26.6
31.939,26.2
32.135,21.5
32.336,21.0
32.547,32.2
32.761,45.6
32.94,23.7
33.134,16.2
33.355,36.4
33.555,35.6
33.75,29.2
33.955,34.0
34.196,74.4
34.349,26.2
34.543,19.5
34.764,39.7
34.949,23.1
35.157,30.7
35.343,15.4
35.567,38.6
35.774,44.1
35.969,38.7
36.169,38.6
36.36,28.7
36.561,28.5
36.769,36.1
36.957,23.3
37.157,22.6
37.359,23.3
37.55,14.3
37.766,29.2
37.963,25.3
38.166,28.2
38.369,30.1
38.591,51.5
38.776,35.6
38.97,28.5
39.175,33.3
39.382,39.6
39.588,44.3
39.8,55.1
40.007,61.6
40.197,51.3
40.391,44.5
40.601,53.5
40.789,41.2
41.001,52.8
41.191,43.0
41.402,53.8
41.57,21.3
41.793,43.1
41.981,30.6
42.183,30.8
42.383,30.6
42.588,34.5
42.794,39.1
42.99,34.8
43.192,36.2
43.4,43.4
43.599,42.1
43.793,35.5
43.999,40.2
44.208,48.4
44.391,31.6
44.595,33.7
44.803,40.7
44.996,32.8
45.207,43.3
45.397,32.8
45.588,22.6
45.798,30.7
46.003,34.2
46.184,16.1
46.413,43.9
46.635,65.5
46.791,21.3
47.026,54.9
47.202,31.6
47.396,24.6
47.616,43.5
47.814,40.9
48.006,32.2
48.269,96.0
48.449,75.5
48.653,78.8
48.857,81.1
49.019,42.6
49.205,28.4
49.415,37.2
49.613,35.4
49.809,30.1
50.038,58.1
50.202,22.6
50.418,38.1
50.618,37.4
50.815,33.9
51.001,19.3
51.232,50.0
51.429,46.4
51.609,25.9
51.796,11.8
52.013,27.2
52.218,33.3
52.422,36.0
52.611,24.9
52.813,26.4
53.028,41.0
53.224,37.1
53.416,28.4
53.616,28.0
53.821,32.8
54.016,26.6
54.249,58.9
54.439,49.4
54.613,22.4
54.835,43.4
55.022,29.5
55.236,43.0
55.427,33.5
55.626,32.0
55.828,33.2
56.008,13.2
56.226,31.3
56.446,50.2
56.63,33.3
56.826,28.8
57.034,35.5
57.215,16.7
57.447,47.1
57.626,25.9
57.824,23.1
58.02,19.0
58.223,22.0
58.436,34.0
58.642,39.3
58.836,33.2
59.041,37.4
59.238,33.7
59.444,38.7
59.644,37.4
59.853,45.6
