time_s,cwnd_bytes,rtt_ms
0.0,10,31.707
1.0,10,31.707
2.0,10,31.707
3.0,10,31.707
4.0,10,31.707
5.0,10,31.707
6.0,10,31.707
7.0,10,31.707
8.0,10,31.707
9.0,10,31.707
10.0,10,31.707
11.0,10,31.707
12.0,10,31.707
13.0,10,31.707
14.0,10,31.707
15.0,10,31.707
16.0,10,31.707
17.0,10,31.707
18.0,10,31.707
19.0,10,31.707
20.0,10,31.707
21.0,10,31.707
22.0,10,31.707
23.0,10,31.707
24.0,10,31.707
25.0,10,31.707
26.0,10,31.707
27.0,10,31.707
28.0,10,31.707
29.0,10,31.707
30.0,10,31.707
31.0,10,31.707
32.0,10,31.707
33.0,10,31.707
34.0,10,31.707
35.0,10,31.707
36.0,10,31.707
37.0,10,31.707
38.0,10,31.707
39.0,10,31.707
40.0,10,31.707
41.0,10,31.707
42.0,10,31.707
43.0,10,31.707
44.0,10,31.707
45.0,10,31.707
46.0,10,31.707
47.0,10,31.707
48.0,10,31.707
49.0,10,31.707
50.0,10,31.707
51.0,10,31.707
52.0,10,31.707
53.0,10,31.707
54.0,10,31.707
55.0,10,31.707
56.0,10,31.707
57.0,10,31.707
58.0,10,31.707
