time_s,cwnd_bytes,rtt_ms
0.0,13,151.683
1.0,13,151.683
2.0,13,151.683
3.0,13,151.683
4.0,13,151.683
5.0,13,151.683
6.0,13,151.683
7.0,13,151.683
8.0,13,151.683
9.0,13,151.683
10.0,13,151.683
11.0,13,151.683
12.0,13,151.683
13.0,13,151.683
14.0,13,151.683
15.0,13,151.683
16.0,13,151.683
17.0,13,151.683
18.0,13,151.683
19.0,13,151.683
20.0,13,151.683
21.0,13,151.683
22.0,13,151.683
23.0,13,151.683
24.0,13,151.683
25.0,13,151.683
26.0,13,151.683
27.0,13,151.683
28.0,13,151.683
29.0,13,151.683
30.0,13,151.683
31.0,13,151.683
32.0,13,151.683
33.0,13,151.683
34.0,13,151.683
35.0,13,151.683
36.0,13,151.683
37.0,13,151.683
38.0,13,151.683
39.0,13,151.683
40.0,13,151.683
41.0,13,151.683
42.0,13,151.683
43.0,13,151.683
44.0,13,151.683
45.0,13,151.683
46.0,13,151.683
47.0,13,151.683
48.0,13,151.683
49.0,13,151.683
50.0,13,151.683
51.0,13,151.683
52.0,13,151.683
53.0,13,151.683
54.0,13,151.683
55.0,13,151.683
56.0,13,151.683
57.0,13,151.683
58.0,13,151.683
