time_s,rtt_ms
0.0,5.22
0.208,12.6
0.419,23.1
0.621,24.5
0.824,27.0
1.02,22.5
1.237,38.5
1.804,405.0
1.804,202.0
1.826,21.1
2.025,19.4
2.238,31.9
2.435,28.2
2.63,23.4
2.85,42.3
3.044,35.4
3.438,27.6
3.634,22.9
3.85,37.9
4.043,30.5
4.243,29.7
4.439,25.0
4.642,27.6
4.836,20.1
5.054,37.5
5.245,27.9
5.461,42.7
5.664,44.6
5.857,36.4
6.063,41.6
6.24,17.9
6.484,60.7
6.664,40.5
6.875,51.4
7.061,36.0
7.263,37.6
7.457,30.3
7.661,33.5
7.857,28.7
8.07,40.5
8.262,31.5
8.483,51.0
8.682,50.3
8.878,44.7
9.072,38.2
9.249,14.1
9.453,17.0
9.663,26.3
9.869,32.4
10.041,3.21
10.253,14.2
10.46,20.8
10.672,32.6
10.877,36.1
11.082,40.6
11.293,50.7
11.474,29.7
11.694,49.0
11.888,42.8
12.078,30.8
12.276,29.1
12.486,37.9
12.679,30.4
12.869,20.4
13.085,35.2
13.285,34.4
13.474,22.0
13.701,48.0
13.898,45.4
14.112,58.5
14.285,30.0
14.487,31.5
14.687,30.7
14.878,19.9
15.081,23.4
15.308,48.7
15.513,52.9
15.695,34.1
15.887,26.4
16.097,35.1
16.351,88.4
16.485,21.8
16.696,32.4
17.095,28.2
17.775,508.0
17.776,301.0
17.776,93.0
17.903,20.2
18.107,23.3
18.314,29.7
18.51,25.0
18.716,30.4
18.909,22.1
19.099,11.6
19.302,13.4
19.508,19.1
19.706,16.1
19.916,25.6
20.118,25.7
20.295,3.24
20.513,20.3
20.712,18.2
20.908,13.6
21.114,18.8
21.328,30.8
21.559,60.6
21.728,28.6
21.934,34.1
22.123,22.5
22.323,21.4
22.517,14.6
22.723,19.4
22.924,19.0
23.127,22.1
23.333,26.8
23.525,18.1
23.737,29.7
23.931,22.8
24.131,22.6
24.327,17.8
24.531,21.0
24.732,21.3
24.941,29.9
25.128,17.0
25.343,31.3
25.532,19.6
25.726,12.4
25.958,43.5
26.136,20.5
26.335,18.6
26.542,24.7
26.739,19.9
26.929,9.54
27.136,15.4
27.338,16.7
27.543,21.0
27.746,22.9
27.955,31.7
28.146,21.9
28.46,135.0
28.564,38.4
28.743,16.6
28.945,17.8
29.149,21.4
29.356,27.4
29.551,21.4
29.753,22.7
29.955,24.1
30.149,17.1
30.357,24.7
30.562,28.3
30.738,3.77
30.949,14.0
31.156,19.7
31.363,26.1
31.666,127.0
31.763,23.7
31.959,18.7
32.161,19.8
32.356,13.3
32.566,21.9
32.764,19.6
32.972,26.8
33.17,23.8
33.374,26.8
33.573,24.1
33.771,22.0
33.963,12.8
34.181,29.6
34.367,14.3
34.577,23.9
34.778,24.2
34.976,22.0
35.173,17.9
35.381,25.5
35.585,28.5
35.784,26.5
35.99,31.6
36.178,18.6
36.384,24.0
36.6,38.9
36.788,26.5
36.982,20.2
37.19,27.3
37.381,17.8
37.579,15.4
37.782,17.1
37.99,24.4
38.186,19.4
38.401,34.1
38.585,17.3
38.91,141.0
39.01,41.3
39.185,15.4
39.391,20.0
39.591,20.1
39.796,24.6
39.995,22.0
40.19,16.1
40.403,28.4
40.597,21.3
40.781,5.27
40.98,3.46
41.199,20.8
41.399,21.8
41.597,18.9
41.799,21.3
41.994,14.7
42.204,24.1
42.527,148.0
42.593,12.0
42.8,19.0
43.008,26.5
43.216,33.2
43.413,31.2
43.596,13.1
43.802,18.7
44.0,14.9
45.513,1127.0
45.513,919.0
45.513,710.0
45.513,503.0
45.513,295.0
45.513,86.5
45.656,28.9
45.839,10.7
46.078,48.5
46.48,45.3
46.87,27.2
47.095,51.6
47.31,65.7
47.488,42.3
47.686,39.9
47.86,13.3
48.08,32.6
48.279,30.0
48.509,60.0
48.691,42.2
48.867,16.9
49.08,29.8
49.301,50.3
49.483,31.8
49.697,45.6
49.881,27.6
50.09,35.4
50.304,49.4
50.51,53.9
50.679,23.1
50.892,35.2
51.061,3.36
51.273,14.6
51.477,17.3
51.694,33.5
51.892,30.3
52.101,39.2
52.278,15.3
52.532,68.8
52.699,34.1
52.912,46.8
53.101,35.0
53.301,34.4
53.514,46.0
53.688,19.3
53.892,22.9
54.084,14.2
54.289,18.8
54.496,24.8
54.697,25.3
54.926,53.8
55.113,39.7
55.509,26.9
55.72,37.2
55.905,21.3
56.122,37.9
56.537,46.4
56.712,20.6
56.925,32.6
57.103,9.87
57.316,22.3
57.55,55.7
57.747,50.7
57.92,23.2
58.159,61.1
58.329,30.5
58.535,35.4
58.725,25.2
58.929,28.4
59.122,20.3
59.315,12.6
59.53,26.2
59.734,29.7
59.953,47.3
