time_s,throughput_mbps,retrans
0,647.7919290254273,0
1.000352,392.187036605793,110
2.000302,110.09915439096052,543
3.000314,47.14839174600505,159
4.00111,22.03755032428772,53
5.000318,11.522790692867572,18
6.00132,11.54617106869485,13
7.000295,11.52490846185955,23
8.001113,11.54407922329771,24
9.000269,0.0,6
10.000408,11.535282077593493,16
11.000326,11.534635757789994,6
12.0003,11.53432500001049,27
13.000301,11.534693511080846,14
14.00027,23.06802576810366,30
15.000298,11.534578005077469,17
16.000277,23.06830350588634,49
17.000293,35.65165625014642,8
18.000291,33.552048169368156,17
19.000362,23.071024864953515,3
20.00026,34.59667728343415,28
21.000443,46.148927157316415,9
22.000192,34.59757622778082,12
23.000349,46.13969812011092,0
24.000298,44.99409843891824,0
25.002402,46.198880215315555,45
26.00107,46.137344,54
27.00107,46.1259068359057,4
28.001318,46.147081054522815,0
29.001107,34.629500454906626,0
30.000342,46.1030879533218,0
31.001085,35.64958661191039,66
32.001141,46.178165335917534,0
33.000257,33.52144845427446,0
34.001241,47.23102494957817,9
35.000286,33.52560079413975,9
36.001146,46.178118503201624,9
37.000263,46.13683800554937,0
38.000274,45.0885852507407,0
39.000278,24.09209501060023,0
40.001322,23.06883287612191,0
41.001315,23.074094899495883,7
42.00108,23.068718750094742,9
43.001078,23.063275012937257,0
44.001312,11.534878463010985,0
45.001265,23.068971753894946,7
46.001252,23.072986181664703,14
47.001065,0.0,1
48.001298,0.0,1
49.001343,11.535616267088969,0
50.001232,0.0,0
51.001067,0.0,0
52.001091,0.0,0
53.00109,33.555036010872556,8
54.001072,34.603043062535534,8
55.001071,47.18398507934722,148
56.001112,46.176454625996314,8
57.000265,33.521280785234175,38
58.001254,72.42322523900489,15
59.000267,59.702742409687,73
0,647.7919290254273,0
1.000352,392.187036605793,110
2.000302,110.09915439096052,543
3.000314,47.14839174600505,159
4.00111,22.03755032428772,53
5.000318,11.522790692867572,18
6.00132,11.54617106869485,13
7.000295,11.52490846185955,23
8.001113,11.54407922329771,24
9.000269,0.0,6
10.000408,11.535282077593493,16
11.000326,11.534635757789994,6
12.0003,11.53432500001049,27
13.000301,11.534693511080846,14
14.00027,23.06802576810366,30
15.000298,11.534578005077469,17
16.000277,23.06830350588634,49
17.000293,35.65165625014642,8
18.000291,33.552048169368156,17
19.000362,23.071024864953515,3
20.00026,34.59667728343415,28
21.000443,46.148927157316415,9
22.000192,34.59757622778082,12
23.000349,46.13969812011092,0
24.000298,44.99409843891824,0
25.002402,46.198880215315555,45
26.00107,46.137344,54
27.00107,46.1259068359057,4
28.001318,46.147081054522815,0
29.001107,34.629500454906626,0
30.000342,46.1030879533218,0
31.001085,35.64958661191039,66
32.001141,46.178165335917534,0
33.000257,33.52144845427446,0
34.001241,47.23102494957817,9
35.000286,33.52560079413975,9
36.001146,46.178118503201624,9
37.000263,46.13683800554937,0
38.000274,45.0885852507407,0
39.000278,24.09209501060023,0
40.001322,23.06883287612191,0
41.001315,23.074094899495883,7
42.00108,23.068718750094742,9
43.001078,23.063275012937257,0
44.001312,11.534878463010985,0
45.001265,23.068971753894946,7
46.001252,23.072986181664703,14
47.001065,0.0,1
48.001298,0.0,1
49.001343,11.535616267088969,0
50.001232,0.0,0
51.001067,0.0,0
52.001091,0.0,0
53.00109,33.555036010872556,8
54.001072,34.603043062535534,8
55.001071,47.18398507934722,148
56.001112,46.176454625996314,8
57.000265,33.521280785234175,38
58.001254,72.42322523900489,15
59.000267,59.702742409687,73
