time_s,rtt_ms
0.0,2.69
0.242,43.7
0.421,21.9
0.638,39.5
0.821,20.9
1.016,14.6
1.22,17.7
1.438,35.1
1.643,39.9
1.821,17.6
2.03,25.4
2.224,18.1
2.436,30.0
2.643,36.1
2.833,25.8
3.052,43.0
3.229,19.6
3.454,43.8
3.647,35.3
3.836,24.0
4.048,35.7
4.246,31.9
4.447,34.2
4.64,26.2
4.854,39.4
5.051,36.4
5.251,35.7
5.455,39.3
5.657,40.3
5.85,33.3
6.047,29.0
6.266,47.2
6.454,36.1
6.659,40.5
6.849,29.6
7.048,27.7
7.245,23.0
7.447,26.1
7.651,29.4
7.846,23.6
8.049,25.5
8.244,19.1
8.45,26.2
8.646,21.8
8.86,34.4
9.046,19.6
9.27,42.9
9.47,42.1
9.671,42.7
9.843,14.2
10.046,16.6
10.265,34.0
10.456,26.4
10.655,24.2
10.873,41.3
11.04,7.69
11.266,32.8
11.461,27.6
11.654,19.2
11.889,52.2
12.062,25.9
12.263,26.9
12.474,37.3
12.678,40.3
12.873,34.4
13.07,31.2
13.263,23.9
13.471,30.8
13.664,22.5
13.875,32.8
14.088,44.7
14.268,25.4
14.477,33.4
14.682,36.7
14.877,31.2
15.099,51.9
15.27,23.2
15.475,27.5
15.688,39.2
15.884,35.1
16.089,39.3
16.304,53.0
16.476,25.2
16.667,15.0
16.866,14.4
17.082,28.8
17.273,20.4
17.466,12.7
17.672,17.5
17.884,28.5
18.08,23.2
18.274,16.1
18.479,20.7
18.693,33.5
18.906,45.5
19.101,38.8
19.291,29.4
19.484,20.9
19.691,26.9
19.901,36.1
20.108,42.8
20.299,32.5
20.52,51.4
20.697,28.8
20.908,38.9
21.116,45.8
21.319,49.4
21.497,26.3
21.71,38.5
21.9,26.6
22.096,22.5
22.299,23.8
22.508,31.3
22.713,35.7
22.92,41.9
23.106,27.0
23.316,36.8
23.519,38.4
23.717,35.8
23.913,31.6
24.098,15.9
24.315,32.4
24.497,13.8
24.718,33.0
24.921,35.7
25.125,38.8
25.33,42.2
25.509,20.8
25.731,41.7
25.919,28.7
26.114,22.9
26.317,25.1
26.525,32.2
26.723,29.7
26.934,40.5
27.137,42.2
27.326,30.3
27.532,35.8
27.733,36.0
27.944,46.6
28.131,32.0
28.331,31.7
28.527,26.9
28.729,28.2
28.933,31.2
29.147,44.8
29.32,17.7
29.526,21.9
29.755,49.5
29.942,35.9
30.146,39.6
30.34,32.3
30.537,28.5
30.741,31.6
30.946,35.5
31.129,18.0
31.357,44.8
31.543,29.5
31.73,15.7
31.941,25.9
32.144,28.5
32.337,20.0
32.55,32.6
32.747,28.3
32.935,15.2
33.156,36.1
33.353,32.4
33.548,26.5
33.763,40.6
33.963,39.7
34.164,39.5
34.349,23.5
34.565,37.7
34.761,34.4
34.955,27.0
35.147,18.4
35.358,28.6
35.558,28.1
35.759,28.3
35.965,33.1
36.16,27.5
36.382,48.8
36.578,43.2
36.757,21.7
36.97,34.0
37.168,30.6
37.362,24.4
37.574,35.3
37.774,34.5
37.982,41.4
38.192,50.8
38.38,38.1
38.566,23.4
38.768,24.7
38.968,23.2
39.163,18.2
39.369,23.2
39.562,14.8
39.766,18.8
39.984,35.8
40.2,49.4
40.383,32.5
40.578,26.9
40.779,26.8
40.973,19.9
41.178,24.8
41.389,34.0
41.577,21.5
41.783,27.3
41.981,23.8
42.186,28.8
42.378,19.4
42.595,35.7
42.8,40.8
42.982,22.2
43.208,47.6
43.414,51.8
43.593,31.4
43.798,35.4
43.996,32.2
44.179,14.4
44.412,46.5
44.587,21.3
44.796,28.7
45.024,56.5
45.196,27.7
45.401,31.6
45.607,36.3
45.796,24.2
46.007,34.9
46.213,40.9
46.671,298.0
47.725,112.0
47.833,19.3
48.047,32.7
48.232,17.2
48.44,23.8
48.645,28.2
48.84,22.2
49.04,22.5
49.245,26.2
49.451,32.2
49.638,19.0
49.84,20.8
50.073,52.0
50.26,38.4
50.452,30.9
50.657,35.3
50.863,40.2
51.884,31.0
52.085,32.1
52.301,47.0
52.489,34.8
52.696,41.9
52.892,37.3
53.092,36.8
53.296,40.2
53.482,26.0
53.711,54.5
53.887,28.9
54.08,21.5
54.27,11.3
54.471,11.4
54.688,26.9
54.885,23.9
55.088,26.5
55.293,30.7
55.49,26.0
55.692,28.1
55.889,23.9
56.086,20.2
56.309,42.3
56.486,19.2
56.701,32.7
56.898,29.9
57.086,16.4
57.297,26.8
57.503,31.2
57.707,34.9
57.902,30.1
58.109,36.4
58.323,48.3
58.519,45.0
58.706,31.7
58.91,34.5
59.106,29.9
59.302,24.9
59.515,36.2
59.712,33.0
59.925,46.0
