time_s,rtt_ms
0.0,86.5
0.119,5.03
0.325,10.3
0.533,17.7
0.742,25.7
0.945,27.5
1.135,16.1
1.348,29.0
1.558,38.3
1.749,28.0
1.939,17.5
2.15,27.8
2.363,40.7
2.554,30.6
2.766,41.8
2.952,27.2
3.182,55.7
3.363,37.0
3.548,20.6
3.765,36.3
3.969,40.1
4.154,24.8
4.36,30.5
4.565,33.7
4.77,39.2
4.959,27.0
5.154,21.7
5.349,15.2
5.555,20.8
5.759,24.1
5.988,52.8
6.161,25.4
6.357,20.2
6.561,24.2
6.781,43.3
6.998,59.8
7.167,27.8
7.365,25.2
7.576,35.1
7.757,15.0
7.961,18.6
8.192,48.5
8.386,41.2
8.575,30.2
8.764,17.8
8.973,26.3
9.179,31.6
9.367,19.1
9.565,16.3
9.777,27.4
9.975,24.1
10.171,19.2
10.377,25.0
10.573,19.6
10.787,33.1
10.976,21.6
11.17,14.7
11.374,17.7
11.585,27.3
11.788,29.1
12.001,41.4
12.171,10.6
12.402,40.3
12.58,17.8
12.791,27.9
12.996,32.6
13.201,36.7
13.397,31.4
13.589,22.1
13.793,25.8
13.978,8.89
14.191,21.6
14.386,16.2
14.592,21.9
14.796,24.2
15.018,45.6
15.198,25.0
15.4,26.4
15.59,15.7
15.809,33.2
15.999,22.0
16.217,40.2
16.399,21.6
16.614,34.6
16.809,28.8
17.009,27.8
17.22,39.1
17.417,35.1
17.609,26.8
17.794,10.7
18.009,24.2
18.202,17.1
18.424,38.2
18.601,15.3
18.83,43.5
19.014,25.6
19.237,48.4
19.409,18.8
19.63,39.9
19.804,13.0
20.028,36.2
20.219,26.7
20.421,28.3
20.626,32.4
20.831,36.0
21.015,19.7
21.205,8.43
21.441,43.7
21.625,25.9
21.835,35.7
22.015,15.1
22.22,18.8
22.414,11.4
22.62,16.3
22.824,20.2
23.026,21.2
23.236,30.5
23.414,7.7
23.648,39.9
23.818,9.86
24.043,34.4
24.236,26.5
24.43,19.6
24.624,12.5
24.833,20.6
25.034,20.0
25.232,18.0
25.446,31.2
25.642,27.0
25.846,30.6
26.034,17.4
26.258,40.3
26.453,35.9
26.649,31.2
26.854,35.9
27.049,29.3
27.234,13.5
27.469,47.9
27.656,34.9
27.871,48.9
28.075,52.8
28.258,35.6
28.468,45.7
28.644,20.3
28.851,26.6
29.057,31.4
29.26,33.9
29.458,32.5
29.64,13.2
29.858,30.6
30.066,38.3
30.269,40.0
30.444,15.9
30.651,21.8
30.847,15.9
31.057,26.2
31.276,44.0
31.483,51.6
31.682,50.2
31.872,38.7
32.069,35.4
32.273,38.7
32.454,18.7
32.652,16.2
32.862,25.5
33.061,23.2
33.257,18.4
33.469,30.2
33.674,34.1
33.86,20.0
34.066,25.3
34.262,20.8
34.446,4.6
34.678,35.7
34.885,41.7
35.07,25.5
35.276,30.0
35.483,38.0
35.66,14.4
35.874,27.0
36.068,20.5
36.276,28.0
36.471,23.3
36.686,37.9
36.873,24.1
37.064,14.4
37.282,31.3
37.469,19.4
37.679,28.4
37.881,29.3
38.074,21.2
38.28,26.5
38.468,14.4
38.684,29.7
38.878,22.9
39.082,26.4
39.278,21.4
39.472,14.6
39.673,14.7
39.886,26.0
40.093,33.0
40.285,24.3
40.49,28.3
40.696,33.7
40.901,37.0
41.092,28.1
41.293,28.2
41.503,37.3
41.703,36.7
41.89,23.4
42.096,28.4
42.308,39.2
42.489,19.2
42.685,15.2
42.88,9.28
43.093,21.5
43.301,27.9
43.492,18.5
43.704,30.2
43.886,11.5
44.1,24.4
44.286,9.7
44.504,26.6
44.699,20.5
44.903,23.3
45.099,19.2
45.303,22.4
45.501,19.0
45.695,13.0
45.908,25.2
46.105,22.0
46.322,38.4
46.505,20.4
46.718,33.0
46.921,34.8
47.113,26.7
47.339,51.6
47.532,42.7
47.719,29.0
47.898,6.68
48.119,26.6
48.317,23.8
48.522,27.6
48.717,21.3
48.921,25.0
49.109,12.3
49.315,17.2
49.528,29.9
49.725,26.0
49.928,28.6
50.125,24.6
50.347,45.2
50.537,35.0
50.743,40.1
50.937,34.5
51.149,45.2
51.349,44.2
51.533,27.5
51.74,33.4
51.939,31.7
52.145,37.1
52.326,17.4
52.549,38.8
52.737,26.3
52.932,19.8
53.144,30.8
53.349,34.2
53.536,21.2
53.744,28.8
53.951,34.8
54.152,34.9
54.36,42.3
54.544,25.4
54.745,26.4
54.946,26.3
55.166,45.3
55.346,24.5
55.543,21.1
55.756,33.7
55.967,43.1
56.157,32.8
56.359,33.6
56.567,39.9
56.756,28.3
56.959,31.2
57.166,37.4
57.352,22.0
57.566,36.6
57.763,32.1
57.975,44.1
58.172,39.8
58.357,24.1
58.582,48.7
58.771,36.6
58.954,17.9
59.154,17.4
59.368,30.4
59.568,30.3
59.767,27.7
0.0,86.5
0.119,5.03
0.325,10.3
0.533,17.7
0.742,25.7
0.945,27.5
1.135,16.1
1.348,29.0
1.558,38.3
1.749,28.0
1.939,17.5
2.15,27.8
2.363,40.7
2.554,30.6
2.766,41.8
2.952,27.2
3.182,55.7
3.363,37.0
3.548,20.6
3.765,36.3
3.969,40.1
4.154,24.8
4.36,30.5
4.565,33.7
4.77,39.2
4.959,27.0
5.154,21.7
5.349,15.2
5.555,20.8
5.759,24.1
5.988,52.8
6.161,25.4
6.357,20.2
6.561,24.2
6.781,43.3
6.998,59.8
7.167,27.8
7.365,25.2
7.576,35.1
7.757,15.0
7.961,18.6
8.192,48.5
8.386,41.2
8.575,30.2
8.764,17.8
8.973,26.3
9.179,31.6
9.367,19.1
9.565,16.3
9.777,27.4
9.975,24.1
10.171,19.2
10.377,25.0
10.573,19.6
10.787,33.1
10.976,21.6
11.17,14.7
11.374,17.7
11.585,27.3
11.788,29.1
12.001,41.4
12.171,10.6
12.402,40.3
12.58,17.8
12.791,27.9
12.996,32.6
13.201,36.7
13.397,31.4
13.589,22.1
13.793,25.8
13.978,8.89
14.191,21.6
14.386,16.2
14.592,21.9
14.796,24.2
15.018,45.6
15.198,25.0
15.4,26.4
15.59,15.7
15.809,33.2
15.999,22.0
16.217,40.2
16.399,21.6
16.614,34.6
16.809,28.8
17.009,27.8
17.22,39.1
17.417,35.1
17.609,26.8
17.794,10.7
18.009,24.2
18.202,17.1
18.424,38.2
18.601,15.3
18.83,43.5
19.014,25.6
19.237,48.4
19.409,18.8
19.63,39.9
19.804,13.0
20.028,36.2
20.219,26.7
20.421,28.3
20.626,32.4
20.831,36.0
21.015,19.7
21.205,8.43
21.441,43.7
21.625,25.9
21.835,35.7
22.015,15.1
22.22,18.8
22.414,11.4
22.62,16.3
22.824,20.2
23.026,21.2
23.236,30.5
23.414,7.7
23.648,39.9
23.818,9.86
24.043,34.4
24.236,26.5
24.43,19.6
24.624,12.5
24.833,20.6
25.034,20.0
25.232,18.0
25.446,31.2
25.642,27.0
25.846,30.6
26.034,17.4
26.258,40.3
26.453,35.9
26.649,31.2
26.854,35.9
27.049,29.3
27.234,13.5
27.469,47.9
27.656,34.9
27.871,48.9
28.075,52.8
28.258,35.6
28.468,45.7
28.644,20.3
28.851,26.6
29.057,31.4
29.26,33.9
29.458,32.5
29.64,13.2
29.858,30.6
30.066,38.3
30.269,40.0
30.444,15.9
30.651,21.8
30.847,15.9
31.057,26.2
31.276,44.0
31.483,51.6
31.682,50.2
31.872,38.7
32.069,35.4
32.273,38.7
32.454,18.7
32.652,16.2
32.862,25.5
33.061,23.2
33.257,18.4
33.469,30.2
33.674,34.1
33.86,20.0
34.066,25.3
34.262,20.8
34.446,4.6
34.678,35.7
34.885,41.7
35.07,25.5
35.276,30.0
35.483,38.0
35.66,14.4
35.874,27.0
36.068,20.5
36.276,28.0
36.471,23.3
36.686,37.9
36.873,24.1
37.064,14.4
37.282,31.3
37.469,19.4
37.679,28.4
37.881,29.3
38.074,21.2
38.28,26.5
38.468,14.4
38.684,29.7
38.878,22.9
39.082,26.4
39.278,21.4
39.472,14.6
39.673,14.7
39.886,26.0
40.093,33.0
40.285,24.3
40.49,28.3
40.696,33.7
40.901,37.0
41.092,28.1
41.293,28.2
41.503,37.3
41.703,36.7
41.89,23.4
42.096,28.4
42.308,39.2
42.489,19.2
42.685,15.2
42.88,9.28
43.093,21.5
43.301,27.9
43.492,18.5
43.704,30.2
43.886,11.5
44.1,24.4
44.286,9.7
44.504,26.6
44.699,20.5
44.903,23.3
45.099,19.2
45.303,22.4
45.501,19.0
45.695,13.0
45.908,25.2
46.105,22.0
46.322,38.4
46.505,20.4
46.718,33.0
46.921,34.8
47.113,26.7
47.339,51.6
47.532,42.7
47.719,29.0
47.898,6.68
48.119,26.6
48.317,23.8
48.522,27.6
48.717,21.3
48.921,25.0
49.109,12.3
49.315,17.2
49.528,29.9
49.725,26.0
49.928,28.6
50.125,24.6
50.347,45.2
50.537,35.0
50.743,40.1
50.937,34.5
51.149,45.2
51.349,44.2
51.533,27.5
51.74,33.4
51.939,31.7
52.145,37.1
52.326,17.4
52.549,38.8
52.737,26.3
52.932,19.8
53.144,30.8
53.349,34.2
53.536,21.2
53.744,28.8
53.951,34.8
54.152,34.9
54.36,42.3
54.544,25.4
54.745,26.4
