time_s,throughput_mbps,retrans
0,273.48715664264387,0
1.000699,174.0648298834653,102
2.000692,297.6735495293427,0
3.001102,250.69214613807833,50
4.000773,277.87485939272636,121
5.000765,309.35529208091634,0
6.000683,292.4070687845528,55
7.001181,295.69873162530365,0
8.00118,313.67070897133203,0
9.000713,294.630995082389,0
10.000777,234.7566019442496,0
11.001307,282.1016492695806,0
12.001184,286.28414770673453,0
13.001104,282.0432403671137,0
14.001188,279.9843442563572,290
15.001136,302.1282633762116,0
16.000678,195.9606497824004,55
17.001306,115.41514527360738,106
18.000684,285.0875049543177,0
19.001123,297.9013405441299,0
20.000768,220.12061182859668,0
21.001133,289.41016728518986,55
22.001122,303.1466789422279,0
23.000765,306.0537965555008,0
24.001191,303.041191462048,0
25.001182,288.31629677339225,0
26.001328,275.94326895284627,50
27.00072,260.98998397280076,0
28.001124,211.90495897121482,75
29.000687,274.5638156324863,0
30.001281,167.7993444040209,56
31.001119,240.10710230071325,60
32.001189,298.86298899876664,0
33.001126,294.64778363957566,0
34.001133,299.90263907700927,0
35.0011,276.933171987096,0
36.000706,281.950515078273,0
37.001119,293.60157750030146,0
38.001118,208.7649514368199,40
39.000647,279.8385562955224,0
40.001116,225.43978194804737,0
41.001134,301.0701763441395,0
42.000706,228.49632929636985,10
43.001114,251.76397440573592,0
44.000694,11.527062714259793,26
45.001325,161.4866813462484,94
46.001288,246.56107267578486,310
47.000697,219.14668889800217,70
48.000723,302.012839744239,51
49.000647,292.5357208609548,0
50.000705,308.28474341248483,0
51.000694,224.3968288859131,0
52.000687,299.7614480008522,0
53.001125,258.9995687564926,56
54.00112,284.26018104096767,0
55.000782,178.27520855158767,792
56.000685,289.390761908449,5
57.000741,300.95063978910935,55
58.00071,286.1253244453513,0
59.001185,279.7264329697755,55
0,273.48715664264387,0
1.000699,174.0648298834653,102
2.000692,297.6735495293427,0
3.001102,250.69214613807833,50
4.000773,277.87485939272636,121
5.000765,309.35529208091634,0
6.000683,292.4070687845528,55
7.001181,295.69873162530365,0
8.00118,313.67070897133203,0
9.000713,294.630995082389,0
10.000777,234.7566019442496,0
11.001307,282.1016492695806,0
12.001184,286.28414770673453,0
13.001104,282.0432403671137,0
14.001188,279.9843442563572,290
15.001136,302.1282633762116,0
16.000678,195.9606497824004,55
17.001306,115.41514527360738,106
18.000684,285.0875049543177,0
19.001123,297.9013405441299,0
20.000768,220.12061182859668,0
21.001133,289.41016728518986,55
22.001122,303.1466789422279,0
23.000765,306.0537965555008,0
24.001191,303.041191462048,0
25.001182,288.31629677339225,0
26.001328,275.94326895284627,50
27.00072,260.98998397280076,0
28.001124,211.90495897121482,75
29.000687,274.5638156324863,0
30.001281,167.7993444040209,56
31.001119,240.10710230071325,60
32.001189,298.86298899876664,0
33.001126,294.64778363957566,0
34.001133,299.90263907700927,0
35.0011,276.933171987096,0
36.000706,281.950515078273,0
37.001119,293.60157750030146,0
38.001118,208.7649514368199,40
39.000647,279.8385562955224,0
40.001116,225.43978194804737,0
41.001134,301.0701763441395,0
42.000706,228.49632929636985,10
43.001114,251.76397440573592,0
44.000694,11.527062714259793,26
45.001325,161.4866813462484,94
46.001288,246.56107267578486,310
47.000697,219.14668889800217,70
48.000723,302.012839744239,51
49.000647,292.5357208609548,0
50.000705,308.28474341248483,0
51.000694,224.3968288859131,0
52.000687,299.7614480008522,0
53.001125,258.9995687564926,56
54.00112,284.26018104096767,0
55.000782,178.27520855158767,792
56.000685,289.390761908449,5
57.000741,300.95063978910935,55
58.00071,286.1253244453513,0
59.001185,279.7264329697755,55
