time_s,cwnd_bytes,rtt_ms
0.0,10,4.247
1.0,10,4.247
2.0,10,4.247
3.0,10,4.247
4.0,10,4.247
5.0,10,4.247
6.0,10,4.247
7.0,10,4.247
8.0,10,4.247
9.0,10,4.247
10.0,10,4.247
11.0,10,4.247
12.0,10,4.247
13.0,10,4.247
14.0,10,4.247
15.0,10,4.247
16.0,10,4.247
17.0,10,4.247
18.0,10,4.247
19.0,10,4.247
20.0,10,4.247
21.0,10,4.247
22.0,10,4.247
23.0,10,4.247
24.0,10,4.247
25.0,10,4.247
26.0,10,4.247
27.0,10,4.247
28.0,10,4.247
29.0,10,4.247
30.0,10,4.247
31.0,10,4.247
32.0,10,4.247
33.0,10,4.247
34.0,10,4.247
35.0,10,4.247
36.0,10,4.247
37.0,10,4.247
38.0,10,4.247
39.0,10,4.247
40.0,10,4.247
41.0,10,4.247
42.0,10,4.247
43.0,10,4.247
44.0,10,4.247
45.0,10,4.247
46.0,10,4.247
47.0,10,4.247
48.0,10,4.247
49.0,10,4.247
50.0,10,4.247
51.0,10,4.247
52.0,10,4.247
53.0,10,4.247
54.0,10,4.247
55.0,10,4.247
56.0,10,4.247
57.0,10,4.247
58.0,10,4.247
59.0,2,7.091
0.0,10,4.247
1.0,10,4.247
2.0,10,4.247
3.0,10,4.247
4.0,10,4.247
5.0,10,4.247
6.0,10,4.247
7.0,10,4.247
8.0,10,4.247
9.0,10,4.247
10.0,10,4.247
11.0,10,4.247
12.0,10,4.247
13.0,10,4.247
14.0,10,4.247
15.0,10,4.247
16.0,10,4.247
17.0,10,4.247
18.0,10,4.247
19.0,10,4.247
20.0,10,4.247
21.0,10,4.247
22.0,10,4.247
23.0,10,4.247
24.0,10,4.247
25.0,10,4.247
26.0,10,4.247
27.0,10,4.247
28.0,10,4.247
29.0,10,4.247
30.0,10,4.247
31.0,10,4.247
32.0,10,4.247
33.0,10,4.247
34.0,10,4.247
35.0,10,4.247
36.0,10,4.247
37.0,10,4.247
38.0,10,4.247
39.0,10,4.247
40.0,10,4.247
41.0,10,4.247
42.0,10,4.247
43.0,10,4.247
44.0,10,4.247
45.0,10,4.247
46.0,10,4.247
47.0,10,4.247
48.0,10,4.247
49.0,10,4.247
50.0,10,4.247
51.0,10,4.247
52.0,10,4.247
53.0,10,4.247
54.0,10,4.247
55.0,10,4.247
56.0,10,4.247
57.0,10,4.247
58.0,10,4.247
59.0,2,7.091
