time_s,rtt_ms
0.0,11.0
0.282,92.5
0.41,20.9
0.593,3.4
0.818,27.7
0.995,4.14
1.199,7.41
1.419,26.5
1.615,21.7
1.85,54.8
2.009,14.5
2.214,18.0
2.425,28.5
2.608,11.2
2.829,31.4
3.019,21.1
3.212,12.9
3.412,12.7
3.614,13.6
3.811,9.75
4.015,12.7
4.217,13.4
4.416,11.7
4.617,12.6
4.816,10.1
5.022,15.6
5.218,11.7
5.418,10.2
5.624,15.2
5.818,8.95
6.019,9.32
6.222,10.9
6.421,9.15
6.622,9.69
6.822,9.71
7.028,14.8
7.224,9.75
7.426,10.9
7.625,9.47
7.828,11.2
8.029,12.0
8.227,9.48
8.432,12.7
8.634,15.0
8.829,8.71
9.031,11.1
9.232,10.9
9.432,10.2
9.635,12.4
9.838,14.7
10.034,9.89
10.237,12.6
10.436,10.6
10.642,15.6
10.844,15.6
11.045,16.0
11.237,7.32
11.443,12.6
11.642,11.0
11.843,11.3
12.046,13.5
12.245,11.0
12.446,11.0
12.648,13.1
12.845,9.19
13.05,13.2
13.248,10.7
13.453,15.5
13.649,10.4
13.851,11.0
14.052,11.4
14.251,9.38
14.458,15.4
14.65,6.68
15.517,673.0
15.517,470.0
15.517,262.0
15.528,64.8
15.764,100.0
15.893,28.8
16.142,77.8
16.375,110.0
16.475,9.86
16.723,57.5
16.954,87.4
17.138,70.2
17.372,104.0
17.477,9.76
17.679,9.7
17.948,77.4
18.186,115.0
18.282,9.65
18.477,4.15
18.768,93.9
19.01,136.0
19.086,11.9
19.285,10.0
19.485,9.4
19.687,10.7
19.888,10.4
20.088,9.95
20.292,12.7
20.489,8.44
20.691,9.69
20.892,11.0
21.097,14.7
21.297,14.5
21.497,13.7
21.699,14.6
21.898,11.8
22.097,9.21
22.301,12.5
22.503,14.0
22.699,9.11
22.907,16.0
23.106,14.3
23.304,12.3
23.506,13.5
23.702,7.71
23.907,12.4
24.104,8.88
24.307,11.3
24.508,11.0
24.706,9.12
24.913,14.6
25.11,11.1
25.312,12.2
25.51,9.2
25.715,13.5
25.911,8.47
26.118,14.4
26.316,11.3
26.518,12.5
26.719,11.8
26.917,9.6
27.119,10.1
27.319,9.93
27.519,9.45
27.721,9.91
27.922,10.7
28.12,8.83
28.324,11.7
28.527,14.2
28.726,12.9
28.925,11.9
29.125,11.0
29.322,7.72
29.524,9.75
29.73,13.5
30.033,115.0
30.239,121.0
30.367,48.6
30.53,10.2
30.763,42.6
30.935,13.5
31.133,11.3
31.334,11.7
31.539,15.0
31.733,8.41
31.94,14.7
32.135,8.45
32.341,13.7
32.54,10.9
32.739,10.2
32.94,10.1
33.148,17.3
33.34,8.49
33.545,13.1
33.743,10.1
33.945,12.3
34.145,11.3
34.345,10.8
34.553,17.5
34.752,15.0
34.949,12.0
35.167,29.5
35.347,8.53
35.549,9.22
35.784,44.3
35.952,11.5
36.152,10.4
36.357,13.9
36.555,11.4
36.749,5.33
36.954,9.64
37.158,12.4
37.358,11.5
37.558,9.73
37.761,11.6
37.959,10.1
38.162,12.0
38.361,10.1
38.566,14.7
38.766,13.6
38.963,9.58
39.17,15.6
39.366,9.66
39.57,13.1
39.77,12.4
39.97,11.1
40.172,12.7
40.372,10.9
40.574,13.2
40.774,12.5
40.975,12.6
41.174,10.4
41.376,11.6
41.577,11.9
41.774,8.24
41.979,13.2
42.181,13.7
42.38,12.3
42.578,9.98
42.781,12.2
42.975,5.57
43.18,9.97
43.38,9.18
43.581,9.82
43.783,9.8
43.985,11.2
44.186,12.0
44.385,10.4
44.584,8.59
44.786,9.16
44.989,11.2
45.215,37.0
45.461,82.1
45.661,82.4
45.787,7.64
45.997,16.0
46.214,32.2
46.421,38.8
46.658,75.1
46.891,107.0
46.997,12.5
47.193,8.01
47.397,11.1
47.597,10.8
47.8,13.4
47.999,11.3
48.2,11.4
48.403,13.8
48.602,10.8
48.804,11.2
49.006,12.8
49.205,11.6
49.408,13.6
49.603,7.97
49.803,7.58
50.009,12.1
50.207,10.1
50.41,12.7
50.609,10.2
50.815,15.3
51.012,11.5
51.213,11.2
51.421,18.3
51.615,11.8
51.812,8.29
52.019,14.9
52.217,12.3
52.414,8.61
52.619,13.4
52.816,9.6
53.017,9.23
53.221,12.5
53.418,8.62
53.623,13.1
53.823,12.4
54.023,10.5
54.224,10.6
54.429,14.3
54.625,9.62
54.83,13.8
55.03,12.2
55.228,9.66
55.43,11.4
55.631,10.5
55.835,13.2
56.034,11.7
56.232,9.8
56.43,6.87
56.634,10.4
56.836,12.0
57.034,9.16
57.238,12.4
57.44,13.1
57.639,11.6
57.835,6.34
58.041,11.2
58.246,15.2
58.449,17.5
58.641,8.54
58.844,10.2
59.045,10.3
59.246,10.2
59.446,10.1
59.649,11.8
59.926,88.9
