time_s,cwnd_bytes,rtt_ms
0.0,10,2.358
1.0,10,2.358
2.0,10,2.358
3.0,10,2.358
4.0,10,2.358
5.0,10,2.358
6.0,10,2.358
7.0,10,2.358
8.0,10,2.358
9.0,10,2.358
10.0,10,2.358
11.0,10,2.358
12.0,10,2.358
13.0,10,2.358
14.0,10,2.358
15.0,10,2.358
16.0,10,2.358
17.0,10,2.358
18.0,10,2.358
19.0,10,2.358
20.0,10,2.358
21.0,10,2.358
22.0,10,2.358
23.0,10,2.358
24.0,10,2.358
25.0,10,2.358
26.0,10,2.358
27.0,10,2.358
28.0,10,2.358
29.0,10,2.358
30.0,10,2.358
31.0,10,2.358
32.0,10,2.358
33.0,10,2.358
34.0,10,2.358
35.0,10,2.358
36.0,10,2.358
37.0,10,2.358
38.0,10,2.358
39.0,10,2.358
40.0,10,2.358
41.0,10,2.358
42.0,10,2.358
43.0,10,2.358
44.0,10,2.358
45.0,10,2.358
46.0,10,2.358
47.0,10,2.358
48.0,10,2.358
49.0,10,2.358
50.0,10,2.358
51.0,10,2.358
52.0,10,2.358
53.0,10,2.358
54.0,10,2.358
55.0,10,2.358
56.0,10,2.358
57.0,10,2.358
58.0,10,2.358
