time_s,cwnd_bytes,rtt_ms
0.0,10,137.831
1.0,10,137.831
2.0,10,137.831
3.0,10,137.831
4.0,10,137.831
5.0,10,137.831
6.0,10,137.831
7.0,10,137.831
8.0,10,137.831
9.0,10,137.831
10.0,10,137.831
11.0,10,137.831
12.0,10,137.831
13.0,10,137.831
14.0,10,137.831
15.0,10,137.831
16.0,10,137.831
17.0,10,137.831
18.0,10,137.831
19.0,10,137.831
20.0,10,137.831
21.0,10,137.831
22.0,10,137.831
23.0,10,137.831
24.0,10,137.831
25.0,10,137.831
26.0,10,137.831
27.0,10,137.831
28.0,10,137.831
29.0,10,137.831
30.0,10,137.831
31.0,10,137.831
32.0,10,137.831
33.0,10,137.831
34.0,10,137.831
35.0,10,137.831
36.0,10,137.831
37.0,10,137.831
38.0,10,137.831
39.0,10,137.831
40.0,10,137.831
41.0,10,137.831
42.0,10,137.831
43.0,10,137.831
44.0,10,137.831
45.0,10,137.831
46.0,10,137.831
47.0,10,137.831
48.0,10,137.831
49.0,10,137.831
50.0,10,137.831
51.0,10,137.831
52.0,10,137.831
53.0,10,137.831
54.0,10,137.831
55.0,10,137.831
56.0,10,137.831
57.0,10,137.831
58.0,10,137.831
0.0,10,137.831
1.0,10,137.831
2.0,10,137.831
3.0,10,137.831
4.0,10,137.831
5.0,10,137.831
6.0,10,137.831
7.0,10,137.831
8.0,10,137.831
9.0,10,137.831
10.0,10,137.831
11.0,10,137.831
12.0,10,137.831
13.0,10,137.831
14.0,10,137.831
15.0,10,137.831
16.0,10,137.831
17.0,10,137.831
18.0,10,137.831
19.0,10,137.831
20.0,10,137.831
21.0,10,137.831
22.0,10,137.831
23.0,10,137.831
24.0,10,137.831
25.0,10,137.831
26.0,10,137.831
27.0,10,137.831
28.0,10,137.831
29.0,10,137.831
30.0,10,137.831
31.0,10,137.831
32.0,10,137.831
33.0,10,137.831
34.0,10,137.831
35.0,10,137.831
36.0,10,137.831
37.0,10,137.831
38.0,10,137.831
39.0,10,137.831
40.0,10,137.831
41.0,10,137.831
42.0,10,137.831
43.0,10,137.831
44.0,10,137.831
45.0,10,137.831
46.0,10,137.831
47.0,10,137.831
48.0,10,137.831
49.0,10,137.831
50.0,10,137.831
51.0,10,137.831
52.0,10,137.831
53.0,10,137.831
54.0,10,137.831
55.0,10,137.831
56.0,10,137.831
57.0,10,137.831
58.0,10,137.831
