time_s,rtt_ms
0.0,102.0
0.142,42.2
0.33,30.2
0.529,27.9
0.741,40.2
0.943,42.0
1.131,29.5
1.33,27.1
1.545,42.3
1.717,13.6
1.933,28.5
2.146,40.3
2.335,28.1
2.531,24.4
2.741,32.9
2.928,19.9
3.148,39.3
3.337,28.1
3.55,39.7
3.736,24.8
3.947,35.0
4.155,42.0
4.352,39.0
4.553,39.4
4.748,33.8
4.938,22.0
5.134,17.9
5.352,34.9
5.541,23.8
5.753,34.9
5.935,16.8
6.146,26.6
6.348,27.6
6.541,20.1
6.743,21.7
6.947,24.1
7.169,45.6
7.382,57.2
7.555,30.3
7.755,28.7
7.957,29.4
8.159,30.7
8.359,29.5
8.555,24.7
8.756,24.7
8.952,19.6
9.175,41.0
9.35,15.3
9.577,40.7
9.764,27.6
9.975,38.0
10.172,34.8
10.368,30.1
10.582,43.8
10.768,29.5
10.98,40.6
11.166,25.6
11.362,20.0
11.582,40.5
11.794,51.6
11.974,30.7
12.189,44.2
12.375,29.7
12.587,40.1
12.814,66.9
12.996,48.2
13.183,35.0
13.384,35.8
13.611,61.0
13.775,24.7
13.992,41.3
14.192,40.6
14.388,35.2
14.592,39.1
14.786,32.1
14.976,22.2
15.182,27.6
15.379,23.6
15.587,30.9
15.789,31.9
15.984,26.2
16.206,45.9
16.387,26.9
16.599,38.3
16.792,31.4
16.997,35.0
17.182,18.8
17.394,30.7
17.591,26.7
17.793,28.2
17.997,30.8
18.204,37.4
18.392,23.8
18.601,32.4
18.796,26.7
19.007,36.1
19.213,42.3
19.411,39.0
19.615,42.8
19.814,40.4
20.029,54.6
20.197,22.0
20.411,35.3
20.614,37.8
20.809,31.7
21.002,23.5
21.208,28.6
21.404,22.9
21.608,26.8
21.821,39.2
22.018,34.4
22.216,32.2
22.416,30.6
22.623,36.8
22.83,43.2
23.018,30.2
23.229,40.8
23.414,25.6
23.603,13.0
23.805,14.7
24.007,15.0
24.224,31.9
24.425,31.5
24.627,33.3
24.82,24.8
25.019,22.4
25.228,30.4
25.435,36.9
25.622,23.4
25.83,30.7
26.03,29.6
26.227,25.8
26.431,28.7
26.636,33.3
26.828,23.9
27.063,58.7
27.239,34.0
27.437,32.6
27.641,35.4
27.866,59.2
28.045,38.0
28.233,25.9
28.445,36.8
28.646,36.8
28.838,27.5
29.054,43.1
29.237,25.5
29.437,23.8
29.641,26.4
29.87,54.5
30.041,25.1
30.233,16.6
30.442,24.1
30.657,39.1
30.835,16.0
31.039,19.8
31.235,14.2
31.448,27.2
31.638,15.9
31.866,44.0
32.054,31.8
32.254,30.9
32.451,28.8
32.651,29.0
32.854,31.5
33.062,38.3
33.254,29.3
33.481,56.5
33.669,41.7
33.861,35.1
34.077,50.2
34.264,36.7
34.452,24.8
34.651,22.8
34.877,47.3
35.068,37.3
35.246,15.3
35.469,37.9
35.656,25.2
35.87,38.3
36.08,47.2
36.272,38.9
36.475,42.2
36.667,33.3
36.845,11.2
37.054,19.4
37.253,17.6
37.454,18.0
37.653,16.6
37.851,14.2
38.062,24.1
38.268,29.4
38.459,20.1
38.658,19.0
38.873,33.0
39.053,12.8
39.258,16.3
39.456,13.7
39.688,44.3
39.88,35.8
40.086,40.6
40.29,43.2
40.496,49.0
40.666,19.3
40.863,15.6
41.086,37.8
41.262,12.6
41.501,49.4
41.68,28.8
41.87,17.1
42.083,29.4
42.289,35.4
42.479,24.2
42.697,41.5
42.892,35.4
43.1,42.7
43.294,35.0
43.494,34.4
43.687,27.3
43.892,31.1
44.082,21.2
44.3,38.1
44.504,41.6
44.69,26.2
44.915,50.6
45.103,38.2
45.283,17.2
45.488,21.7
45.696,28.3
45.888,19.4
46.094,24.6
46.298,27.7
46.489,18.0
46.698,26.7
46.903,30.6
47.105,31.5
47.297,22.0
47.49,15.0
47.71,33.9
47.908,31.8
48.111,33.7
48.303,23.4
48.506,26.8
48.714,33.8
48.91,28.5
49.123,40.6
49.316,32.1
49.529,44.8
49.713,28.3
49.918,32.4
50.132,45.3
50.317,30.3
50.51,22.4
50.71,21.4
50.93,41.0
51.114,24.2
51.315,24.8
51.52,28.4
51.734,41.2
51.904,10.9
52.121,27.2
52.326,30.8
52.562,66.2
52.702,5.4
52.908,11.4
53.126,27.7
53.332,32.8
53.533,32.8
53.729,27.5
53.924,21.3
54.119,16.2
54.32,16.1
54.532,27.6
54.714,9.31
54.918,12.5
55.126,18.9
55.328,20.5
55.541,32.1
55.743,30.9
55.934,21.7
56.139,25.6
56.353,38.6
56.548,32.6
56.744,27.7
56.949,31.2
57.146,27.1
57.359,39.6
57.553,33.3
57.765,42.3
57.946,23.5
58.135,11.1
58.349,24.4
58.575,48.5
58.752,26.0
58.955,28.9
59.147,19.7
59.356,28.3
59.554,25.0
59.762,32.8
