time_s,rtt_ms
0.0,94.8
0.111,5.8
0.311,5.51
0.512,5.23
0.714,6.53
0.913,4.28
1.133,23.5
1.326,15.9
1.524,12.9
1.719,7.75
1.936,23.3
2.126,12.1
2.33,15.8
2.524,11.0
2.727,13.3
2.925,10.4
3.127,11.5
3.33,12.7
3.528,11.5
3.728,10.7
3.928,9.22
4.13,10.5
4.335,14.2
4.53,9.4
4.733,11.9
4.932,10.0
5.132,9.16
5.34,16.3
5.539,15.5
5.736,11.9
5.939,13.5
6.136,10.1
6.337,10.1
6.537,10.6
6.739,11.4
6.936,6.87
7.141,11.9
7.344,13.7
7.547,15.2
7.743,10.3
7.947,14.0
8.142,8.0
8.348,14.1
8.549,13.8
8.75,14.4
8.949,12.1
9.152,14.6
9.348,9.59
9.552,12.3
9.748,8.16
9.958,17.3
10.156,14.5
10.355,11.9
10.556,12.9
10.757,13.4
11.071,127.0
11.157,11.9
11.357,10.8
11.561,15.1
11.757,10.0
11.968,20.7
12.157,8.94
12.381,32.1
12.562,11.9
12.761,11.4
12.998,47.0
13.163,11.9
13.366,14.4
13.567,14.3
13.772,18.9
13.964,10.3
14.169,14.5
14.382,26.7
14.567,9.74
14.763,6.05
14.997,39.3
15.166,7.25
15.364,4.05
15.617,56.7
15.778,16.8
15.972,10.8
16.22,57.2
16.393,30.0
16.573,9.13
16.773,8.24
17.007,42.2
17.174,7.71
17.378,10.8
17.579,12.2
17.778,10.1
17.981,12.1
18.177,8.36
18.38,10.7
18.583,11.4
18.788,15.4
18.986,13.3
19.186,11.6
19.385,9.63
19.587,11.0
19.787,9.76
19.99,12.1
20.198,18.8
20.391,11.8
20.593,12.1
20.79,8.32
20.995,13.0
21.195,12.3
21.394,10.3
21.596,11.8
21.796,10.4
22.001,14.0
22.197,9.84
22.402,14.1
22.599,10.6
22.802,12.1
22.997,7.04
23.202,11.0
23.404,12.2
23.605,13.1
23.808,15.5
24.004,10.6
24.204,9.65
24.409,12.9
24.612,15.9
24.806,9.52
25.008,11.1
25.208,10.7
25.41,11.4
25.608,7.77
25.809,8.2
26.056,54.8
26.287,84.4
26.511,108.0
26.61,6.15
26.816,11.3
27.015,9.87
27.221,15.6
27.477,70.8
27.713,107.0
27.819,11.1
28.02,12.0
28.296,87.0
28.531,122.0
28.621,11.6
28.822,12.1
29.114,103.0
29.22,8.57
29.423,9.81
29.622,8.69
29.826,11.8
30.026,11.5
30.227,11.3
30.426,9.02
30.627,9.46
30.829,10.6
31.034,14.6
31.232,11.9
31.432,10.7
31.63,7.5
31.837,13.2
32.035,10.6
32.238,12.1
32.44,13.4
32.639,11.7
32.84,12.0
33.038,9.61
33.242,11.7
33.44,10.3
33.639,8.01
33.841,9.7
34.041,8.92
34.244,11.3
34.446,12.2
34.647,12.9
34.843,7.95
35.048,12.5
35.248,11.8
35.447,10.3
35.649,10.7
35.849,10.8
36.046,7.49
36.25,10.1
36.454,13.5
36.656,14.0
36.854,11.6
37.056,12.5
37.258,13.8
37.458,12.7
37.657,9.83
37.854,6.99
38.061,13.7
38.258,8.97
38.461,11.8
38.659,9.73
38.861,10.1
39.066,14.4
39.262,9.51
39.464,10.8
39.667,13.3
39.864,9.41
40.068,12.2
40.262,5.39
40.47,12.9
40.669,11.0
40.867,8.63
41.072,13.4
41.296,37.0
41.468,8.57
41.673,12.5
41.872,10.3
42.09,27.0
42.269,6.14
42.474,10.5
42.675,9.68
42.899,32.9
43.074,7.49
43.28,12.7
43.482,13.7
43.717,47.7
43.88,9.51
44.08,8.49
44.283,10.2
44.5,26.5
44.74,65.3
44.887,11.2
45.093,16.9
45.323,47.0
45.559,81.5
45.691,12.6
45.909,29.7
46.143,62.7
46.394,113.0
46.493,12.8
46.69,8.68
46.89,7.16
47.096,12.3
47.299,14.3
47.497,11.9
47.698,12.0
47.895,9.02
48.096,9.56
48.297,9.05
48.499,10.4
48.702,12.4
48.905,14.2
49.105,13.2
49.3,7.11
49.504,10.9
49.704,10.3
49.904,8.97
50.104,9.13
50.306,9.97
50.507,10.3
50.712,14.6
50.912,13.1
51.111,11.6
51.311,9.79
51.521,19.5
51.716,13.9
51.916,13.5
52.115,11.2
52.316,11.5
52.518,12.8
52.718,10.9
52.916,8.58
53.117,7.96
53.325,16.0
53.52,10.0
53.724,13.7
53.927,14.9
54.122,9.5
54.326,12.3
54.524,9.37
54.725,9.68
54.928,11.9
55.124,7.56
55.337,18.8
55.527,9.48
55.729,10.7
55.93,10.3
56.148,28.0
56.388,66.9
56.624,103.0
56.816,95.4
56.929,7.48
57.171,48.3
57.422,98.3
57.649,126.0
57.73,6.23
57.935,10.2
58.196,71.2
58.431,106.0
58.536,9.78
58.739,12.1
59.014,86.9
59.171,43.6
59.339,9.99
59.542,12.6
59.738,7.12
