time_s,rtt_ms
0.0,70.5
0.179,49.0
0.348,18.0
0.587,56.5
0.749,18.2
0.954,22.6
1.149,16.7
1.354,20.9
1.571,37.3
1.763,28.7
1.96,24.6
2.166,29.6
2.369,31.5
2.567,28.0
2.771,32.2
2.971,31.6
3.157,16.6
3.373,31.0
3.575,32.5
3.797,54.0
3.966,22.4
4.182,37.5
4.391,46.8
4.581,36.7
4.781,34.7
4.999,52.3
5.178,30.2
5.392,44.3
5.599,50.6
5.788,38.3
5.974,23.6
6.159,8.0
6.378,26.6
6.569,16.1
6.779,25.8
6.977,21.9
7.175,20.0
7.368,13.9
7.573,18.2
7.776,20.5
7.973,15.8
8.199,41.0
8.39,32.0
8.577,18.5
8.805,45.8
9.0,40.8
9.181,20.4
9.391,31.0
9.595,33.7
9.796,33.5
9.992,28.8
10.198,33.8
10.392,27.7
10.59,24.7
10.812,45.4
10.99,23.4
11.188,20.5
11.4,32.5
11.596,27.0
11.803,34.2
12.016,46.2
12.194,23.9
12.397,27.3
12.61,40.0
12.783,12.6
13.012,40.1
13.216,44.1
13.405,31.9
13.603,29.3
13.811,36.8
14.016,42.0
14.206,31.5
14.431,54.2
14.601,23.4
14.801,22.5
15.017,37.6
15.223,42.9
15.42,38.9
15.63,49.1
15.821,39.0
16.036,53.4
16.191,8.14
16.417,32.9
16.613,28.8
16.843,57.3
17.011,24.7
17.228,40.4
17.432,44.1
17.63,40.9
17.832,42.9
18.022,31.9
18.223,32.2
18.428,35.8
18.628,35.5
18.833,39.1
19.031,36.8
19.224,30.1
19.439,43.2
19.627,30.7
19.856,58.4
20.03,31.8
20.24,40.5
20.426,25.3
20.623,21.8
20.836,32.8
21.026,22.4
21.238,34.3
21.425,19.8
21.628,22.4
21.827,20.3
22.042,34.2
22.23,22.0
22.435,26.6
22.63,19.9
22.874,63.8
23.055,43.6
23.238,26.1
23.466,52.6
23.638,24.4
23.85,35.3
24.055,39.3
24.262,45.7
24.431,13.3
24.643,25.1
24.866,46.6
25.043,22.6
25.25,28.7
25.465,42.5
25.651,28.0
25.859,35.2
26.071,45.3
26.263,38.3
26.453,27.6
26.675,48.3
26.862,34.3
27.078,50.1
27.291,62.4
27.476,46.1
27.689,59.3
27.868,37.5
28.065,32.8
28.273,40.3
28.489,55.6
28.667,32.3
28.855,19.0
29.066,29.7
29.254,16.8
29.501,62.8
29.666,27.1
29.873,33.4
30.055,14.5
30.279,37.2
30.474,31.1
30.667,24.2
30.901,56.9
31.086,41.5
31.299,54.2
31.481,35.0
31.688,41.9
31.892,44.9
32.075,27.7
32.29,42.0
32.485,35.9
32.682,33.0
33.737,56.2
33.92,39.2
34.134,51.6
34.322,38.8
34.517,32.8
34.722,36.4
34.907,21.6
35.118,31.2
35.322,34.5
35.538,49.8
35.728,38.3
35.917,26.2
36.123,32.0
36.331,39.1
36.525,32.6
36.708,14.4
36.913,18.8
37.117,21.2
37.317,20.9
37.537,40.1
37.711,12.8
37.907,8.4
38.129,28.6
38.323,22.5
38.532,30.6
38.738,34.5
38.937,33.8
39.142,37.8
39.34,35.2
39.527,21.7
39.74,32.9
39.943,36.2
40.139,31.3
40.353,44.5
40.547,37.5
40.742,30.9
40.95,38.9
41.141,29.8
41.327,14.6
43.617,24.3
43.817,23.4
44.023,28.1
44.221,25.7
44.436,40.2
44.66,63.6
44.847,49.3
45.02,21.5
45.221,22.1
45.433,33.3
45.622,21.3
45.833,32.1
46.019,16.8
46.229,25.8
46.426,22.3
46.626,21.3
46.823,17.6
47.027,20.7
47.241,33.9
47.429,21.0
47.625,16.9
47.846,36.9
48.025,15.0
48.248,36.8
48.461,49.9
48.647,35.5
48.838,25.4
49.049,36.1
49.255,41.3
49.453,38.9
49.657,42.8
49.86,44.8
50.075,58.5
50.239,22.8
50.454,36.3
50.644,25.5
50.852,32.3
51.064,44.3
51.261,40.5
51.643,18.6
51.845,19.3
52.042,15.2
52.247,19.1
52.456,27.7
52.661,30.7
52.873,41.9
53.052,20.9
53.262,30.2
53.463,30.0
53.657,24.2
53.863,29.1
54.077,42.7
54.263,26.9
54.472,36.0
54.647,10.5
54.857,18.9
55.074,35.0
55.257,17.2
55.455,14.4
55.668,25.5
55.859,15.3
56.072,27.7
56.257,11.2
56.475,28.3
56.664,17.1
56.875,27.3
57.071,22.8
57.266,16.1
57.468,17.9
57.684,33.0
57.881,29.5
58.079,26.7
58.287,33.4
58.492,37.7
58.674,19.2
58.906,50.4
59.08,23.5
59.291,33.2
59.521,62.7
59.69,30.6
59.902,41.0
