time_s,throughput_mbps,retrans
0,243.17454917799859,25
1.000391,174.98603095930744,227
2.001112,22.021021351384444,45
3.00107,24.134842889604016,1
4.000341,0.0,1
5.000381,37.75066209827257,0
6.00033,23.050484101094106,25
7.001119,11.533447818398155,25
8.001196,11.542681408766766,1
9.000473,35.65457837647656,1
10.000389,46.134715149797245,0
11.000446,34.57258402319012,6
12.001326,0.0,31
13.001349,23.069018505204635,2
14.001334,34.61010239171107,0
15.001129,35.64434771906214,0
16.001332,34.60941118467124,10
17.001147,11.543005010587537,1
18.000396,34.578975952036814,0
19.001091,11.53410500462618,1
20.001111,33.554532000298025,0
21.001108,47.18568375118285,0
22.001113,23.068465751844,14
23.001122,34.602352137431396,1
24.001141,46.133884759383,0
25.001216,38.82911410929965,0
26.000397,34.57527724118058,0
27.001199,11.53432500001049,20
28.0012,23.065812354532156,0
29.001324,23.068718750094742,0
30.001322,23.073264038907165,6
31.001123,11.533528931475308,0
32.001193,12.593163094602525,21
33.000379,11.53442812573581,0
34.000371,11.5342438757358,0
35.000379,10.486200643516401,0
36.000337,23.05078338250588,0
37.001113,11.532041581498204,0
38.001312,23.068578500378965,14
39.001316,0.0,21
40.001199,23.070540776375957,0
41.001118,23.066502454059094,0
42.001212,35.647521462983306,0
43.001326,33.55463400121606,4
44.00132,24.120190921567943,1
45.001198,34.60307812514211,0
46.001196,35.64705832457022,0
47.001323,23.074579137238647,30
48.001067,11.542819797963183,0
49.000332,23.051406681584787,0
50.001081,11.534081630609792,5
51.001103,11.53432500001049,0
52.001104,22.019610385709598,37
53.001126,23.068278756703588,3
54.001143,11.534382062683951,1
55.001139,24.112666120646917,23
56.001329,22.024456988504635,0
57.001131,23.06714860060826,6
58.001197,11.534947219887643,5
59.001144,23.043139041803173,10
