time_s,rtt_ms
0.0,2.72
0.231,32.1
0.433,34.3
0.629,29.4
0.829,28.2
1.042,41.0
1.233,31.7
1.434,31.4
1.69,86.7
1.864,59.6
2.073,67.0
2.26,54.0
2.465,58.3
2.664,56.2
2.854,44.9
3.055,45.8
3.271,61.1
3.435,24.6
3.662,50.3
3.86,47.4
4.054,41.2
4.7,486.0
4.707,290.0
4.71,85.5
4.858,32.7
5.057,30.5
5.259,31.0
5.481,51.5
5.702,73.4
5.872,43.3
6.075,44.7
6.261,30.4
6.47,37.8
6.67,38.0
6.874,41.5
7.082,48.4
7.281,46.9
7.462,27.7
7.666,30.3
7.88,43.9
8.066,28.7
8.275,36.8
8.472,33.9
8.678,39.9
8.854,15.3
9.072,33.3
9.278,38.1
9.481,40.9
9.691,51.3
11.688,1439.0
11.71,11.3
11.952,52.8
12.131,31.7
12.342,40.9
12.538,36.7
12.728,25.5
12.94,36.7
13.134,29.8
13.364,58.1
13.554,47.6
13.734,26.3
13.937,29.3
14.139,29.8
14.347,37.8
14.543,32.9
14.744,33.9
14.978,68.1
15.136,24.7
15.347,35.4
15.57,56.6
15.762,48.2
15.957,42.5
16.143,27.5
16.351,34.7
16.562,44.2
16.76,41.4
16.973,53.7
17.166,45.4
17.352,31.0
17.548,26.6
17.742,18.9
17.968,44.3
18.151,27.4
18.35,24.9
18.548,22.8
18.749,22.5
18.946,18.2
19.165,36.1
19.364,34.5
19.565,34.5
19.765,34.3
19.942,10.0
20.166,33.2
20.369,35.7
20.553,19.0
20.776,41.1
20.963,27.8
21.165,28.3
21.372,35.2
21.584,46.7
21.757,18.2
21.976,36.2
22.175,34.9
22.379,38.9
22.591,50.6
22.78,38.2
22.99,48.0
23.186,43.4
23.383,39.4
23.605,60.5
23.784,38.3
23.98,32.7
24.197,49.0
24.363,14.7
24.574,24.7
24.787,36.7
24.991,38.8
25.18,26.5
25.376,21.6
25.581,25.2
25.781,24.7
25.981,23.6
26.193,34.1
26.394,35.0
26.585,25.6
26.797,36.3
26.992,30.4
27.199,36.9
27.404,40.9
27.591,27.8
27.805,40.1
28.008,43.0
28.206,40.1
28.401,35.3
28.597,30.1
28.809,42.2
28.991,22.7
29.194,24.5
29.396,25.6
29.61,38.5
29.798,26.3
30.012,39.7
30.207,32.8
30.402,26.9
30.614,38.3
30.82,43.7
31.032,54.5
31.198,19.7
31.424,44.7
31.647,66.2
31.837,56.0
32.029,46.9
32.208,25.8
32.423,39.5
32.62,35.2
32.819,34.1
33.01,23.8
33.232,44.7
33.437,48.4
33.624,35.4
33.809,19.2
34.007,17.6
34.228,37.0
34.44,49.0
34.615,23.5
34.817,24.0
35.021,28.3
35.209,15.4
35.454,58.6
35.622,27.1
35.844,48.8
36.041,44.8
36.222,24.1
36.419,21.0
36.627,28.5
36.834,34.8
37.019,18.2
37.223,21.4
37.43,27.4
37.629,25.6
37.85,45.1
38.034,29.4
38.239,33.5
38.44,32.9
38.642,34.3
38.855,47.2
39.033,23.8
39.246,37.2
39.443,33.6
39.657,46.4
39.849,36.9
40.049,37.5
40.226,12.9
40.443,29.3
40.65,35.4
40.849,33.0
41.059,42.1
41.259,41.5
41.457,37.6
41.665,44.8
41.858,37.6
42.065,43.2
42.253,30.7
42.447,23.2
42.647,23.1
42.848,23.2
43.068,42.0
43.255,29.3
43.455,27.8
43.66,31.5
43.864,34.4
44.074,43.2
44.246,14.8
44.468,35.1
44.646,12.5
44.886,52.4
45.061,26.3
45.269,33.8
45.463,25.8
45.68,42.2
45.88,41.2
46.065,25.5
46.282,41.6
46.476,34.7
46.666,24.7
46.86,17.8
47.072,28.5
47.276,31.5
47.472,26.4
47.684,38.4
47.908,61.0
48.073,26.3
48.291,43.5
48.496,47.3
48.685,36.6
48.889,39.5
49.077,26.2
49.296,45.1
49.495,42.8
49.683,31.8
49.896,44.8
50.078,26.7
50.289,36.2
50.494,40.5
50.681,27.0
50.88,25.2
51.102,46.8
51.297,41.0
51.491,33.3
51.697,40.0
51.885,27.6
52.099,40.5
52.319,59.5
52.496,35.0
52.733,73.2
52.868,7.03
53.114,52.2
53.305,42.3
53.498,34.6
53.701,37.6
53.886,22.0
54.1,35.3
54.295,29.0
54.487,20.6
54.689,22.4
54.911,44.0
55.091,23.4
55.286,17.2
55.495,25.5
55.688,17.9
55.904,33.7
56.105,33.1
56.306,33.5
56.509,36.4
56.702,28.5
56.894,19.6
57.099,23.5
57.297,20.5
57.504,26.7
57.71,31.1
57.912,33.4
58.113,33.8
58.302,21.5
58.497,15.0
58.701,18.9
58.923,40.5
59.111,26.7
59.304,18.7
59.507,20.8
59.734,46.9
59.912,24.2
