time_s,throughput_mbps,retrans
0,673.6751810305391,0
1.00083,525.3108383860149,95
2.000879,337.5638476000971,0
3.001109,211.80492876016623,0
4.001144,105.9330803955544,0
5.00089,33.54701763867782,6
6.001111,23.074833645336813,28
7.000844,11.533689786206303,4
8.0009,11.534774641680563,22
9.000862,11.531464340124307,24
10.001111,11.537058454930726,34
11.000875,11.534589693079754,21
12.000853,11.534036257789587,27
13.000879,11.534336,47
14.000879,23.06422060911773,35
15.001072,11.534197126672053,53
16.001084,10.488340009652367,38
17.000838,23.062881953618728,28
18.001089,23.062744523451737,20
19.001346,23.074855657111787,12
20.001078,23.062376218680765,14
21.001351,34.6142914906675,81
22.001025,22.018752082026243,51
23.001086,34.61114234924383,14
24.000851,34.603907273369984,32
25.000825,34.60266150346967,90
26.000835,23.068509751141153,71
27.000842,23.06885625147162,56
28.000834,23.06862525009474,80
29.000836,34.603008,17
30.000836,33.55308805383085,65
31.000876,46.12871611375445,37
32.001063,23.066989122776135,30
33.001136,47.19975030250592,141
34.000843,45.0861505269572,173
35.000901,69.19390711904492,4
36.001076,82.85134118597907,0
37.000909,96.44777916557497,134
38.001129,254.867680301921,60
39.000879,265.2276626487785,85
40.001113,208.71587568465588,0
41.000877,166.7232461256847,0
42.000879,158.30395158016802,0
43.001075,133.19539060633102,0
44.000878,109.02639097024887,0
45.001112,82.8182917068923,0
46.001344,81.82566787126792,0
47.000895,57.659170214134484,37
48.001112,125.82697503656503,0
49.001129,245.3788063390347,0
50.00108,215.99607326850114,0
51.001129,195.03747265299435,0
52.001117,166.72441875417945,0
53.001112,132.1513665490303,0
54.000879,105.9045852738933,0
55.000894,96.45288319036797,30
56.001061,81.7845894801504,0
57.001114,57.67191031341976,10
58.00111,93.32317500008487,0
59.001111,235.76740221007415,0
0,673.6751810305391,0
1.00083,525.3108383860149,95
2.000879,337.5638476000971,0
3.001109,211.80492876016623,0
4.001144,105.9330803955544,0
5.00089,33.54701763867782,6
6.001111,23.074833645336813,28
7.000844,11.533689786206303,4
8.0009,11.534774641680563,22
9.000862,11.531464340124307,24
10.001111,11.537058454930726,34
11.000875,11.534589693079754,21
12.000853,11.534036257789587,27
13.000879,11.534336,47
14.000879,23.06422060911773,35
15.001072,11.534197126672053,53
16.001084,10.488340009652367,38
17.000838,23.062881953618728,28
18.001089,23.062744523451737,20
19.001346,23.074855657111787,12
20.001078,23.062376218680765,14
21.001351,34.6142914906675,81
22.001025,22.018752082026243,51
23.001086,34.61114234924383,14
24.000851,34.603907273369984,32
25.000825,34.60266150346967,90
26.000835,23.068509751141153,71
27.000842,23.06885625147162,56
28.000834,23.06862525009474,80
29.000836,34.603008,17
30.000836,33.55308805383085,65
31.000876,46.12871611375445,37
32.001063,23.066989122776135,30
33.001136,47.19975030250592,141
34.000843,45.0861505269572,173
35.000901,69.19390711904492,4
36.001076,82.85134118597907,0
37.000909,96.44777916557497,134
38.001129,254.867680301921,60
39.000879,265.2276626487785,85
40.001113,208.71587568465588,0
41.000877,166.7232461256847,0
42.000879,158.30395158016802,0
43.001075,133.19539060633102,0
44.000878,109.02639097024887,0
45.001112,82.8182917068923,0
46.001344,81.82566787126792,0
47.000895,57.659170214134484,37
48.001112,125.82697503656503,0
49.001129,245.3788063390347,0
50.00108,215.99607326850114,0
51.001129,195.03747265299435,0
52.001117,166.72441875417945,0
53.001112,132.1513665490303,0
54.000879,105.9045852738933,0
55.000894,96.45288319036797,30
56.001061,81.7845894801504,0
57.001114,57.67191031341976,10
58.00111,93.32317500008487,0
59.001111,235.76740221007415,0
