time_s,rtt_ms
0.0,83.9
0.243,128.0
0.417,102.0
0.634,118.0
0.84,124.0
1.054,137.0
1.244,128.0
1.45,133.0
1.654,136.0
1.867,149.0
2.104,185.0
2.275,157.0
2.483,164.0
2.539,20.7
2.753,32.7
3.095,174.0
3.16,39.6
3.36,37.9
3.559,37.3
3.775,52.1
3.974,50.3
4.184,60.7
4.407,82.8
4.601,75.9
5.183,457.0
5.212,283.0
5.212,74.5
5.37,32.1
5.692,153.0
5.813,73.4
6.264,324.0
6.266,121.0
6.383,36.5
6.597,49.5
6.773,25.2
7.001,52.2
7.509,156.0
7.577,23.5
8.153,398.0
8.171,209.0
8.197,33.0
8.404,39.8
8.872,307.0
8.873,104.0
9.0,30.1
9.509,132.0
9.603,25.2
9.813,34.5
10.684,498.0
10.684,291.0
10.684,82.6
10.881,78.4
11.096,93.0
11.282,78.3
11.487,82.2
11.66,54.4
11.837,30.7
12.064,56.1
12.484,276.0
12.497,87.4
12.658,47.5
12.853,41.6
13.12,107.0
13.248,33.8
13.825,207.0
13.873,48.3
14.067,41.2
14.263,36.6
14.452,24.8
14.809,182.0
14.852,23.7
15.07,40.2
15.289,58.5
15.58,148.0
15.688,55.2
15.993,160.0
16.066,32.9
16.266,32.4
16.512,77.7
16.676,40.9
17.044,209.0
17.06,19.2
17.348,106.0
17.494,51.5
17.682,39.4
17.873,30.2
18.103,58.9
18.279,35.2
18.48,34.9
18.734,88.4
18.887,41.1
19.098,51.8
19.339,92.2
19.506,58.2
19.68,31.5
19.976,127.0
20.088,39.4
20.277,27.4
20.497,45.7
20.699,47.4
20.891,38.9
21.092,39.7
21.302,48.5
21.491,36.0
21.694,38.7
21.885,28.7
22.095,37.2
22.319,59.8
22.506,46.6
22.697,36.0
22.892,30.4
23.136,73.0
23.292,29.0
23.49,26.4
23.7,35.2
23.894,28.6
24.093,25.5
24.313,44.7
24.527,57.3
24.707,37.2
25.245,374.0
25.245,171.0
25.334,59.4
25.508,32.9
25.711,35.7
25.935,58.0
26.124,46.5
26.311,32.3
26.536,56.9
26.743,63.2
26.941,59.9
27.148,67.9
27.388,107.0
28.412,722.0
28.419,521.0
28.419,314.0
28.419,106.0
28.552,38.2
28.738,23.9
28.959,44.5
29.151,36.2
29.716,400.0
29.73,208.0
29.748,21.9
29.977,50.8
30.276,150.0
30.456,129.0
30.588,60.8
30.803,74.7
30.989,60.0
31.238,109.0
31.435,106.0
31.58,49.1
31.812,81.1
31.975,43.2
32.189,57.8
32.384,51.4
32.592,58.9
32.792,58.1
33.005,71.3
33.188,54.4
33.426,91.1
33.636,101.0
33.763,26.1
33.983,45.5
34.179,41.3
34.391,53.1
34.593,54.3
34.973,233.0
34.978,32.9
35.198,52.4
35.435,88.8
35.59,41.5
35.807,58.4
35.981,32.1
36.64,489.0
36.641,288.0
36.651,90.0
36.809,47.5
37.025,62.3
37.394,23.5
37.617,45.9
38.313,336.0
38.328,143.0
38.437,50.9
38.62,32.8
38.843,55.6
39.513,320.0
39.513,112.0
39.64,37.6
39.871,68.1
40.037,33.2
40.225,20.2
40.435,29.8
40.67,64.0
40.83,23.5
41.159,151.0
41.26,51.6
41.457,47.7
41.645,35.1
41.841,30.4
42.044,33.0
42.269,57.3
42.576,163.0
42.84,22.9
43.083,65.5
43.238,19.8
43.455,35.4
43.679,58.3
43.841,19.0
44.078,55.7
44.246,22.4
44.454,29.9
44.677,52.1
44.928,103.0
45.343,318.0
45.344,110.0
45.453,18.8
45.737,103.0
45.983,148.0
46.1,65.1
46.353,118.0
46.523,87.7
47.171,534.0
47.196,355.0
47.196,147.0
47.348,97.5
47.592,141.0
47.749,96.9
47.898,46.2
48.079,25.9
48.28,27.3
48.491,36.7
48.727,71.8
48.896,40.5
49.111,55.0
49.292,35.1
49.501,43.4
50.194,329.0
50.197,124.0
50.309,35.5
50.531,56.0
50.694,18.5
50.982,105.0
51.139,63.2
51.509,27.5
51.964,73.4
52.168,78.0
52.36,69.6
52.763,65.5
52.985,87.2
53.148,50.4
53.354,55.0
53.579,79.8
53.775,75.3
53.978,77.2
54.146,45.5
54.361,60.0
54.586,84.1
54.985,282.0
55.003,98.1
55.148,42.6
55.361,56.1
55.688,182.0
55.741,35.6
55.977,69.9
56.226,120.0
56.37,62.0
56.567,58.9
56.789,80.5
56.957,46.8
57.204,95.2
57.433,124.0
57.629,118.0
57.836,124.0
57.998,84.9
58.147,33.8
58.622,100.0
58.755,32.6
58.975,51.4
59.191,68.2
59.368,43.8
59.713,188.0
59.906,180.0
