time_s,cwnd_bytes,rtt_ms
0.0,11,36.706
1.0,11,36.706
2.0,11,36.706
3.0,11,36.706
4.0,11,36.706
5.0,11,36.706
6.0,11,36.706
7.0,11,36.706
8.0,11,36.706
9.0,11,36.706
10.0,11,36.706
11.0,11,36.706
12.0,11,36.706
13.0,11,36.706
14.0,11,36.706
15.0,11,36.706
16.0,11,36.706
17.0,11,36.706
18.0,11,36.706
19.0,11,36.706
20.0,11,36.706
21.0,11,36.706
22.0,11,36.706
23.0,11,36.706
24.0,11,36.706
25.0,11,36.706
26.0,11,36.706
27.0,11,36.706
28.0,11,36.706
29.0,11,36.706
30.0,11,36.706
31.0,11,36.706
32.0,11,36.706
33.0,11,36.706
34.0,11,36.706
35.0,11,36.706
36.0,11,36.706
37.0,11,36.706
38.0,11,36.706
39.0,11,36.706
40.0,11,36.706
41.0,11,36.706
42.0,11,36.706
43.0,11,36.706
44.0,11,36.706
45.0,11,36.706
46.0,11,36.706
47.0,11,36.706
48.0,11,36.706
49.0,11,36.706
50.0,11,36.706
51.0,11,36.706
52.0,11,36.706
53.0,11,36.706
54.0,11,36.706
55.0,11,36.706
56.0,11,36.706
57.0,11,36.706
58.0,11,36.706
