time_s,rtt_ms
0.0,169.0
0.035,3.55
0.26,27.9
0.464,31.7
0.66,26.7
0.904,68.5
1.076,40.2
1.301,64.6
1.525,86.7
1.661,21.6
1.869,28.9
2.081,40.4
2.27,28.5
2.475,32.1
2.697,53.1
2.916,71.2
3.114,68.7
3.357,111.0
3.511,65.1
3.684,37.4
3.931,83.6
4.132,83.6
4.4,150.0
5.913,1256.0
5.913,1048.0
5.913,840.0
5.913,632.0
5.913,424.0
5.914,216.0
5.995,89.4
6.205,98.7
6.495,187.0
6.591,83.8
6.784,74.9
7.236,122.0
7.368,53.2
7.681,167.0
7.788,73.3
7.972,56.3
8.217,101.0
8.377,59.9
8.588,70.6
8.783,64.2
9.024,104.0
9.169,48.4
9.347,25.5
9.591,69.7
9.807,84.5
9.981,57.5
10.171,47.0
10.576,46.7
10.777,46.2
11.088,156.0
11.179,46.1
11.458,125.0
11.68,146.0
12.033,298.0
12.033,96.0
12.698,352.0
12.702,148.0
12.903,149.0
12.982,26.7
13.473,317.0
13.5,138.0
13.817,255.0
13.82,50.4
14.077,107.0
14.251,79.7
14.415,43.2
14.609,36.6
14.822,48.3
15.095,121.0
15.236,61.6
15.426,50.7
15.651,74.8
15.855,78.1
16.026,49.1
16.212,33.7
16.706,327.0
16.728,143.0
16.857,70.7
17.046,59.7
17.253,65.3
17.441,52.8
17.649,59.2
17.86,69.7
18.034,42.3
18.534,342.0
18.555,162.0
18.632,37.7
18.872,76.3
19.063,65.8
19.243,46.4
19.48,82.7
19.677,77.6
19.861,60.6
20.359,357.0
20.365,155.0
20.438,28.6
20.642,31.5
20.887,75.0
21.067,55.0
21.264,51.1
21.5,86.9
21.705,91.2
21.863,49.1
22.123,109.0
22.316,100.0
22.501,84.8
22.691,74.8
22.887,68.8
23.511,286.0
23.531,97.2
23.675,40.9
23.912,77.7
24.096,60.4
24.74,298.0
24.766,116.0
24.917,67.1
25.103,52.2
25.354,103.0
25.516,64.8
25.704,51.0
25.902,49.0
26.473,216.0
26.618,152.0
26.71,44.5
26.941,74.0
27.235,168.0
27.392,125.0
27.646,178.0
27.831,163.0
28.304,231.0
28.304,23.3
28.684,202.0
28.735,50.6
29.064,179.0
29.27,183.0
29.323,36.0
29.513,26.2
29.766,78.4
29.988,100.0
30.304,215.0
30.328,38.9
30.527,38.9
30.735,46.1
30.992,102.0
31.145,55.0
31.354,63.0
31.621,131.0
32.896,998.0
32.896,790.0
32.896,582.0
32.896,166.0
32.986,55.6
33.207,76.0
33.392,60.3
33.586,53.9
33.813,79.8
33.993,59.4
34.187,52.4
34.397,62.1
34.635,99.1
35.282,344.0
35.297,151.0
35.385,39.2
35.623,76.5
35.837,89.3
36.007,58.7
36.463,313.0
36.468,114.0
36.606,51.6
36.799,43.5
37.01,53.8
37.2,42.2
37.414,54.7
37.632,71.6
37.82,58.5
38.006,43.3
38.368,205.0
38.406,37.4
38.59,20.1
38.835,64.5
39.036,64.3
39.259,86.9
39.45,77.3
39.613,39.9
39.844,70.3
40.145,170.0
40.706,329.0
40.727,141.0
40.813,26.1
41.149,162.0
41.325,138.0
41.41,23.2
41.623,35.9
42.357,569.0
42.357,364.0
42.357,156.0
42.541,139.0
42.623,21.3
42.959,156.0
43.051,47.6
43.228,23.7
43.613,208.0
43.629,20.1
43.837,27.7
44.062,51.0
44.243,32.2
45.079,254.0
45.079,46.1
45.278,44.2
45.696,54.3
45.906,63.4
46.099,56.3
46.695,246.0
46.695,38.1
46.915,57.0
47.264,205.0
47.32,56.3
47.516,51.1
47.703,37.8
47.916,49.4
48.475,201.0
48.521,45.5
48.771,94.5
48.955,78.1
49.128,50.4
49.33,50.9
49.544,65.1
49.788,109.0
49.927,48.0
50.164,84.4
50.401,121.0
50.549,68.4
50.968,286.0
50.968,78.2
51.123,32.5
51.481,190.0
51.511,21.1
51.748,57.2
51.933,41.3
52.142,49.0
52.357,64.0
52.546,53.9
52.736,43.2
52.93,36.8
53.145,50.9
53.329,34.9
53.539,45.1
53.72,25.1
53.958,62.9
54.175,79.8
54.363,67.3
54.55,54.4
54.742,45.2
54.945,48.1
55.171,73.5
55.408,109.0
55.546,46.7
55.771,70.8
56.276,376.0
56.287,182.0
56.326,21.0
56.545,39.7
56.936,230.0
56.953,40.0
57.273,159.0
57.695,381.0
57.71,189.0
57.755,33.8
58.021,99.2
58.152,29.4
58.349,26.0
59.203,474.0
59.216,278.0
59.216,70.6
59.414,68.0
59.584,37.3
59.785,37.3
0.0,169.0
0.035,3.55
0.26,27.9
0.464,31.7
0.66,26.7
0.904,68.5
1.076,40.2
1.301,64.6
1.525,86.7
1.661,21.6
1.869,28.9
2.081,40.4
2.27,28.5
2.475,32.1
2.697,53.1
2.916,71.2
3.114,68.7
3.357,111.0
3.511,65.1
3.684,37.4
3.931,83.6
4.132,83.6
4.4,150.0
5.913,1256.0
5.913,1048.0
5.913,840.0
5.913,632.0
5.913,424.0
5.914,216.0
5.995,89.4
6.205,98.7
6.495,187.0
6.591,83.8
6.784,74.9
7.236,122.0
7.368,53.2
7.681,167.0
7.788,73.3
7.972,56.3
8.217,101.0
8.377,59.9
8.588,70.6
8.783,64.2
9.024,104.0
9.169,48.4
9.347,25.5
9.591,69.7
9.807,84.5
9.981,57.5
10.171,47.0
10.576,46.7
10.777,46.2
11.088,156.0
11.179,46.1
11.458,125.0
11.68,146.0
12.033,298.0
12.033,96.0
12.698,352.0
12.702,148.0
12.903,149.0
12.982,26.7
13.473,317.0
13.5,138.0
13.817,255.0
13.82,50.4
14.077,107.0
14.251,79.7
14.415,43.2
14.609,36.6
14.822,48.3
15.095,121.0
15.236,61.6
15.426,50.7
15.651,74.8
15.855,78.1
16.026,49.1
16.212,33.7
16.706,327.0
16.728,143.0
16.857,70.7
17.046,59.7
17.253,65.3
17.441,52.8
17.649,59.2
17.86,69.7
18.034,42.3
18.534,342.0
18.555,162.0
18.632,37.7
18.872,76.3
19.063,65.8
19.243,46.4
19.48,82.7
19.677,77.6
19.861,60.6
20.359,357.0
20.365,155.0
20.438,28.6
20.642,31.5
20.887,75.0
21.067,55.0
21.264,51.1
21.5,86.9
21.705,91.2
21.863,49.1
22.123,109.0
22.316,100.0
22.501,84.8
22.691,74.8
22.887,68.8
23.511,286.0
23.531,97.2
23.675,40.9
23.912,77.7
24.096,60.4
24.74,298.0
24.766,116.0
24.917,67.1
25.103,52.2
25.354,103.0
25.516,64.8
25.704,51.0
25.902,49.0
26.473,216.0
26.618,152.0
26.71,44.5
26.941,74.0
27.235,168.0
27.392,125.0
27.646,178.0
27.831,163.0
28.304,231.0
28.304,23.3
28.684,202.0
28.735,50.6
29.064,179.0
29.27,183.0
29.323,36.0
29.513,26.2
29.766,78.4
29.988,100.0
30.304,215.0
30.328,38.9
30.527,38.9
30.735,46.1
30.992,102.0
31.145,55.0
31.354,63.0
31.621,131.0
32.896,998.0
32.896,790.0
32.896,582.0
32.896,166.0
32.986,55.6
33.207,76.0
33.392,60.3
33.586,53.9
33.813,79.8
33.993,59.4
34.187,52.4
34.397,62.1
34.635,99.1
35.282,344.0
35.297,151.0
35.385,39.2
35.623,76.5
35.837,89.3
36.007,58.7
36.463,313.0
36.468,114.0
36.606,51.6
36.799,43.5
37.01,53.8
37.2,42.2
37.414,54.7
37.632,71.6
37.82,58.5
38.006,43.3
38.368,205.0
38.406,37.4
38.59,20.1
38.835,64.5
39.036,64.3
39.259,86.9
39.45,77.3
39.613,39.9
39.844,70.3
40.145,170.0
40.706,329.0
40.727,141.0
40.813,26.1
41.149,162.0
41.325,138.0
41.41,23.2
41.623,35.9
42.357,569.0
42.357,364.0
42.357,156.0
42.541,139.0
42.623,21.3
42.959,156.0
43.051,47.6
43.228,23.7
43.613,208.0
43.629,20.1
43.837,27.7
44.062,51.0
44.243,32.2
45.079,254.0
45.079,46.1
45.278,44.2
45.696,54.3
45.906,63.4
46.099,56.3
46.695,246.0
46.695,38.1
46.915,57.0
47.264,205.0
47.32,56.3
47.516,51.1
47.703,37.8
47.916,49.4
48.475,201.0
48.521,45.5
48.771,94.5
48.955,78.1
49.128,50.4
49.33,50.9
49.544,65.1
49.788,109.0
49.927,48.0
50.164,84.4
50.401,121.0
50.549,68.4
50.968,286.0
