time_s,rtt_ms
0.0,5.03
0.206,9.98
0.417,20.4
0.621,24.6
0.824,28.0
1.035,37.7
1.235,37.3
1.441,41.7
1.665,63.9
1.86,59.2
2.076,73.7
2.257,54.2
2.459,55.2
2.653,48.1
2.875,70.0
3.077,71.6
3.262,54.7
3.455,47.0
3.665,56.2
3.836,26.6
4.087,76.6
4.298,86.8
4.493,79.9
4.651,37.9
4.89,76.5
5.113,98.1
5.269,54.0
5.5,84.4
5.687,69.8
5.884,66.5
6.068,49.6
6.256,36.5
6.471,50.1
6.669,47.9
6.864,41.6
7.079,55.6
7.304,80.0
7.473,48.3
7.691,64.4
7.873,45.6
8.091,62.9
8.292,63.2
8.484,54.0
8.69,60.1
8.865,34.6
9.089,56.4
9.263,29.6
9.518,83.3
9.665,29.6
10.793,754.0
10.793,547.0
10.793,339.0
10.793,130.0
10.89,26.6
11.083,18.9
11.297,32.2
11.495,29.2
11.694,28.2
11.893,26.0
12.087,19.1
12.295,26.5
12.502,31.8
12.693,22.4
12.895,23.6
13.096,23.2
13.301,27.1
13.501,26.5
13.784,109.0
13.9,25.0
14.095,18.8
14.291,14.8
14.501,23.6
14.704,25.8
14.899,20.0
15.105,26.2
15.305,25.0
15.501,20.8
15.697,15.5
15.899,17.4
16.093,9.75
16.307,24.2
16.501,16.7
16.708,22.4
16.914,27.5
17.113,25.2
17.314,26.2
17.51,21.4
17.707,17.0
17.912,21.1
18.113,21.2
18.312,19.4
18.508,15.0
18.712,17.8
18.911,16.7
19.145,49.6
19.313,16.4
19.514,15.9
19.714,14.9
19.919,19.2
20.115,14.8
20.312,10.8
20.518,16.4
20.715,12.2
20.916,12.7
21.118,13.6
21.316,9.58
21.519,12.4
21.722,13.9
21.925,16.7
22.121,11.2
22.328,17.5
22.534,22.7
22.726,13.8
22.932,18.9
23.121,6.95
23.325,10.3
23.53,14.7
23.735,18.9
23.934,17.8
24.135,17.9
24.327,10.4
24.533,15.3
24.734,15.0
24.936,15.5
25.136,14.7
25.342,19.8
25.537,14.6
25.735,12.1
25.948,23.4
26.143,18.4
26.342,17.8
26.547,21.7
26.738,11.3
26.946,18.5
27.148,20.1
27.35,21.6
27.545,14.9
27.747,17.3
27.949,17.8
28.154,22.1
28.336,3.58
28.547,14.0
28.76,25.4
28.954,19.1
29.154,18.2
29.384,47.1
29.599,61.6
29.766,26.9
30.181,38.5
30.363,19.9
30.58,36.1
31.766,816.0
31.766,608.0
31.766,400.0
31.766,192.0
32.0,17.8
32.198,14.7
32.404,20.5
32.603,19.4
32.798,13.5
32.999,14.7
33.205,18.2
33.408,21.0
33.618,31.0
33.803,16.0
34.012,23.8
34.209,20.4
34.406,17.2
34.617,28.1
34.828,38.5
35.018,28.0
35.216,25.5
35.425,33.4
35.624,32.0
35.818,25.4
36.027,33.3
36.227,32.5
36.438,42.1
36.618,22.5
36.841,44.4
37.027,29.8
37.233,35.8
37.424,24.9
37.62,20.8
37.839,39.6
38.027,26.1
38.224,22.2
38.429,26.3
38.62,16.2
38.826,21.9
39.033,28.4
39.237,30.7
39.447,40.4
39.635,28.0
39.833,25.0
40.034,26.1
40.233,24.0
40.44,30.1
40.639,28.6
40.839,26.7
41.045,32.2
41.238,23.7
41.441,26.5
41.651,36.1
41.846,30.7
42.065,48.0
42.233,15.7
42.449,30.6
42.65,29.9
42.854,33.5
43.046,25.0
43.233,11.2
43.449,25.6
43.656,31.4
43.851,25.7
44.048,21.5
44.267,39.3
44.463,34.5
44.656,25.8
44.852,22.0
45.065,33.8
45.258,26.2
45.454,21.7
45.673,39.1
45.87,35.0
46.067,31.0
46.26,24.4
46.46,23.2
46.667,28.9
46.891,52.7
47.059,19.2
47.255,14.6
47.469,28.8
47.664,22.0
47.866,22.8
48.067,24.4
48.279,35.5
48.47,25.1
48.68,34.4
48.888,41.4
49.076,28.4
49.277,29.1
49.479,30.0
49.677,27.6
49.877,27.3
50.073,22.4
50.277,25.6
50.47,17.4
50.692,38.0
50.89,34.6
51.078,21.6
51.282,25.1
51.481,22.9
51.683,24.3
51.895,35.5
52.101,41.1
52.289,28.3
52.488,26.1
52.682,19.0
52.901,37.1
53.094,29.2
53.292,26.4
53.487,20.7
53.7,32.4
53.893,24.7
54.261,191.0
54.292,22.6
54.486,14.7
54.816,143.0
54.891,17.8
55.089,16.2
55.292,17.8
55.494,18.6
55.689,12.9
55.897,20.4
56.111,33.5
56.299,21.2
56.499,19.6
56.706,26.1
56.896,16.3
57.098,17.9
57.295,13.8
57.509,27.4
57.7,17.1
57.903,19.2
58.1,15.4
58.301,15.8
58.501,15.4
58.714,27.6
58.91,23.0
59.109,20.9
59.317,28.6
59.506,17.4
59.715,25.4
59.914,22.8
