time_s,rtt_ms
0.0,5.34
0.216,21.1
0.419,22.9
0.638,41.1
0.82,23.2
1.013,15.1
1.221,22.5
1.443,43.5
1.623,23.2
1.824,22.6
2.041,39.3
2.281,78.0
2.447,43.6
2.63,25.1
2.836,31.4
3.052,45.9
3.239,32.1
3.444,37.3
3.638,30.4
3.829,20.0
4.034,24.5
4.23,19.8
4.46,49.1
4.633,22.0
4.841,29.0
5.032,19.7
5.232,18.3
5.444,29.4
5.638,23.3
5.827,10.8
6.055,38.4
6.244,27.1
6.682,59.2
6.86,37.0
7.049,25.5
7.261,36.5
7.464,38.3
7.643,17.1
7.844,16.6
8.061,33.0
8.255,26.9
8.464,35.1
8.657,27.5
8.862,31.2
9.067,36.0
9.273,41.2
9.47,38.2
9.674,41.6
9.85,15.8
10.038,3.5
10.241,5.49
10.465,28.5
10.682,44.9
10.853,15.2
11.074,35.3
11.276,37.0
11.466,26.2
11.676,35.0
11.861,20.2
12.079,37.7
12.268,25.3
12.474,29.8
12.673,29.4
12.88,35.1
13.074,28.8
13.269,23.0
13.466,19.2
13.687,40.3
13.871,23.0
14.086,37.9
14.292,43.1
14.481,31.4
14.711,60.6
14.881,29.9
15.107,55.2
15.307,54.3
15.491,37.5
15.682,28.0
15.889,33.6
16.086,29.4
16.283,26.0
16.486,28.1
16.694,35.2
16.882,23.1
17.094,34.2
17.296,35.5
17.487,25.6
17.707,44.4
17.889,25.2
18.092,27.9
18.294,29.0
18.489,23.4
18.693,26.9
18.895,28.5
19.1,32.4
19.313,44.9
19.493,24.6
19.693,23.1
19.911,40.3
20.098,26.8
20.275,3.24
20.489,16.4
20.693,19.7
20.902,27.6
21.099,23.1
21.308,32.0
21.523,46.6
21.699,20.7
21.933,54.3
22.124,44.2
22.311,30.4
22.509,27.7
22.709,27.8
22.92,37.8
23.106,23.4
23.312,29.1
23.533,49.9
23.707,23.5
23.914,29.5
24.109,23.2
24.306,19.8
24.513,25.7
24.711,22.1
24.912,22.2
25.119,28.6
25.317,25.7
25.515,22.9
25.713,20.2
25.925,31.3
26.119,24.7
26.311,16.0
26.514,17.7
26.731,34.1
26.919,22.3
27.12,22.5
27.327,28.6
27.515,15.4
27.723,22.3
27.929,27.3
28.142,39.6
28.328,24.4
28.527,22.8
28.73,23.7
28.934,27.1
29.126,18.7
29.328,19.2
29.524,14.4
29.731,20.3
29.932,20.8
30.126,15.0
30.327,15.3
30.516,2.92
30.729,15.8
30.941,27.9
31.139,24.7
31.343,28.1
31.531,15.5
31.739,22.7
32.358,240.0
32.759,24.5
32.962,27.0
33.16,23.8
33.356,20.0
33.557,20.6
33.754,16.1
33.957,18.1
34.164,25.0
34.367,27.1
34.561,20.9
34.765,24.6
34.962,20.5
35.159,16.6
35.367,23.0
35.576,32.0
35.764,18.9
35.973,27.5
36.163,16.3
36.376,28.8
36.56,12.5
36.779,30.6
36.973,23.4
37.172,21.7
37.374,22.1
37.579,26.1
37.77,17.3
37.979,25.1
38.176,21.1
38.378,22.5
38.58,24.1
38.782,25.5
38.974,15.8
39.19,30.6
39.386,25.7
39.581,19.0
39.791,28.8
39.978,15.3
40.18,16.2
40.397,32.9
40.587,22.1
40.769,3.69
40.986,19.6
41.193,25.3
41.395,26.5
41.59,20.1
41.795,24.8
41.995,24.0
42.194,22.3
42.39,17.7
42.598,24.0
42.8,25.4
42.992,16.8
43.197,20.9
43.397,21.0
43.598,21.6
43.792,14.3
44.0,21.7
44.197,17.0
44.399,19.1
44.606,25.0
44.807,25.2
45.0,17.5
45.206,23.1
45.413,29.8
45.614,28.5
45.812,26.3
46.021,33.8
46.198,10.5
46.414,25.7
46.609,19.9
46.817,28.3
47.01,20.1
47.207,15.7
47.41,19.3
47.623,31.4
47.809,16.3
48.013,19.1
48.213,18.5
48.42,25.0
48.607,11.5
48.826,29.2
49.018,20.0
49.221,22.9
49.424,25.1
49.624,24.6
49.821,21.1
50.025,24.1
50.221,19.9
50.43,27.9
50.641,38.8
50.82,17.2
51.007,3.91
51.227,23.3
51.424,19.4
51.637,31.3
51.823,16.6
52.057,48.9
52.239,30.9
52.558,149.0
52.626,17.6
52.833,22.9
53.035,24.3
53.281,69.3
53.431,19.2
53.641,27.9
53.841,28.0
54.032,18.3
54.242,27.3
54.426,10.8
54.643,27.7
54.845,27.8
55.042,23.5
55.239,19.8
55.673,253.0
55.695,72.1
55.845,22.2
56.044,20.7
56.238,13.9
56.451,27.1
56.638,12.9
56.85,24.9
57.158,132.0
57.246,19.5
57.456,27.7
57.642,13.0
57.851,21.6
58.063,32.1
58.251,20.0
58.452,19.7
58.655,21.9
58.858,24.4
59.096,61.7
59.254,18.3
59.46,23.1
59.658,20.5
59.863,24.8
