time_s,rtt_ms
0.0,2.88
0.237,39.8
0.431,31.9
0.627,27.5
0.827,26.6
1.031,30.4
1.224,21.9
1.433,31.4
1.627,24.7
1.842,37.8
2.061,55.9
2.25,44.4
2.477,70.3
2.697,89.9
2.868,60.7
3.072,63.7
3.274,64.0
3.469,58.8
3.685,74.3
3.871,59.3
4.115,102.0
4.26,47.5
4.467,53.5
4.661,46.1
4.859,43.5
5.058,41.4
5.275,57.6
5.47,51.2
5.673,53.8
5.879,60.2
6.26,241.0
6.28,56.1
6.474,49.3
6.697,71.9
6.871,45.7
7.076,49.8
7.293,65.2
7.483,55.0
7.671,42.4
7.889,59.3
8.08,51.3
8.286,56.4
8.482,51.0
8.687,55.9
8.89,58.2
9.073,41.2
9.269,36.9
9.509,76.6
9.679,45.5
9.888,53.6
10.079,44.7
10.308,72.3
10.468,31.1
10.701,64.1
11.083,43.6
11.288,47.7
12.854,998.0
12.854,790.0
12.854,583.0
12.855,375.0
12.884,196.0
12.935,47.8
13.111,23.2
13.365,76.7
13.512,22.9
13.709,18.9
13.931,40.8
14.135,44.1
14.355,63.8
14.546,53.6
14.724,32.2
14.952,58.9
15.15,57.1
15.32,26.6
15.544,49.2
15.729,34.5
15.944,47.8
16.345,41.4
16.54,35.6
16.754,48.1
16.943,37.1
17.144,38.0
17.342,34.9
17.543,36.3
18.353,25.7
18.585,56.2
18.783,54.2
18.973,43.5
19.164,33.4
19.375,43.1
19.55,17.9
19.772,39.8
19.975,40.8
20.175,41.2
20.368,33.5
20.579,43.6
20.77,33.3
20.983,46.2
21.198,60.4
21.372,33.2
21.584,45.1
21.771,31.1
21.994,53.7
22.176,34.6
22.578,33.9
22.774,29.7
22.982,37.1
23.179,33.9
23.372,26.6
23.556,8.62
23.756,8.15
23.968,19.1
24.174,24.2
24.377,26.5
24.577,25.6
24.781,28.7
24.981,27.3
25.17,16.0
25.381,26.2
25.574,19.0
25.791,35.1
25.978,21.8
26.192,34.3
26.388,30.0
26.593,33.9
26.797,37.9
27.0,40.4
27.187,26.3
27.387,25.9
27.593,31.5
27.784,21.8
27.981,17.1
28.199,35.1
28.398,32.9
28.584,19.3
28.79,24.1
29.002,35.6
29.211,43.7
29.395,26.6
29.582,12.4
29.814,43.9
30.012,41.6
30.204,32.0
30.396,23.8
30.594,20.6
30.801,26.9
30.997,23.0
31.205,30.6
31.432,55.2
31.602,25.9
31.808,31.2
31.999,22.4
32.226,47.8
32.398,18.6
32.611,31.0
32.838,57.3
33.026,45.0
33.214,32.1
33.421,38.8
33.602,18.3
33.794,9.08
33.99,4.88
