time_s,rtt_ms
0.0,25.3
0.184,8.49
0.383,6.04
0.582,4.6
0.783,4.82
0.985,5.81
1.194,13.6
1.4,19.1
1.641,58.8
1.794,11.6
2.01,27.2
2.213,28.7
2.457,72.5
2.598,12.1
2.796,9.55
3.055,67.5
3.2,11.6
3.399,9.2
3.621,30.8
3.85,59.3
4.085,93.7
4.206,13.2
4.433,39.7
4.681,86.8
4.847,52.2
5.007,11.4
5.21,13.5
5.415,17.4
5.613,15.2
5.808,9.42
6.011,10.7
6.212,10.6
6.413,10.9
6.618,14.8
6.818,15.0
7.012,8.19
7.216,11.7
7.418,12.1
7.617,10.2
7.818,10.7
8.02,11.6
8.219,9.04
8.421,10.1
8.623,11.2
8.827,15.1
9.023,9.63
9.265,51.7
9.425,10.5
9.625,9.72
9.829,14.3
10.029,12.8
10.23,13.1
10.431,13.7
10.627,9.47
10.829,9.16
11.035,14.8
11.234,12.7
11.432,10.4
11.631,8.29
11.838,14.1
12.037,12.2
12.236,10.4
12.436,9.42
12.641,13.8
12.839,10.7
13.039,11.3
13.241,11.7
13.438,7.81
13.642,10.8
13.84,8.71
14.045,12.9
14.244,10.9
14.444,11.1
14.644,10.1
14.847,12.4
15.044,8.71
15.249,12.0
15.448,11.0
15.646,8.13
15.85,11.4
16.052,12.4
16.253,12.8
16.45,8.13
16.721,78.7
16.956,112.0
17.052,9.14
17.254,9.95
17.456,11.9
17.655,9.92
17.857,11.9
18.155,109.0
18.255,9.38
18.456,9.11
18.677,30.2
18.974,126.0
19.06,12.0
19.257,9.17
19.46,11.3
19.661,11.9
19.86,9.44
20.059,7.73
20.264,11.8
20.465,11.0
20.664,9.93
20.862,8.01
21.068,13.0
21.267,11.6
21.467,10.0
21.668,10.8
21.868,9.62
22.07,10.8
22.272,12.3
22.473,12.8
22.676,14.0
22.875,12.1
23.071,7.6
23.275,10.8
23.478,12.7
23.674,6.88
23.88,12.5
24.078,9.62
24.287,17.4
24.481,10.5
24.68,8.15
24.883,10.9
25.081,8.02
25.287,14.1
25.484,10.5
25.687,12.1
25.884,8.55
26.089,12.1
26.29,12.7
26.49,12.1
26.689,10.3
26.891,11.1
27.094,13.2
27.293,11.4
27.496,13.4
27.691,7.72
27.893,8.79
28.095,10.7
28.292,6.71
28.496,9.99
28.696,9.41
28.898,9.97
29.1,11.5
29.298,8.59
29.501,10.3
29.703,11.9
29.901,9.26
30.108,15.0
30.308,14.8
30.505,10.9
30.707,11.9
30.91,15.1
31.106,9.69
31.313,16.3
31.509,12.0
31.71,12.6
31.909,10.5
32.154,54.6
32.365,64.4
32.53,28.6
32.711,8.75
32.915,12.5
33.152,49.7
33.315,11.4
33.515,10.1
33.716,10.6
33.95,43.0
34.188,81.4
34.315,8.05
34.544,36.0
34.787,78.8
34.952,42.8
35.121,12.7
35.323,12.9
35.521,11.4
35.722,10.8
35.924,12.1
36.123,11.5
36.322,9.91
36.531,17.6
36.724,11.3
36.922,8.29
37.125,11.3
37.326,11.2
37.523,7.47
37.729,12.8
37.927,10.9
38.135,18.1
38.33,12.4
38.53,12.0
38.733,13.9
38.931,11.5
39.128,7.97
39.334,13.5
39.533,11.4
39.735,12.5
39.935,12.8
40.138,14.0
40.335,10.4
40.534,9.06
40.737,11.1
40.936,9.91
41.136,9.35
41.34,12.2
41.538,9.57
41.736,6.69
41.942,11.4
42.14,8.21
42.347,14.2
42.547,13.6
42.747,12.2
42.944,8.5
43.145,8.64
43.345,8.36
43.553,14.9
43.747,8.86
43.953,14.7
44.153,13.4
44.352,11.3
44.549,6.83
44.751,8.88
44.954,11.5
45.154,10.3
45.356,11.1
45.555,9.23
45.757,10.6
45.957,9.22
46.161,12.5
46.359,10.3
46.566,16.3
46.76,9.9
46.959,8.24
47.163,11.4
47.363,10.7
47.563,8.76
47.786,32.4
47.988,33.3
48.167,11.2
48.368,12.3
48.607,49.7
48.766,8.47
48.967,8.48
49.186,25.7
