time_s,throughput_mbps,retrans
0,292.4050480619004,0
1.000505,318.5864784073742,467
2.001072,303.00270447023945,10
3.00119,318.79100779236956,0
4.001115,308.2841186499727,0
5.001106,297.73304613587624,0
6.001316,280.0249550542549,55
7.001119,250.606168673751,0
8.001133,267.3726963774147,0
9.001186,276.8210280332962,0
10.001197,287.3282174274624,0
11.001133,295.6803851014953,0
12.001194,293.5636948120608,0
13.001322,259.0459363327152,25
14.001138,258.95295543036514,0
15.001313,264.2718050554675,0
16.001197,279.9885500067043,0
17.00113,294.6522093937966,0
18.001122,292.7514869768443,0
19.000443,304.9294727352436,0
20.001119,290.45641762757975,0
21.001116,228.58888675203028,52
22.001119,250.60891712722585,0
23.001122,223.33106021856733,20
24.001192,261.1105671907342,0
25.001134,271.5822685668312,0
26.00113,233.82029513164835,55
27.001182,240.13878992276094,0
28.00112,270.51474267986055,0
29.001186,284.17717235170556,0
30.00114,283.10249309943003,0
31.001186,297.75480008623276,0
32.001323,293.6400476182672,0
33.001191,285.21809510311425,55
34.001172,260.0593260987209,0
35.001124,285.1949930958946,0
36.001186,252.72222587712577,56
37.001125,259.00112796899236,0
38.001114,265.2883997566502,0
39.001119,271.74069212912514,0
40.000532,290.4398677219794,0
41.000586,154.05916687035622,22
42.001115,230.81297280925455,0
43.000568,252.7255250100087,0
44.000494,268.4854012911276,0
45.000308,275.5503795254012,0
46.001125,249.69892145887843,0
47.000573,242.2397106865825,0
48.000496,265.11925236837254,0
49.001139,155.1807199686621,31
50.001194,274.74861058867106,0
51.001115,266.3193823443597,0
52.001186,261.09203141908256,0
53.001199,233.85186454964193,51
54.001116,253.90824651947727,0
55.000514,214.81178400881262,54
56.001195,200.25077832980799,0
57.001331,143.6754563751719,0
58.001188,198.19513452751238,0
59.001116,248.24838988585051,0
0,292.4050480619004,0
1.000505,318.5864784073742,467
2.001072,303.00270447023945,10
3.00119,318.79100779236956,0
4.001115,308.2841186499727,0
5.001106,297.73304613587624,0
6.001316,280.0249550542549,55
7.001119,250.606168673751,0
8.001133,267.3726963774147,0
9.001186,276.8210280332962,0
10.001197,287.3282174274624,0
11.001133,295.6803851014953,0
12.001194,293.5636948120608,0
13.001322,259.0459363327152,25
14.001138,258.95295543036514,0
15.001313,264.2718050554675,0
16.001197,279.9885500067043,0
17.00113,294.6522093937966,0
18.001122,292.7514869768443,0
19.000443,304.9294727352436,0
20.001119,290.45641762757975,0
21.001116,228.58888675203028,52
22.001119,250.60891712722585,0
23.001122,223.33106021856733,20
24.001192,261.1105671907342,0
25.001134,271.5822685668312,0
26.00113,233.82029513164835,55
27.001182,240.13878992276094,0
28.00112,270.51474267986055,0
29.001186,284.17717235170556,0
30.00114,283.10249309943003,0
31.001186,297.75480008623276,0
32.001323,293.6400476182672,0
33.001191,285.21809510311425,55
34.001172,260.0593260987209,0
35.001124,285.1949930958946,0
36.001186,252.72222587712577,56
37.001125,259.00112796899236,0
38.001114,265.2883997566502,0
39.001119,271.74069212912514,0
40.000532,290.4398677219794,0
41.000586,154.05916687035622,22
42.001115,230.81297280925455,0
43.000568,252.7255250100087,0
44.000494,268.4854012911276,0
45.000308,275.5503795254012,0
46.001125,249.69892145887843,0
47.000573,242.2397106865825,0
48.000496,265.11925236837254,0
49.001139,155.1807199686621,31
50.001194,274.74861058867106,0
51.001115,266.3193823443597,0
52.001186,261.09203141908256,0
53.001199,233.85186454964193,51
54.001116,253.90824651947727,0
55.000514,214.81178400881262,54
56.001195,200.25077832980799,0
57.001331,143.6754563751719,0
58.001188,198.19513452751238,0
59.001116,248.24838988585051,0
