time_s,rtt_ms
0.0,99.7
0.108,6.35
0.367,64.2
0.508,4.72
0.709,4.43
0.924,18.6
1.111,4.26
1.312,4.74
1.513,4.81
1.714,5.06
1.914,4.34
2.114,3.91
2.319,7.84
2.517,5.76
2.717,4.3
2.92,7.23
3.118,4.37
3.322,7.26
3.522,5.83
3.724,7.74
3.923,5.31
4.132,13.9
4.324,5.05
4.524,4.68
4.726,5.08
4.925,3.92
5.127,5.38
5.328,5.4
5.53,6.43
5.73,5.34
5.931,6.44
6.131,5.43
6.333,6.11
6.533,5.14
6.735,6.07
6.934,5.19
7.137,6.95
7.338,6.91
7.537,5.57
7.737,4.75
7.941,7.13
8.141,6.27
8.341,5.42
8.543,7.06
8.78,42.8
9.014,76.4
9.167,28.0
9.345,5.69
9.726,185.0
9.931,190.0
10.013,72.8
10.188,46.8
10.446,105.0
10.622,79.4
10.803,58.4
10.954,8.64
11.155,8.46
11.463,116.0
11.694,145.0
11.801,53.2
11.998,49.0
12.195,45.7
12.391,41.1
12.59,39.2
12.757,5.46
12.958,5.23
13.159,5.54
13.36,5.37
13.56,4.33
13.763,6.47
13.962,4.11
14.166,7.82
14.363,3.86
14.565,6.27
14.767,7.4
14.967,5.7
15.167,5.8
15.368,5.97
15.571,9.1
15.768,5.5
15.97,5.65
16.172,7.2
16.371,4.86
16.573,6.94
16.773,5.99
16.974,6.5
17.176,7.25
17.376,6.15
17.579,8.3
17.779,7.2
17.981,8.68
18.178,5.71
18.379,5.23
18.58,4.98
18.782,7.21
18.983,6.9
19.188,11.6
19.386,8.12
19.586,7.39
19.784,4.36
19.985,4.28
20.188,6.51
20.387,4.86
20.59,6.56
20.788,4.01
20.991,5.53
21.194,7.55
21.392,4.64
21.595,6.77
21.796,7.48
21.995,5.78
22.195,5.42
22.398,7.17
22.6,8.43
22.799,6.92
23.001,8.3
23.198,4.66
23.401,6.89
23.601,6.28
23.801,4.59
24.002,4.74
24.205,6.9
24.405,5.56
24.605,4.69
24.807,5.88
25.009,6.4
25.209,5.36
25.41,6.35
25.613,7.98
25.812,6.66
26.014,6.86
26.216,8.11
26.413,4.28
26.615,6.15
26.818,8.14
27.016,5.07
27.216,4.64
27.418,5.09
27.619,5.99
27.821,6.75
28.018,4.1
28.224,8.4
28.423,6.4
28.623,5.98
28.823,5.04
29.024,4.98
29.227,6.74
29.426,5.54
29.625,3.53
29.827,4.69
30.03,6.42
30.232,6.69
30.431,4.82
30.634,7.02
30.833,5.7
31.037,8.97
31.235,6.44
31.435,6.15
31.637,7.33
31.836,5.04
32.039,6.95
32.239,6.8
32.457,24.8
32.645,10.5
32.841,6.06
33.041,5.6
33.241,4.19
33.443,5.64
33.643,4.4
33.847,6.74
34.045,4.41
34.248,6.24
34.449,6.16
34.65,6.65
34.85,6.45
35.049,4.78
35.252,6.39
35.454,6.64
35.654,6.11
35.856,8.03
36.056,6.58
36.255,5.25
36.457,6.04
36.657,5.63
36.86,6.89
37.06,6.65
37.258,4.1
37.463,8.94
37.661,5.88
37.859,4.02
38.061,4.67
38.262,4.72
38.463,4.11
38.663,4.34
38.866,5.94
39.066,4.94
39.266,5.23
39.469,7.15
39.667,4.34
39.868,4.37
40.07,5.49
40.272,5.43
40.471,4.23
40.674,5.56
40.873,5.12
41.073,4.39
41.275,5.31
41.479,8.61
41.676,4.08
41.88,6.91
42.079,5.47
42.28,5.14
42.485,9.86
42.682,6.48
42.883,5.49
43.083,5.0
43.285,6.34
43.491,11.2
43.687,5.78
43.886,4.15
44.087,4.7
44.29,6.29
44.489,4.93
44.689,3.73
44.893,7.58
45.092,5.72
45.293,5.71
45.495,5.64
45.694,3.63
45.896,4.48
46.098,5.07
46.298,4.99
46.498,4.43
46.701,6.34
46.905,9.9
47.104,8.67
47.308,10.3
47.504,6.16
47.71,11.0
47.907,7.18
48.108,7.67
48.307,5.85
48.506,3.7
48.708,4.76
48.909,5.34
49.108,3.57
49.311,5.31
49.511,4.59
49.712,4.41
49.913,4.27
50.116,6.25
50.317,6.62
50.516,4.51
50.717,4.31
50.919,5.41
51.12,5.15
51.322,6.75
51.52,4.09
51.723,6.31
51.924,6.49
52.123,5.46
52.328,8.54
52.525,4.83
52.726,5.66
52.927,5.33
53.128,4.86
53.327,3.86
53.531,7.52
53.729,4.38
53.93,3.85
54.13,4.03
54.333,5.6
54.534,5.58
54.733,3.62
54.936,5.66
55.137,5.23
55.339,6.12
55.538,4.21
55.74,5.46
55.94,5.04
56.141,5.25
56.343,5.99
56.543,6.33
56.743,4.89
56.943,4.55
57.144,4.57
57.353,12.2
57.556,13.7
57.75,6.55
57.949,4.57
58.149,3.78
58.35,4.45
58.554,6.57
58.753,4.5
58.954,4.89
59.155,5.32
59.355,4.79
59.556,5.12
59.756,4.72
