time_s,throughput_mbps,retrans
0,667.482996395508,0
1.000689,512.7362439668395,480
2.000723,274.7082457683573,0
3.000791,134.2080646957812,101
4.000863,71.34647628872467,289
5.000256,24.105943051674213,118
6.000725,11.533610045693383,33
7.000788,11.535108801774333,36
8.000721,11.534070631105447,5
9.000744,11.53453194082851,3
10.000727,11.534094005077256,13
11.000748,11.534439813434354,36
12.000739,11.534128378737307,18
13.000757,23.070102088649524,4
14.000695,22.0123707112067,7
15.001046,23.07665663772428,10
16.0007,23.067220091386766,34
17.000763,34.615123240315626,18
18.000413,34.59131757587628,9
19.000751,34.59287172009659,16
20.001044,34.6137383889609,0
21.000734,23.0798424063618,21
22.00025,34.58664773877103,26
23.000723,23.0675198075505,8
24.000773,11.534220501156558,24
25.000783,23.070771816117478,0
26.000692,34.61924542832396,36
27.000223,23.057119538206685,0
28.000724,11.534117379143801,9
29.000743,23.06853450081956,43
30.000749,23.06862525009474,29
31.000751,23.069571285055424,10
32.000712,22.01877570416794,5
33.000772,35.65094226155168,12
34.00079,34.60401246665712,0
35.000761,34.60342256746674,59
36.000749,46.137437500189485,35
37.000747,48.2349301289073,20
38.000738,23.059792918854725,0
39.001123,23.07665663772428,1
40.000777,34.6057080231625,8
41.000699,46.13545207758395,20
42.00074,46.13549607401742,15
43.00078,45.09029992704668,0
44.000746,58.720200000053396,0
45.000747,57.703532269908884,17
46.000195,47.10866357262032,0
47.001835,57.713520645767126,0
48.00111,34.60248825780672,17
49.001125,46.155437843143844,60
50.000733,34.58968937828209,9
51.001118,57.67231594451247,0
52.001107,57.660207907491014,74
53.001306,70.2676636191623,41
54.00112,84.93397763041816,2
55.001128,118.538397699389,5
56.000712,119.53360288797484,58
57.000746,156.16161044547894,31
58.001234,208.76620881604785,35
59.000757,182.28270988992938,130
