time_s,rtt_ms
0.0,5.33
0.225,29.4
0.451,54.1
0.634,36.9
0.869,71.5
1.046,46.7
1.245,45.7
1.646,42.6
1.847,42.6
2.079,73.7
2.321,114.0
2.582,174.0
2.66,50.4
2.866,55.5
3.108,96.6
3.292,80.1
3.473,60.4
3.694,80.3
3.868,54.0
4.07,54.4
4.287,70.3
4.503,85.4
4.664,45.1
4.916,96.5
5.087,68.1
5.281,61.2
5.502,81.8
5.666,44.3
5.896,73.4
6.117,93.6
6.303,77.8
6.502,77.0
6.712,86.3
6.853,26.6
7.112,85.2
7.284,56.5
7.584,156.0
7.655,26.6
7.974,144.0
8.187,158.0
8.268,38.0
8.473,42.7
8.791,160.0
9.006,174.0
9.211,178.0
9.369,136.0
9.468,34.4
9.685,50.2
9.866,30.8
10.07,34.0
10.581,345.0
10.582,138.0
10.709,64.9
10.955,110.0
11.144,100.0
11.36,116.0
11.556,111.0
11.698,51.5
11.918,70.0
12.212,165.0
12.32,72.1
12.482,33.4
12.719,69.8
12.895,44.9
13.111,60.8
13.323,71.9
13.498,46.1
13.701,49.1
13.953,100.0
14.093,40.9
14.318,65.1
14.492,38.6
14.682,26.6
14.902,45.8
15.525,467.0
15.741,481.0
15.741,273.0
15.741,72.7
15.921,51.9
16.132,62.6
16.328,57.8
16.822,351.0
16.838,162.0
17.126,42.4
17.335,50.6
17.535,49.6
17.74,53.1
17.948,60.7
18.155,67.5
18.352,63.6
19.222,321.0
19.361,52.1
19.548,39.5
20.211,295.0
20.211,87.5
20.385,60.4
20.571,45.4
20.771,44.9
20.99,63.1
21.189,61.6
21.393,64.0
21.569,39.4
22.682,952.0
22.682,750.0
22.682,542.0
22.682,334.0
22.682,126.0
22.919,162.0
23.018,61.9
23.199,42.4
23.427,69.9
23.624,66.1
23.915,157.0
24.174,217.0
24.211,47.7
24.56,196.0
24.744,179.0
24.794,28.7
25.015,48.6
25.24,72.5
25.724,355.0
25.724,151.0
25.825,51.6
26.419,239.0
26.424,36.3
26.64,51.4
26.86,70.4
27.018,27.7
27.227,35.8
27.447,54.1
27.65,56.6
27.857,62.3
28.454,250.0
28.454,42.5
28.64,27.3
28.851,37.3
29.049,34.1
29.263,47.4
29.486,69.2
29.662,45.1
29.846,28.3
30.073,54.7
30.25,30.7
30.491,70.8
31.516,896.0
31.526,698.0
31.526,490.0
31.527,283.0
31.527,75.0
31.695,42.5
31.918,64.4
32.807,131.0
32.904,27.4
33.109,31.6
33.316,37.3
34.525,1045.0
34.525,841.0
34.525,633.0
34.525,425.0
34.525,217.0
34.532,15.5
34.761,43.7
34.975,56.6
35.179,58.8
35.341,20.0
35.605,83.3
35.894,171.0
35.997,74.0
36.224,101.0
36.711,387.0
36.735,204.0
36.75,17.8
37.313,380.0
37.362,222.0
37.364,23.5
37.687,145.0
38.23,282.0
38.23,74.5
38.586,22.1
38.956,192.0
39.101,138.0
39.183,19.1
39.392,27.7
40.188,623.0
40.188,417.0
40.204,224.0
40.205,17.4
40.436,47.1
40.837,248.0
40.837,41.8
41.062,65.0
41.284,86.6
41.451,52.6
42.005,406.0
42.006,203.0
42.025,19.0
42.236,29.9
42.599,192.0
42.656,48.4
42.856,48.1
43.202,194.0
43.235,25.5
43.443,32.6
43.656,46.0
43.855,43.4
44.036,23.6
44.255,41.6
44.469,54.9
44.647,32.6
44.851,35.2
45.047,31.0
45.263,45.4
45.686,268.0
45.693,72.9
45.858,37.4
46.224,203.0
46.281,57.0
46.467,42.3
46.677,51.6
47.7,873.0
47.7,672.0
47.7,464.0
47.7,256.0
47.7,48.4
47.967,114.0
48.101,48.8
48.547,87.1
48.695,35.1
48.905,43.6
49.12,57.4
49.325,62.0
49.525,60.9
49.685,20.6
50.362,85.8
50.79,106.0
50.909,24.1
51.105,19.3
51.314,27.4
51.509,21.8
51.73,42.6
51.94,51.6
52.138,49.4
52.337,47.7
52.629,138.0
52.817,125.0
52.927,34.1
53.123,30.7
53.333,39.9
53.875,382.0
53.891,191.0
53.913,13.4
54.129,29.5
54.35,49.8
54.531,29.2
54.846,144.0
54.942,39.7
55.28,178.0
55.326,22.0
55.571,66.5
55.76,55.0
56.712,806.0
56.712,604.0
56.712,396.0
56.712,188.0
56.745,20.8
56.951,26.1
57.167,41.9
57.423,96.8
57.821,89.8
57.981,48.1
58.213,79.5
58.424,89.2
58.588,52.2
58.784,47.4
58.983,46.4
59.189,51.0
59.396,57.5
59.589,49.2
0.0,5.33
0.225,29.4
0.451,54.1
0.634,36.9
0.869,71.5
1.046,46.7
1.245,45.7
1.646,42.6
1.847,42.6
2.079,73.7
2.321,114.0
2.582,174.0
2.66,50.4
2.866,55.5
3.108,96.6
3.292,80.1
3.473,60.4
3.694,80.3
3.868,54.0
4.07,54.4
4.287,70.3
4.503,85.4
4.664,45.1
4.916,96.5
5.087,68.1
5.281,61.2
5.502,81.8
5.666,44.3
5.896,73.4
6.117,93.6
6.303,77.8
6.502,77.0
6.712,86.3
6.853,26.6
7.112,85.2
7.284,56.5
7.584,156.0
7.655,26.6
7.974,144.0
8.187,158.0
8.268,38.0
8.473,42.7
8.791,160.0
9.006,174.0
9.211,178.0
9.369,136.0
9.468,34.4
9.685,50.2
9.866,30.8
10.07,34.0
10.581,345.0
10.582,138.0
10.709,64.9
10.955,110.0
11.144,100.0
11.36,116.0
11.556,111.0
11.698,51.5
11.918,70.0
12.212,165.0
12.32,72.1
12.482,33.4
12.719,69.8
12.895,44.9
13.111,60.8
13.323,71.9
13.498,46.1
13.701,49.1
13.953,100.0
14.093,40.9
14.318,65.1
14.492,38.6
14.682,26.6
14.902,45.8
15.525,467.0
15.741,481.0
15.741,273.0
15.741,72.7
15.921,51.9
16.132,62.6
16.328,57.8
16.822,351.0
16.838,162.0
17.126,42.4
17.335,50.6
17.535,49.6
17.74,53.1
17.948,60.7
18.155,67.5
18.352,63.6
19.222,321.0
19.361,52.1
19.548,39.5
20.211,295.0
20.211,87.5
20.385,60.4
20.571,45.4
20.771,44.9
20.99,63.1
21.189,61.6
21.393,64.0
21.569,39.4
22.682,952.0
22.682,750.0
22.682,542.0
22.682,334.0
22.682,126.0
22.919,162.0
23.018,61.9
23.199,42.4
23.427,69.9
23.624,66.1
23.915,157.0
24.174,217.0
24.211,47.7
24.56,196.0
24.744,179.0
24.794,28.7
25.015,48.6
25.24,72.5
25.724,355.0
25.724,151.0
25.825,51.6
26.419,239.0
26.424,36.3
26.64,51.4
26.86,70.4
27.018,27.7
27.227,35.8
27.447,54.1
27.65,56.6
27.857,62.3
28.454,250.0
28.454,42.5
28.64,27.3
28.851,37.3
29.049,34.1
29.263,47.4
29.486,69.2
29.662,45.1
29.846,28.3
30.073,54.7
30.25,30.7
30.491,70.8
