time_s,throughput_mbps,retrans
0,238.8966241773023,584
1.000748,133.16435792259256,5
2.000784,11.534820707868043,0
3.000742,0.0,11
4.000749,11.533839646360356,20
5.000792,23.069110633340124,5
6.000773,23.067541805373907,1
7.000822,24.110809719206447,15
8.001089,11.537785531330178,1
9.00079,23.06862525009474,1
10.000792,11.534359375047371,2
11.00079,11.534659134052337,0
12.000762,23.05608387284736,1
13.001308,34.60954942387051,0
14.001119,23.074094899495883,12
15.000884,11.536019933306733,0
16.000738,23.06865000002098,0
17.000739,0.0,1
18.00079,11.53442812573581,25
19.000782,11.53486677442347,0
20.000736,23.065650145896157,0
21.000867,11.531603147653398,6
22.001104,23.076817625232255,0
23.000751,23.055229587633953,0
24.001334,23.0734483637404,20
25.001127,10.486190017634161,0
26.001086,0.0,1
27.000799,34.6013828263319,0
28.000846,23.0698256826937,0
29.000796,23.0611532014096,30
30.001122,23.07711759085416,0
31.000756,11.534036257789587,5
32.000782,11.534474189155581,1
33.00077,11.534047257228373,11
34.000795,11.534659134052337,1
35.000767,11.534831708803061,17
36.000724,11.532491045153785,0
37.000884,33.55819042093235,0
38.000772,24.116572393926553,5
39.0008,11.53371315863456,18
40.000854,11.535004976297493,10
41.000796,11.5304969032332,10
42.001129,22.02040444182037,0
43.001115,35.65147775031665,0
44.001118,23.0760787523528,0
45.000797,34.603181250867436,5
46.000792,11.534878463010985,0
47.000745,23.060163889090926,0
48.001114,11.53442812573581,0
49.001106,11.537958887576803,16
50.000792,22.013183920374125,0
51.001106,11.537820614912018,1
52.000804,34.59394362506582,0
53.001066,35.6421387530117,0
54.001331,10.485697500372527,31
55.001337,11.536839730860953,1
56.00112,24.118284482042764,2
57.001077,23.06756380323926,19
58.001125,24.11242471481711,0
59.001325,22.00332977562454,50
