time_s,throughput_mbps,retrans
0,636.8444949705192,515
1.001083,677.3733130679213,0
2.001093,651.0211903255918,0
3.001315,657.7057731069252,0
4.000937,659.5813521091887,0
5.000896,657.1857730634837,0
6.001309,658.7481467098614,0
7.000941,659.6189400836922,0
8.000843,673.0592615368475,0
9.001031,675.336963821015,0
10.000951,658.541290420435,0
11.000897,659.2661906616528,0
12.001334,633.0980943583618,0
13.001716,665.3400932572148,0
14.0009,665.6999800489821,0
15.001119,672.2084546746652,0
16.001013,660.657064443991,0
17.000931,673.0652780783012,0
18.00111,669.0175672666073,0
19.001071,666.8683405133414,0
20.00111,678.4272971277862,0
21.001112,656.41053225583,0
22.001109,666.892348505923,0
23.001112,651.181958843654,0
24.001087,684.698253198858,0
25.001119,671.1262421067846,0
26.001063,674.2040679867403,0
27.001108,670.9336358102464,0
28.001339,683.8219933472083,0
29.001119,624.953791759967,0
30.001115,615.515359377528,168
31.001113,641.729162250659,0
32.001112,633.3272202540194,0
33.001132,651.179358286646,0
34.001111,659.5536750005999,0
35.001112,639.6262512908035,0
36.00112,629.1028529046349,0
37.001188,652.3793381403183,0
38.000935,651.178077422919,0
39.000916,664.8982431101605,0
40.000764,661.4133392249095,0
41.001124,630.3088751846525,0
42.000942,651.1650750005922,0
43.000943,656.3508325800615,0
44.001031,647.0192901708522,0
45.000957,669.1694974782856,0
46.000691,652.1040411332904,0
47.00086,670.9296376816521,0
48.001097,677.476969477088,0
49.000954,669.942231411628,0
50.0011,647.0729815744245,0
51.000943,627.0885913197902,34
52.000879,621.8341815666471,0
53.000833,625.8371571801146,0
54.001093,634.5236506700023,0
55.00088,627.977695924674,0
56.00107,608.035419121249,0
57.001298,654.579151502442,0
58.000889,645.9144231090556,0
59.000902,625.2895772310188,0
