time_s,rtt_ms
0.0,63.5
0.204,66.4
0.394,56.1
0.589,50.1
0.797,57.5
0.966,25.9
1.17,29.8
1.385,43.0
1.587,45.1
1.798,55.7
2.036,92.8
2.208,64.9
2.394,49.8
2.6,56.1
2.81,65.3
3.022,77.2
3.215,69.1
3.401,55.2
3.634,87.5
3.801,53.2
4.011,63.0
4.408,57.3
4.611,60.1
4.786,34.7
5.022,69.2
5.22,67.2
5.603,44.7
6.004,37.9
6.206,39.6
6.415,46.9
6.608,39.6
6.811,42.4
7.027,56.9
7.21,40.6
7.442,71.4
7.597,25.6
7.815,43.1
8.042,69.4
8.255,80.8
8.418,43.6
8.642,65.9
8.821,44.5
9.228,45.5
9.457,73.1
9.613,29.4
9.806,21.9
10.04,55.1
10.227,42.4
10.422,36.3
10.612,25.7
10.828,40.1
11.036,47.8
11.269,80.6
11.622,31.8
11.855,62.8
12.04,47.2
12.239,45.2
12.412,18.1
12.637,40.2
12.844,47.7
13.022,25.2
13.231,33.2
13.446,47.7
13.638,39.1
13.88,80.2
14.044,43.9
14.226,25.3
14.429,27.8
14.621,18.8
14.854,50.6
15.051,45.8
15.259,53.1
15.43,23.4
15.648,40.6
15.837,28.9
16.045,36.5
16.24,29.9
16.442,32.1
16.642,31.6
16.842,28.9
17.07,56.7
17.256,42.1
17.461,45.6
17.658,42.5
17.857,41.1
18.055,38.4
18.249,31.3
18.471,52.5
18.639,20.2
18.848,28.6
19.064,43.5
19.285,62.7
19.459,36.8
19.671,49.4
19.858,35.6
20.03,7.92
20.259,35.8
20.458,34.5
20.671,47.2
20.872,48.2
21.057,32.2
21.27,44.5
21.464,37.8
21.672,46.7
21.864,37.6
22.073,44.9
22.268,39.9
22.454,24.8
22.688,60.3
22.874,45.1
23.08,50.7
23.273,42.1
23.462,31.3
23.652,21.1
23.899,67.3
24.067,35.1
24.294,61.6
24.475,41.8
24.689,55.2
24.87,35.9
25.067,32.0
25.274,38.4
25.469,33.2
25.678,42.8
25.867,30.5
26.08,42.6
26.268,29.2
26.48,40.6
26.672,32.8
26.858,19.0
27.082,42.1
27.26,19.6
27.469,27.3
27.66,18.9
28.079,32.1
28.318,71.3
28.512,64.1
28.692,44.2
28.878,29.9
29.099,50.6
29.297,47.6
29.491,40.9
29.697,46.8
29.881,29.6
30.091,38.6
30.263,9.37
