time_s,throughput_mbps,retrans
0,134.13993311739063,0
1.00058,41.957725139776514,0
2.00023,40.895731539286636,0
3.000199,35.618104219829874,0
4.001139,38.797002127474954,0
5.001147,40.89397163092819,0
6.001159,44.0417329289139,0
7.001124,33.55392800757015,0
8.001139,36.69957375936463,0
9.001155,39.84612787644407,0
10.001149,37.74930300851668,0
11.001134,35.6844497697345,0
12.000213,36.66642478832766,0
13.001133,36.701848827711046,0
14.001087,35.64937413698682,0
15.001149,35.68662778752705,0
16.000167,36.6643025683176,0
17.001145,38.797466938118745,0
18.001141,44.08114329366965,0
19.000212,42.9518418315864,0
20.001138,38.79766119064282,0
21.001129,47.23135746169996,0
22.000167,35.61902900453737,0
23.001081,40.89205101738672,0
24.00114,36.73487342821902,0
25.000195,43.998965628492364,0
26.001132,35.65147775031665,0
27.001135,37.78391375135017,0
28.000204,37.71381233992951,0
29.00113,33.582473414622406,0
30.000295,42.99591630510187,0
31.000195,39.8084694221628,0
32.001135,38.79711775097256,0
33.00114,40.92872248781445,0
34.000303,36.669468812554726,0
35.00114,38.79739062515934,0
36.001138,38.79696512810128,0
37.001147,46.13803701040927,0
38.001132,38.79711775097256,0
39.001137,34.63559935526548,0
40.000196,39.808545279633826,0
41.001134,35.651620125036594,0
42.001133,38.833622138135,0
43.000198,31.4278962226112,0
44.001133,35.68498413658385,0
45.000197,50.33169900005168,0
46.000196,41.94287000068903,0
47.0002,38.760915052155276,0
48.001139,36.70045312734122,0
49.001131,35.683985671273476,0
50.000223,37.714153710501996,0
51.00114,38.79754556390608,0
52.001134,41.94291500037253,0
53.001137,34.602801751229336,0
54.001143,35.65179862629206,0
55.001137,38.83338813966136,0
56.000208,39.80886767711102,0
57.001138,35.6512270035748,0
58.001148,36.703389034078974,0
59.00106,36.66485274991586,0
0,134.13993311739063,0
1.00058,41.957725139776514,0
2.00023,40.895731539286636,0
3.000199,35.618104219829874,0
4.001139,38.797002127474954,0
5.001147,40.89397163092819,0
6.001159,44.0417329289139,0
7.001124,33.55392800757015,0
8.001139,36.69957375936463,0
9.001155,39.84612787644407,0
10.001149,37.74930300851668,0
11.001134,35.6844497697345,0
12.000213,36.66642478832766,0
13.001133,36.701848827711046,0
14.001087,35.64937413698682,0
15.001149,35.68662778752705,0
16.000167,36.6643025683176,0
17.001145,38.797466938118745,0
18.001141,44.08114329366965,0
19.000212,42.9518418315864,0
20.001138,38.79766119064282,0
21.001129,47.23135746169996,0
22.000167,35.61902900453737,0
23.001081,40.89205101738672,0
24.00114,36.73487342821902,0
25.000195,43.998965628492364,0
26.001132,35.65147775031665,0
27.001135,37.78391375135017,0
28.000204,37.71381233992951,0
29.00113,33.582473414622406,0
30.000295,42.99591630510187,0
31.000195,39.8084694221628,0
32.001135,38.79711775097256,0
33.00114,40.92872248781445,0
34.000303,36.669468812554726,0
35.00114,38.79739062515934,0
36.001138,38.79696512810128,0
37.001147,46.13803701040927,0
38.001132,38.79711775097256,0
39.001137,34.63559935526548,0
40.000196,39.808545279633826,0
41.001134,35.651620125036594,0
42.001133,38.833622138135,0
43.000198,31.4278962226112,0
44.001133,35.68498413658385,0
45.000197,50.33169900005168,0
46.000196,41.94287000068903,0
47.0002,38.760915052155276,0
48.001139,36.70045312734122,0
49.001131,35.683985671273476,0
50.000223,37.714153710501996,0
51.00114,38.79754556390608,0
52.001134,41.94291500037253,0
53.001137,34.602801751229336,0
54.001143,35.65179862629206,0
55.001137,38.83338813966136,0
56.000208,39.80886767711102,0
57.001138,35.6512270035748,0
58.001148,36.703389034078974,0
59.00106,36.66485274991586,0
