time_s,cwnd_bytes,rtt_ms
0.0,10,76.216
1.0,10,76.216
2.0,10,76.216
3.0,10,76.216
4.0,10,76.216
5.0,10,76.216
6.0,10,76.216
7.0,10,76.216
8.0,10,76.216
9.0,10,76.216
10.0,10,76.216
11.0,10,76.216
12.0,10,76.216
13.0,10,76.216
14.0,10,76.216
15.0,10,76.216
16.0,10,76.216
17.0,10,76.216
18.0,10,76.216
19.0,10,76.216
20.0,10,76.216
21.0,10,76.216
22.0,10,76.216
23.0,10,76.216
24.0,10,76.216
25.0,10,76.216
26.0,10,76.216
27.0,10,76.216
28.0,10,76.216
29.0,10,76.216
30.0,10,76.216
31.0,10,76.216
32.0,10,76.216
33.0,10,76.216
34.0,10,76.216
35.0,10,76.216
36.0,10,76.216
37.0,10,76.216
38.0,10,76.216
39.0,10,76.216
40.0,10,76.216
41.0,10,76.216
42.0,10,76.216
43.0,10,76.216
44.0,10,76.216
45.0,10,76.216
46.0,10,76.216
47.0,10,76.216
48.0,10,76.216
49.0,10,76.216
50.0,10,76.216
51.0,10,76.216
52.0,10,76.216
53.0,10,76.216
54.0,10,76.216
55.0,10,76.216
56.0,10,76.216
57.0,10,76.216
58.0,10,76.216
0.0,10,76.216
1.0,10,76.216
2.0,10,76.216
3.0,10,76.216
4.0,10,76.216
5.0,10,76.216
6.0,10,76.216
7.0,10,76.216
8.0,10,76.216
9.0,10,76.216
10.0,10,76.216
11.0,10,76.216
12.0,10,76.216
13.0,10,76.216
14.0,10,76.216
15.0,10,76.216
16.0,10,76.216
17.0,10,76.216
18.0,10,76.216
19.0,10,76.216
20.0,10,76.216
21.0,10,76.216
22.0,10,76.216
23.0,10,76.216
24.0,10,76.216
25.0,10,76.216
26.0,10,76.216
27.0,10,76.216
28.0,10,76.216
29.0,10,76.216
30.0,10,76.216
31.0,10,76.216
32.0,10,76.216
33.0,10,76.216
34.0,10,76.216
35.0,10,76.216
36.0,10,76.216
37.0,10,76.216
38.0,10,76.216
39.0,10,76.216
40.0,10,76.216
41.0,10,76.216
42.0,10,76.216
43.0,10,76.216
44.0,10,76.216
45.0,10,76.216
46.0,10,76.216
47.0,10,76.216
48.0,10,76.216
49.0,10,76.216
50.0,10,76.216
51.0,10,76.216
52.0,10,76.216
53.0,10,76.216
54.0,10,76.216
55.0,10,76.216
56.0,10,76.216
57.0,10,76.216
58.0,10,76.216
