time_s,rtt_ms
0.0,46.5
0.211,56.4
0.383,27.3
0.587,31.3
0.791,34.6
0.988,30.1
1.194,36.0
1.381,22.8
1.577,17.3
1.778,17.5
1.974,12.9
2.179,16.9
2.388,26.0
2.599,36.8
2.789,26.3
2.979,15.5
3.19,25.8
3.713,347.0
3.713,143.0
3.785,15.1
3.987,16.7
4.193,21.3
4.393,20.5
4.599,25.6
4.802,27.8
4.998,22.3
5.2,23.5
5.403,25.7
5.592,14.0
5.795,16.7
6.006,26.4
6.204,23.4
6.415,33.8
6.603,19.9
6.805,21.5
7.004,20.0
7.201,15.0
7.415,28.5
7.62,33.2
7.806,18.7
8.018,29.4
8.205,15.3
8.412,21.3
8.616,25.4
8.815,22.8
9.029,36.3
9.208,13.9
9.407,12.7
9.611,16.0
9.804,8.33
10.031,34.1
10.224,27.3
10.426,28.5
10.622,23.3
10.827,27.3
11.023,22.6
11.228,26.1
11.424,22.4
11.63,27.0
11.826,22.7
12.041,35.8
12.225,18.9
12.435,28.4
12.627,20.1
12.833,24.5
13.042,33.5
13.252,41.6
13.431,19.5
13.658,46.1
13.837,23.8
14.054,41.2
14.245,31.4
14.426,11.2
14.64,24.9
14.856,40.3
15.039,22.0
15.255,38.1
15.447,29.9
15.655,37.0
15.836,17.8
16.059,40.2
16.244,24.3
16.442,21.7
16.643,21.7
16.839,16.2
17.039,15.5
17.244,19.9
17.443,18.4
17.646,20.3
17.841,14.5
18.055,27.6
18.251,22.7
18.456,26.4
18.671,40.4
18.857,25.4
19.061,28.6
19.281,47.7
19.463,28.0
19.657,22.2
19.855,19.5
20.068,30.9
20.269,31.8
20.475,37.2
20.675,36.1
20.869,29.6
21.053,12.4
21.28,38.3
21.47,27.1
21.682,39.4
21.877,33.2
22.065,20.9
22.271,26.4
22.485,39.4
22.671,24.5
22.868,20.2
23.081,32.9
23.301,53.1
23.491,42.3
23.683,33.9
23.884,34.2
24.07,19.3
24.276,24.7
24.471,18.7
24.685,31.8
24.89,35.0
25.08,26.1
25.284,29.3
25.496,41.2
25.697,41.3
25.88,22.9
26.101,43.6
26.3,41.9
26.483,24.8
26.699,39.1
26.9,39.6
27.089,29.3
27.297,36.2
27.494,32.6
27.697,34.5
27.899,36.3
28.09,27.4
28.287,23.1
28.491,26.7
28.687,21.4
28.904,37.8
29.097,30.7
29.279,11.3
29.506,38.3
29.695,26.5
29.89,20.1
30.103,34.0
30.283,13.1
30.508,37.4
30.701,29.8
30.915,43.0
31.096,24.7
31.287,13.8
31.513,39.0
31.723,48.3
31.895,20.1
32.126,51.6
32.298,22.0
32.51,33.7
32.715,37.8
32.911,32.5
33.107,29.0
33.329,50.3
33.505,25.2
33.703,23.1
33.91,29.2
34.123,42.4
34.312,30.9
34.517,35.5
34.707,25.0
34.937,54.7
35.122,39.7
35.31,26.7
35.502,17.1
35.711,25.7
35.916,29.9
36.139,52.9
36.308,22.0
36.511,24.1
36.722,34.8
36.922,33.8
37.119,29.9
37.323,34.5
37.52,30.1
37.716,25.8
37.911,19.8
38.125,32.1
38.33,36.6
38.526,31.6
38.731,35.6
38.944,47.9
39.129,31.9
39.35,52.5
39.533,34.1
39.739,39.1
39.943,42.2
40.139,37.0
40.328,25.4
40.531,27.6
40.739,34.4
40.932,26.5
41.138,31.3
41.334,26.6
41.53,21.5
41.748,39.1
41.959,49.2
42.146,35.2
42.338,26.4
42.546,33.9
42.752,39.0
42.947,34.3
43.16,46.3
43.347,32.8
43.528,13.8
43.749,33.1
43.958,41.8
44.157,39.2
44.385,66.7
44.537,17.6
44.757,36.7
44.938,17.3
45.133,11.0
45.337,15.0
45.554,31.6
45.735,11.4
45.949,24.2
46.153,27.9
46.34,14.9
46.544,18.0
46.743,16.4
46.937,9.83
47.142,13.5
47.341,11.3
47.544,13.8
47.747,15.3
47.941,8.4
48.141,7.55
48.353,18.4
48.545,9.91
48.749,14.0
48.956,20.2
49.149,11.9
49.364,26.2
49.557,19.1
49.755,16.8
49.956,15.8
50.154,13.2
50.352,10.5
50.564,21.2
50.761,17.6
50.961,16.9
51.16,14.8
51.359,12.8
51.562,14.3
51.763,15.2
51.959,10.1
52.165,15.8
52.357,6.82
52.573,20.9
52.775,22.2
52.975,21.4
53.173,18.5
53.378,22.5
53.568,11.1
53.767,10.3
53.972,13.8
54.183,23.8
54.38,19.8
54.572,10.6
54.776,13.0
55.003,39.4
55.179,14.7
55.387,21.7
55.582,15.8
55.775,8.56
55.984,16.1
56.193,24.8
56.388,19.0
56.583,13.9
56.79,20.1
56.991,20.9
57.191,19.7
57.383,10.4
57.587,14.1
57.786,12.3
57.991,16.9
58.191,15.4
58.393,16.4
58.594,16.8
58.813,34.2
58.999,19.9
59.197,17.5
59.399,18.4
59.591,8.91
59.811,28.6
0.0,46.5
0.211,56.4
0.383,27.3
0.587,31.3
0.791,34.6
0.988,30.1
1.194,36.0
1.381,22.8
1.577,17.3
1.778,17.5
1.974,12.9
2.179,16.9
2.388,26.0
2.599,36.8
2.789,26.3
2.979,15.5
3.19,25.8
3.713,347.0
3.713,143.0
3.785,15.1
3.987,16.7
4.193,21.3
4.393,20.5
4.599,25.6
4.802,27.8
4.998,22.3
5.2,23.5
5.403,25.7
5.592,14.0
5.795,16.7
6.006,26.4
6.204,23.4
6.415,33.8
6.603,19.9
6.805,21.5
7.004,20.0
7.201,15.0
7.415,28.5
7.62,33.2
7.806,18.7
8.018,29.4
8.205,15.3
8.412,21.3
8.616,25.4
8.815,22.8
9.029,36.3
9.208,13.9
9.407,12.7
9.611,16.0
9.804,8.33
10.031,34.1
10.224,27.3
10.426,28.5
10.622,23.3
10.827,27.3
11.023,22.6
11.228,26.1
11.424,22.4
11.63,27.0
11.826,22.7
12.041,35.8
12.225,18.9
12.435,28.4
12.627,20.1
12.833,24.5
13.042,33.5
13.252,41.6
13.431,19.5
13.658,46.1
13.837,23.8
14.054,41.2
14.245,31.4
14.426,11.2
14.64,24.9
14.856,40.3
15.039,22.0
15.255,38.1
15.447,29.9
15.655,37.0
15.836,17.8
16.059,40.2
16.244,24.3
16.442,21.7
16.643,21.7
16.839,16.2
17.039,15.5
17.244,19.9
17.443,18.4
17.646,20.3
17.841,14.5
18.055,27.6
18.251,22.7
18.456,26.4
18.671,40.4
18.857,25.4
19.061,28.6
19.281,47.7
19.463,28.0
19.657,22.2
19.855,19.5
