time_s,rtt_ms
0.0,4.75
0.239,42.3
0.49,93.1
0.688,90.2
0.894,95.4
1.086,86.7
1.298,97.4
1.478,77.0
1.776,175.0
2.086,284.0
2.292,285.0
2.354,146.0
2.753,345.0
2.788,172.0
2.996,179.0
3.159,142.0
3.377,160.0
3.587,168.0
3.637,18.3
3.846,26.6
4.065,44.2
4.28,58.4
4.459,37.3
4.669,46.4
4.874,50.0
5.073,49.0
5.276,51.9
5.476,50.6
5.678,53.2
5.865,39.0
6.064,38.0
6.275,48.4
6.478,49.7
6.686,57.4
6.869,39.2
7.086,55.1
7.69,459.0
7.69,251.0
7.69,43.0
7.881,33.2
8.101,53.2
8.3,53.0
8.514,65.9
8.731,82.5
8.898,49.3
9.648,599.0
9.655,400.0
9.656,192.0
9.702,38.6
9.974,110.0
10.19,126.0
10.349,84.8
10.559,95.3
10.772,107.0
10.972,107.0
11.143,76.5
11.939,673.0
11.939,468.0
11.939,260.0
11.939,52.4
12.141,52.8
12.365,78.1
12.611,123.0
12.786,97.7
12.974,85.2
13.165,74.7
13.356,65.0
13.57,77.9
13.742,50.3
13.958,64.9
14.493,400.0
14.493,198.0
14.523,28.4
15.359,663.0
15.36,457.0
15.36,249.0
15.36,40.7
15.548,28.2
16.334,199.0
16.382,47.1
16.714,178.0
16.798,62.1
16.972,35.7
17.212,74.1
17.715,376.0
17.72,177.0
17.802,58.2
18.122,178.0
18.339,196.0
18.419,75.4
18.66,116.0
18.959,214.0
19.003,52.0
19.244,92.3
19.473,121.0
19.619,66.0
19.804,51.0
19.998,44.3
20.199,44.5
20.387,31.2
20.6,44.2
20.797,40.1
21.014,56.6
21.188,30.1
21.562,203.0
21.576,17.4
21.945,185.0
22.023,62.7
22.731,569.0
22.731,364.0
22.745,170.0
22.82,44.6
23.087,110.0
23.28,102.0
23.555,175.0
23.792,212.0
24.153,370.0
24.352,368.0
24.486,302.0
24.551,166.0
24.769,184.0
24.967,181.0
25.06,74.5
25.264,77.5
25.477,89.6
25.64,51.3
25.84,50.4
26.046,55.8
26.22,29.2
26.612,221.0
26.63,31.3
26.819,19.4
27.043,43.0
27.26,58.7
27.451,49.3
27.681,77.8
27.871,66.6
28.291,84.2
28.482,74.1
28.659,50.4
28.882,72.6
29.039,28.9
29.29,79.6
29.455,43.6
29.65,37.6
29.87,56.0
30.086,71.4
30.299,83.7
30.493,76.8
31.31,693.0
31.31,487.0
31.322,292.0
31.323,83.5
31.851,411.0
31.851,204.0
31.888,37.0
32.105,53.6
32.34,88.7
32.714,261.0
32.714,59.1
32.906,50.5
33.084,27.3
