time_s,throughput_mbps,retrans
0,252.5921520515818,0
1.000454,335.3360893031811,0
2.001075,329.2159731338699,0
3.001187,331.3122583030212,70
4.001301,334.5609922251263,0
5.001106,329.228491554267,51
6.00118,338.90728362050197,0
7.000539,310.1982627202355,0
8.00112,334.4282093879758,0
9.001322,230.71671264897628,68
10.001192,69.21072294511417,359
11.001124,309.32405698612916,5
12.001143,310.5782024142015,0
13.0005,257.7898643468261,61
14.00112,252.70657500022983,0
15.001121,279.94990191316555,0
16.001192,287.27075006475064,0
17.001328,234.92636475075764,50
18.001135,270.4882392778894,0
19.001299,240.16809481859022,60
20.001115,224.3896466406247,55
21.00114,241.1761025544121,0
22.001125,254.803968,0
23.001125,260.0286522732615,0
24.001195,275.79865038274505,0
25.001111,274.7057571291197,0
26.001188,290.4631004461662,0
27.001162,292.514381395683,0
28.001293,216.02976909787813,63
29.001186,305.0901540243623,0
30.001335,200.27782500018216,75
31.001336,59.78156708791758,128
32.001123,265.27274646207974,0
33.001187,292.55123925733363,0
34.001192,304.0879462527009,0
35.001189,314.52938099374876,0
36.001327,321.9566238314685,0
37.001191,285.22749677052116,55
38.001139,299.87714981009617,0
39.001191,295.6948717928654,0
40.001203,306.2111313700303,0
41.001115,301.9663458354148,0
42.001193,298.8459590733305,0
43.001187,321.87902717529704,0
44.001292,309.32372512406573,0
45.001312,296.8016193609652,0
46.001128,283.1172243852605,110
47.001122,298.8235345486136,0
48.001191,308.2526816651169,0
49.001284,287.3422966697496,0
50.001171,298.86179541564115,0
51.001112,302.00166045890734,0
52.001073,326.0679935738038,0
53.001193,297.79647150264503,0
54.00119,181.42270162607628,140
55.001085,275.7448847714641,0
56.001196,287.31699955420476,0
57.001171,287.32878262593454,0
58.001105,291.4466975668366,0
59.001302,303.8339358444975,0
0,252.5921520515818,0
1.000454,335.3360893031811,0
2.001075,329.2159731338699,0
3.001187,331.3122583030212,70
4.001301,334.5609922251263,0
5.001106,329.228491554267,51
6.00118,338.90728362050197,0
7.000539,310.1982627202355,0
8.00112,334.4282093879758,0
9.001322,230.71671264897628,68
10.001192,69.21072294511417,359
11.001124,309.32405698612916,5
12.001143,310.5782024142015,0
13.0005,257.7898643468261,61
14.00112,252.70657500022983,0
15.001121,279.94990191316555,0
16.001192,287.27075006475064,0
17.001328,234.92636475075764,50
18.001135,270.4882392778894,0
19.001299,240.16809481859022,60
20.001115,224.3896466406247,55
21.00114,241.1761025544121,0
22.001125,254.803968,0
23.001125,260.0286522732615,0
24.001195,275.79865038274505,0
25.001111,274.7057571291197,0
26.001188,290.4631004461662,0
27.001162,292.514381395683,0
28.001293,216.02976909787813,63
29.001186,305.0901540243623,0
30.001335,200.27782500018216,75
31.001336,59.78156708791758,128
32.001123,265.27274646207974,0
33.001187,292.55123925733363,0
34.001192,304.0879462527009,0
35.001189,314.52938099374876,0
36.001327,321.9566238314685,0
37.001191,285.22749677052116,55
38.001139,299.87714981009617,0
39.001191,295.6948717928654,0
40.001203,306.2111313700303,0
41.001115,301.9663458354148,0
42.001193,298.8459590733305,0
43.001187,321.87902717529704,0
44.001292,309.32372512406573,0
45.001312,296.8016193609652,0
46.001128,283.1172243852605,110
47.001122,298.8235345486136,0
48.001191,308.2526816651169,0
49.001284,287.3422966697496,0
50.001171,298.86179541564115,0
51.001112,302.00166045890734,0
52.001073,326.0679935738038,0
53.001193,297.79647150264503,0
54.00119,181.42270162607628,140
55.001085,275.7448847714641,0
56.001196,287.31699955420476,0
57.001171,287.32878262593454,0
58.001105,291.4466975668366,0
59.001302,303.8339358444975,0
